Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1763486,-,-,-,53.01,-55.58,0,0,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Pressure,Wind Speed,Wind Direction
2006,1,1,0,30,-1.4000000000000001,87.10000000000001,1002,7.9,341
2006,1,1,1,30,-1.6,86.84,1003,7.800000000000001,335
2006,1,1,2,30,-1.9000000000000001,88.09,1004,7.7,330
2006,1,1,3,30,-2.6,91.03,1005,7.6000000000000005,324
2006,1,1,4,30,-3.6,93.21000000000001,1006,7.5,319
2006,1,1,5,30,-4.7,94.04,1008,7.5,315
2006,1,1,6,30,-5.7,94.21000000000001,1009,7.300000000000001,310
2006,1,1,7,30,-6.9,95.58,1011,7.1000000000000005,305
2006,1,1,8,30,-8,94.86,1012,6.9,302
2006,1,1,9,30,-8.5,92,1013,6.9,302
2006,1,1,10,30,-8.5,91.29,1014,6.6000000000000005,303
2006,1,1,11,30,-8.3,90.96000000000001,1016,6.2,304
2006,1,1,12,30,-8,89.57000000000001,1017,5.9,304
2006,1,1,13,30,-7.7,88.86,1017,5.6000000000000005,304
2006,1,1,14,30,-7.4,89.36,1018,5.2,305
2006,1,1,15,30,-7.2,90.17,1018,5,306
2006,1,1,16,30,-7.1000000000000005,90.79,1019,4.800000000000001,308
2006,1,1,17,30,-7.2,91.88,1020,4.6000000000000005,308
2006,1,1,18,30,-7.6000000000000005,93.45,1022,4.5,309
2006,1,1,19,30,-8.200000000000001,94.26,1023,4.4,311
2006,1,1,20,30,-9,95.08,1023,4.3,313
2006,1,1,21,30,-9.600000000000001,94.5,1024,4.2,316
2006,1,1,22,30,-10.200000000000001,93.93,1024,3.9000000000000004,319
2006,1,1,23,30,-10.5,91.9,1024,3.8000000000000003,320
2006,1,2,0,30,-11.3,93.52,1024,3.2,317
2006,1,2,1,30,-11.9,92.99,1025,2.9000000000000004,311
2006,1,2,2,30,-12.5,91.85000000000001,1025,2.7,308
2006,1,2,3,30,-13,89.84,1025,2.6,309
2006,1,2,4,30,-13.3,88.78,1024,2.6,314
2006,1,2,5,30,-13.4,87.91,1024,2.6,320
2006,1,2,6,30,-13.4,87.15,1024,2.6,323
2006,1,2,7,30,-13.4,87.35000000000001,1024,2.4000000000000004,322
2006,1,2,8,30,-13.5,88.34,1024,2.2,318
2006,1,2,9,30,-14,91.23,1024,1.9000000000000001,311
2006,1,2,10,30,-14.600000000000001,94.10000000000001,1024,1.8,303
2006,1,2,11,30,-15.100000000000001,96.06,1024,1.7000000000000002,298
2006,1,2,12,30,-15.3,94.84,1024,1.7000000000000002,298
2006,1,2,13,30,-14.700000000000001,89.18,1024,1.5,299
2006,1,2,14,30,-13.9,85.91,1023,1.2000000000000002,303
2006,1,2,15,30,-13.3,84.08,1021,1.2000000000000002,311
2006,1,2,16,30,-12.8,83.78,1020,1.2000000000000002,320
2006,1,2,17,30,-12.5,84.15,1020,1.3,330
2006,1,2,18,30,-12.700000000000001,85.64,1020,1.4000000000000001,335
2006,1,2,19,30,-13,85.46000000000001,1019,1.6,337
2006,1,2,20,30,-13.200000000000001,85.85000000000001,1019,1.7000000000000002,336
2006,1,2,21,30,-13.3,85.67,1019,1.8,332
