Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1732733,-,-,-,53.01,-57.02,0,446,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Wind Direction,Wind Speed,Pressure
2016,1,1,0,30,-25.1,89.26,249,0.1,958
2016,1,1,1,30,-25.5,88.15,247,0.1,957
2016,1,1,2,30,-26,88.28,247,0.1,956
2016,1,1,3,30,-26.400000000000002,87.82000000000001,251,0.1,955
2016,1,1,4,30,-26.900000000000002,88.18,255,0.1,954
2016,1,1,5,30,-27.3,87.5,256,0.1,953
2016,1,1,6,30,-27.6,86.63,255,0.1,952
2016,1,1,7,30,-27.8,85.92,255,0.1,951
2016,1,1,8,30,-27.900000000000002,85.61,257,0.1,951
2016,1,1,9,30,-27.900000000000002,85.73,259,0.1,951
2016,1,1,10,30,-27.900000000000002,86.08,261,0.1,950
2016,1,1,11,30,-27.6,84.58,260,0.1,950
2016,1,1,12,30,-26.6,80.4,257,0.1,950
2016,1,1,13,30,-24.5,77.92,250,0.1,949
2016,1,1,14,30,-22.1,79.19,244,0.1,948
2016,1,1,15,30,-20,82.32000000000001,242,0.1,948
2016,1,1,16,30,-18.6,86.95,243,0.1,947
2016,1,1,17,30,-17.900000000000002,90.83,246,0.1,947
2016,1,1,18,30,-18.3,96.5,254,0.1,947
2016,1,1,19,30,-19.400000000000002,96.49000000000001,262,0.1,947
2016,1,1,20,30,-19.900000000000002,91.02,266,0.1,947
2016,1,1,21,30,-19.6,89.12,268,0.1,947
2016,1,1,22,30,-19.200000000000003,89.88,267,0.1,947
2016,1,1,23,30,-19,91.33,266,0.1,947
2016,1,2,0,30,-19.6,94.08,263,0.1,946
2016,1,2,1,30,-20.5,94.78,261,0.1,946
2016,1,2,2,30,-21.3,93.29,259,0.1,946
2016,1,2,3,30,-21.5,90.24,256,0.1,945
2016,1,2,4,30,-21.1,87.39,254,0.1,945
2016,1,2,5,30,-20.200000000000003,86.38,250,0.1,945
2016,1,2,6,30,-19.5,87.87,245,0.1,945
2016,1,2,7,30,-19,89.12,239,0.1,945
2016,1,2,8,30,-18.5,89.46000000000001,235,0.1,945
2016,1,2,9,30,-18.2,90.59,232,0.1,945
2016,1,2,10,30,-18.5,94.68,231,0.1,945
2016,1,2,11,30,-19.3,95.25,233,0.1,945
2016,1,2,12,30,-19.3,86.44,232,0.1,945
2016,1,2,13,30,-17.900000000000002,84.79,228,0.1,945
