Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1732733,-,-,-,53.01,-57.02,0,446,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Wind Direction,Wind Speed,Pressure
2018,1,1,0,30,-6.4,100,22,0.30000000000000004,956
2018,1,1,1,30,-6.300000000000001,100,20,0.30000000000000004,956
2018,1,1,2,30,-6.300000000000001,100,19,0.30000000000000004,955
2018,1,1,3,30,-6.300000000000001,100,18,0.30000000000000004,955
2018,1,1,4,30,-6.4,100,16,0.30000000000000004,955
2018,1,1,5,30,-6.5,100,14,0.30000000000000004,955
2018,1,1,6,30,-6.4,100,14,0.30000000000000004,955
2018,1,1,7,30,-6.2,100,15,0.30000000000000004,955
2018,1,1,8,30,-6,100,17,0.2,956
2018,1,1,9,30,-5.800000000000001,100,17,0.2,957
2018,1,1,10,30,-5.7,100,18,0.30000000000000004,957
2018,1,1,11,30,-5.7,100,19,0.30000000000000004,958
2018,1,1,12,30,-5.7,100,19,0.30000000000000004,959
2018,1,1,13,30,-5.6000000000000005,100,19,0.2,959
2018,1,1,14,30,-5.5,100,18,0.2,960
2018,1,1,15,30,-5.4,100,17,0.2,960
2018,1,1,16,30,-5.5,100,16,0.2,960
2018,1,1,17,30,-5.7,100,15,0.2,961
2018,1,1,18,30,-6,100,13,0.2,962
2018,1,1,19,30,-6.4,100,11,0.2,962
2018,1,1,20,30,-6.800000000000001,100,10,0.2,963
2018,1,1,21,30,-7.2,100,9,0.2,964
2018,1,1,22,30,-7.7,100,6,0.2,965
2018,1,1,23,30,-7.9,99.61,5,0.2,965
2018,1,2,0,30,-8.4,100,1,0.2,965
2018,1,2,1,30,-8.700000000000001,100,180,0.2,966
2018,1,2,2,30,-9,100,358,0.1,966
2018,1,2,3,30,-9.1,98.36,355,0.1,966
2018,1,2,4,30,-9.200000000000001,98.56,354,0.1,966
2018,1,2,5,30,-9.200000000000001,97.7,352,0.1,966
2018,1,2,6,30,-8.9,96.47,356,0.1,966
2018,1,2,7,30,-8.4,96.94,359,0.1,966
2018,1,2,8,30,-8.200000000000001,99.23,180,0.1,967
2018,1,2,9,30,-8.1,99.10000000000001,4,0.1,967
2018,1,2,10,30,-8,98.98,13,0.1,967
2018,1,2,11,30,-7.800000000000001,98.99000000000001,24,0.1,968
2018,1,2,12,30,-7.6000000000000005,98.25,33,0.1,968
2018,1,2,13,30,-7.300000000000001,98.45,41,0.1,968
2018,1,2,14,30,-6.9,99.10000000000001,47,0.1,968
2018,1,2,15,30,-6.5,99.26,50,0.1,967
2018,1,2,16,30,-6.4,100,55,0.1,967
2018,1,2,17,30,-6.5,100,60,0.2,967
2018,1,2,18,30,-6.800000000000001,100,63,0.2,967
2018,1,2,19,30,-7.1000000000000005,100,65,0.2,967
2018,1,2,20,30,-7.4,100,65,0.2,967
2018,1,2,21,30,-7.7,100,61,0.1,967
2018,1,2,22,30,-8.1,100,58,0.1,967
2018,1,2,23,30,-8.200000000000001,98.97,57,0.1,967
2018,1,3,0,30,-8.6,99.60000000000001,53,0.1,966
2018,1,3,1,30,-8.700000000000001,98.96000000000001,50,0.1,966
2018,1,3,2,30,-8.8,98.89,47,0.1,965
2018,1,3,3,30,-9,99.7,45,0.1,965
2018,1,3,4,30,-9.1,98.37,47,0.1,965
2018,1,3,5,30,-9.1,99.16,47,0.1,965
2018,1,3,6,30,-9.200000000000001,98.94,46,0.1,965
2018,1,3,7,30,-9.1,97.96000000000001,44,0.1,965
