Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1732733,-,-,-,53.01,-57.02,0,446,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Wind Direction,Wind Speed,Pressure
1998,1,1,0,30,-18.3,94.57000000000001,287,0.30000000000000004,939
1998,1,1,1,30,-19.1,94.63,286,0.30000000000000004,940
1998,1,1,2,30,-19.700000000000003,93.06,285,0.30000000000000004,941
1998,1,1,3,30,-20.1,91.35000000000001,284,0.30000000000000004,942
1998,1,1,4,30,-20.3,91,284,0.2,943
1998,1,1,5,30,-20.400000000000002,90.7,284,0.2,944
1998,1,1,6,30,-20.6,91.08,285,0.2,945
1998,1,1,7,30,-20.8,91.06,286,0.2,946
1998,1,1,8,30,-21.200000000000003,91.99,287,0.2,947
1998,1,1,9,30,-21.900000000000002,93.61,287,0.2,948
1998,1,1,10,30,-23,94.59,286,0.2,949
1998,1,1,11,30,-24.5,95.74000000000001,284,0.30000000000000004,951
1998,1,1,12,30,-26.1,94.51,282,0.30000000000000004,952
1998,1,1,13,30,-27.5,91.99,281,0.30000000000000004,952
1998,1,1,14,30,-28.200000000000003,87.91,279,0.30000000000000004,953
1998,1,1,15,30,-28.400000000000002,85.39,278,0.30000000000000004,953
1998,1,1,16,30,-28.5,85.77,276,0.30000000000000004,953
1998,1,1,17,30,-28.700000000000003,86.7,275,0.2,954
1998,1,1,18,30,-29.3,88.2,273,0.2,955
1998,1,1,19,30,-30.200000000000003,88.41,272,0.2,955
1998,1,1,20,30,-30.900000000000002,86.8,272,0.2,956
1998,1,1,21,30,-31.400000000000002,85.31,272,0.2,956
1998,1,1,22,30,-31.8,84.89,272,0.2,957
1998,1,1,23,30,-32,84.01,272,0.2,957
1998,1,2,0,30,-32.300000000000004,84.56,271,0.2,957
1998,1,2,1,30,-32.5,84.2,270,0.2,957
1998,1,2,2,30,-32.7,83.73,269,0.2,956
1998,1,2,3,30,-32.9,83.94,268,0.2,956
1998,1,2,4,30,-33,83.32000000000001,266,0.2,956
1998,1,2,5,30,-33.2,83.85000000000001,264,0.2,957
1998,1,2,6,30,-33.2,83.13,263,0.2,957
1998,1,2,7,30,-33.300000000000004,83.44,262,0.2,957
1998,1,2,8,30,-33.4,83.7,262,0.2,958
1998,1,2,9,30,-33.5,83.74,263,0.2,958
1998,1,2,10,30,-33.7,84.22,262,0.2,958
1998,1,2,11,30,-33.9,83.8,260,0.2,959
1998,1,2,12,30,-33.5,79.75,259,0.2,959
1998,1,2,13,30,-32.4,77.85000000000001,259,0.2,959
1998,1,2,14,30,-30.900000000000002,77.77,259,0.2,959
1998,1,2,15,30,-29.400000000000002,79.32000000000001,260,0.2,959
1998,1,2,16,30,-28.400000000000002,82.18,259,0.2,959
1998,1,2,17,30,-28.1,85.7,258,0.2,960
1998,1,2,18,30,-28.700000000000003,89.49,257,0.2,960
1998,1,2,19,30,-29.900000000000002,90.8,258,0.1,961
1998,1,2,20,30,-31,89.26,260,0.1,962
1998,1,2,21,30,-31.8,89.13,263,0.2,962
1998,1,2,22,30,-32.4,89,263,0.2,963
1998,1,2,23,30,-32.6,87.01,262,0.2,963
1998,1,3,0,30,-33.2,88.78,260,0.2,963
1998,1,3,1,30,-33.5,88.58,257,0.2,963
1998,1,3,2,30,-33.7,88.06,255,0.2,963
1998,1,3,3,30,-33.800000000000004,87.73,250,0.1,963
1998,1,3,4,30,-34,86.53,247,0.1,963
1998,1,3,5,30,-34,85.27,247,0.2,963
1998,1,3,6,30,-34,85.35000000000001,248,0.1,963
1998,1,3,7,30,-33.800000000000004,84.8,249,0.1,962
1998,1,3,8,30,-33.5,84.67,251,0.1,962
1998,1,3,9,30,-33,84.37,252,0.1,962
1998,1,3,10,30,-32.5,85.54,253,0.1,963
1998,1,3,11,30,-31.900000000000002,85.17,255,0.1,963
1998,1,3,12,30,-30.900000000000002,82.38,258,0.1,963
1998,1,3,13,30,-28.900000000000002,78.66,261,0.2,963
1998,1,3,14,30,-26.8,80.12,269,0.2,963
1998,1,3,15,30,-25.5,83.93,277,0.2,963
1998,1,3,16,30,-25.1,86.73,282,0.2,964
1998,1,3,17,30,-25.400000000000002,89.81,284,0.2,964
1998,1,3,18,30,-26.8,95.89,280,0.2,965
1998,1,3,19,30,-28.700000000000003,94.37,273,0.4,966
1998,1,3,20,30,-30.400000000000002,94.36,272,0.5,966
1998,1,3,21,30,-31.700000000000003,95.3,271,0.5,967
1998,1,3,22,30,-32.4,90.91,271,0.4,967
1998,1,3,23,30,-32.5,88.87,271,0.4,967
1998,1,4,0,30,-33.4,91.75,272,0.4,967
1998,1,4,1,30,-34.4,88.95,277,0.5,966
1998,1,4,2,30,-34.7,82.28,280,0.4,966
1998,1,4,3,30,-33.6,75.5,273,0.30000000000000004,965
1998,1,4,4,30,-31.400000000000002,72.54,261,0.2,964
1998,1,4,5,30,-29.1,76.51,249,0.1,963
1998,1,4,6,30,-27.5,79.67,233,0.1,962
1998,1,4,7,30,-26.5,81.8,190,0,961
1998,1,4,8,30,-25.900000000000002,83.78,116,0,959
1998,1,4,9,30,-25.400000000000002,84.18,65,0.1,959
1998,1,4,10,30,-24.900000000000002,84.44,55,0.1,958
1998,1,4,11,30,-24.5,85.83,46,0.1,957
1998,1,4,12,30,-24.1,85.62,28,0.1,956
1998,1,4,13,30,-23.5,84.96000000000001,189,0.2,955
