Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1732733,-,-,-,53.01,-57.02,0,446,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Wind Direction,Wind Speed,Pressure
2009,1,1,0,30,-14.200000000000001,94.49,321,0.2,953
2009,1,1,1,30,-14,94.14,321,0.2,952
2009,1,1,2,30,-13.9,94.62,322,0.2,952
2009,1,1,3,30,-13.9,95.23,322,0.2,952
2009,1,1,4,30,-14.100000000000001,95.74000000000001,321,0.2,952
2009,1,1,5,30,-14.4,96.09,320,0.2,952
2009,1,1,6,30,-14.700000000000001,95.77,318,0.2,952
2009,1,1,7,30,-14.9,95.43,316,0.2,952
2009,1,1,8,30,-15,94.84,315,0.2,952
2009,1,1,9,30,-15.100000000000001,94.73,319,0.2,952
2009,1,1,10,30,-15.3,94.64,325,0.2,952
2009,1,1,11,30,-15.4,94.18,330,0.2,952
2009,1,1,12,30,-15.3,92.22,332,0.2,951
2009,1,1,13,30,-14.700000000000001,91.38,329,0.2,950
2009,1,1,14,30,-13.8,91.25,328,0.2,950
2009,1,1,15,30,-12.700000000000001,91.60000000000001,332,0.2,949
2009,1,1,16,30,-11.700000000000001,93.73,334,0.2,948
2009,1,1,17,30,-11.100000000000001,95.91,336,0.2,947
2009,1,1,18,30,-10.600000000000001,96.16,342,0.2,947
2009,1,1,19,30,-10.100000000000001,96.07000000000001,348,0.2,947
2009,1,1,20,30,-9.200000000000001,95.06,355,0.2,946
2009,1,1,21,30,-8.1,95.87,182,0.2,946
2009,1,1,22,30,-7,97.60000000000001,5,0.2,946
2009,1,1,23,30,-6.4,100,7,0.2,945
2009,1,2,0,30,-4.9,99.72,15,0.2,944
2009,1,2,1,30,-4,100,21,0.2,943
2009,1,2,2,30,-3.1,100,30,0.2,942
2009,1,2,3,30,-2.4000000000000004,100,39,0.2,941
2009,1,2,4,30,-1.9000000000000001,100,44,0.2,941
2009,1,2,5,30,-1.7000000000000002,100,44,0.1,941
2009,1,2,6,30,-1.7000000000000002,100,42,0.1,940
2009,1,2,7,30,-1.9000000000000001,100,37,0.1,940
2009,1,2,8,30,-2.1,100,33,0.1,940
2009,1,2,9,30,-2.2,100,36,0.1,940
2009,1,2,10,30,-2.3000000000000003,100,44,0.1,940
2009,1,2,11,30,-2.5,100,54,0.1,940
2009,1,2,12,30,-2.4000000000000004,100,69,0.1,940
2009,1,2,13,30,-2,100,82,0.1,940
2009,1,2,14,30,-1.5,100,82,0.1,940
2009,1,2,15,30,-1.3,100,79,0.1,940
2009,1,2,16,30,-1.2000000000000002,100,86,0.1,940
2009,1,2,17,30,-1.3,100,78,0.1,941
2009,1,2,18,30,-1.7000000000000002,100,46,0.1,941
2009,1,2,19,30,-2.2,100,26,0.1,941
2009,1,2,20,30,-2.4000000000000004,100,17,0.1,941
2009,1,2,21,30,-2.5,100,175,0.1,941
2009,1,2,22,30,-2.7,100,334,0.1,941
2009,1,2,23,30,-2.8000000000000003,100,327,0.1,940
2009,1,3,0,30,-3.2,100,311,0.2,938
2009,1,3,1,30,-3.3000000000000003,100,306,0.2,937
2009,1,3,2,30,-3.4000000000000004,100,305,0.2,936
2009,1,3,3,30,-3.4000000000000004,100,311,0.2,935
2009,1,3,4,30,-3.2,100,318,0.2,933
2009,1,3,5,30,-3.1,100,319,0.2,932
2009,1,3,6,30,-2.9000000000000004,100,319,0.1,931
2009,1,3,7,30,-2.7,100,327,0.1,930
2009,1,3,8,30,-2.4000000000000004,100,335,0.2,930
2009,1,3,9,30,-2.2,100,340,0.2,929
2009,1,3,10,30,-2,100,345,0.2,929
2009,1,3,11,30,-1.7000000000000002,100,347,0.2,928
2009,1,3,12,30,-1.6,100,349,0.2,928
2009,1,3,13,30,-1.4000000000000001,100,348,0.2,927
2009,1,3,14,30,-1.4000000000000001,100,350,0.2,927
2009,1,3,15,30,-1.4000000000000001,100,177,0.2,926
