Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1732733,-,-,-,53.01,-57.02,0,446,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Wind Direction,Wind Speed,Pressure
2017,1,1,0,30,-7.800000000000001,100,337,0.1,962
2017,1,1,1,30,-8.6,100,337,0.1,963
2017,1,1,2,30,-9.8,100,335,0.1,964
2017,1,1,3,30,-11,100,329,0.1,965
2017,1,1,4,30,-12.200000000000001,100,332,0.1,966
2017,1,1,5,30,-13.100000000000001,99.64,337,0.2,967
2017,1,1,6,30,-13.700000000000001,98.12,314,0.30000000000000004,967
2017,1,1,7,30,-14.5,97.92,278,0.4,968
2017,1,1,8,30,-15,95.63,262,0.4,969
2017,1,1,9,30,-15.4,96.12,259,0.4,971
2017,1,1,10,30,-16,96.82000000000001,258,0.4,972
2017,1,1,11,30,-16.7,96.7,257,0.4,973
2017,1,1,12,30,-16.8,90.43,253,0.2,974
2017,1,1,13,30,-15.700000000000001,88.59,241,0.1,974
2017,1,1,14,30,-14.5,91.75,233,0.1,974
2017,1,1,15,30,-13.600000000000001,93.43,230,0.1,975
2017,1,1,16,30,-13.100000000000001,95.41,228,0.1,975
2017,1,1,17,30,-13,97.32000000000001,216,0.1,976
2017,1,1,18,30,-13.200000000000001,97.23,169,0.2,977
2017,1,1,19,30,-14,96.86,124,0.5,977
2017,1,1,20,30,-15.4,100,107,0.8,978
2017,1,1,21,30,-17.2,100,91,1.1,978
2017,1,1,22,30,-18,98.32000000000001,78,0.8,978
2017,1,1,23,30,-17.900000000000002,95.01,72,0.5,978
2017,1,2,0,30,-14.8,90.2,64,0.1,977
2017,1,2,1,30,-14,93.49,58,0.1,976
2017,1,2,2,30,-13.700000000000001,94.04,50,0.2,976
2017,1,2,3,30,-13.5,94.53,42,0.2,975
2017,1,2,4,30,-13.100000000000001,93.83,39,0.2,974
2017,1,2,5,30,-12.600000000000001,93.83,38,0.1,974
2017,1,2,6,30,-11.9,94.94,37,0.1,973
2017,1,2,7,30,-11.200000000000001,96.73,35,0.1,972
2017,1,2,8,30,-10.700000000000001,98.42,30,0.1,972
2017,1,2,9,30,-10.4,99.77,26,0.1,971
2017,1,2,10,30,-10.100000000000001,100,22,0.1,971
2017,1,2,11,30,-10,100,14,0.1,971
2017,1,2,12,30,-9.9,100,8,0.1,971
2017,1,2,13,30,-9.700000000000001,100,8,0.1,971
2017,1,2,14,30,-9.4,100,185,0.1,970
2017,1,2,15,30,-9.1,100,355,0.1,969
2017,1,2,16,30,-9,100,346,0.1,969
2017,1,2,17,30,-9,100,336,0.1,969
2017,1,2,18,30,-9.3,100,326,0.1,969
2017,1,2,19,30,-9.9,100,317,0.1,969
2017,1,2,20,30,-10.700000000000001,100,314,0.2,970
2017,1,2,21,30,-11.600000000000001,100,315,0.2,971
2017,1,2,22,30,-12.5,100,314,0.2,971
2017,1,2,23,30,-12.9,96.59,313,0.2,971
2017,1,3,0,30,-13.700000000000001,97.65,311,0.2,972
2017,1,3,1,30,-14.100000000000001,96.92,310,0.2,972
2017,1,3,2,30,-14.700000000000001,97.79,307,0.2,973
2017,1,3,3,30,-15.5,98.08,305,0.2,973
2017,1,3,4,30,-16.5,97.95,303,0.2,973
2017,1,3,5,30,-17.5,96.92,303,0.2,973
2017,1,3,6,30,-18.6,96.44,303,0.2,974
2017,1,3,7,30,-19.6,94.91,303,0.2,975
2017,1,3,8,30,-20.5,93.3,303,0.2,975
2017,1,3,9,30,-21.3,92.74,302,0.2,976
2017,1,3,10,30,-21.900000000000002,91.9,301,0.2,976
2017,1,3,11,30,-22.3,90.27,299,0.2,977
2017,1,3,12,30,-22.3,87.21000000000001,297,0.2,977
2017,1,3,13,30,-21.6,85.44,298,0.2,977
2017,1,3,14,30,-20.5,85.62,301,0.2,977
2017,1,3,15,30,-19.6,87.2,303,0.2,977
2017,1,3,16,30,-19.1,89.76,306,0.2,978
2017,1,3,17,30,-19.200000000000003,92.95,307,0.1,978
2017,1,3,18,30,-20.400000000000002,98.34,306,0.2,979
2017,1,3,19,30,-22.400000000000002,99.12,302,0.30000000000000004,979
2017,1,3,20,30,-24.3,97.72,298,0.4,980
2017,1,3,21,30,-25.6,95.78,297,0.4,981
2017,1,3,22,30,-26.5,94.57000000000001,296,0.4,981
2017,1,3,23,30,-26.8,89.48,296,0.30000000000000004,981
2017,1,4,0,30,-27.8,91.3,296,0.30000000000000004,981
2017,1,4,1,30,-28.6,90.72,297,0.4,981
2017,1,4,2,30,-29.200000000000003,88.25,300,0.4,981
2017,1,4,3,30,-29.3,86.2,303,0.5,981
2017,1,4,4,30,-29.5,87.15,307,0.6000000000000001,981
2017,1,4,5,30,-29.900000000000002,85.74,314,0.6000000000000001,980
2017,1,4,6,30,-29.900000000000002,83.83,323,0.6000000000000001,980
2017,1,4,7,30,-29.6,82.35000000000001,332,0.7000000000000001,980
2017,1,4,8,30,-29.200000000000003,81.19,342,0.8,980
2017,1,4,9,30,-28.5,77.91,174,0.9,980
2017,1,4,10,30,-27.900000000000002,77.26,18,0.9,980
2017,1,4,11,30,-27.700000000000003,77.75,47,0.9,979
2017,1,4,12,30,-26.6,71.48,64,0.7000000000000001,979
2017,1,4,13,30,-23.900000000000002,69.23,78,0.30000000000000004,979
2017,1,4,14,30,-21.3,80.38,94,0.1,978
2017,1,4,15,30,-19.200000000000003,82.32000000000001,103,0.1,977
2017,1,4,16,30,-17.6,86.76,104,0.1,975
2017,1,4,17,30,-16.7,90.71000000000001,99,0.1,974
2017,1,4,18,30,-16.1,91.18,94,0.1,973
2017,1,4,19,30,-15.3,89.94,91,0.1,972
2017,1,4,20,30,-14.3,91.03,90,0.1,971
2017,1,4,21,30,-12.9,91.2,91,0.2,969
2017,1,4,22,30,-11.5,92.29,93,0.2,967
2017,1,4,23,30,-10.8,99.05,94,0.2,967
2017,1,5,0,30,-8.6,93.10000000000001,104,0.2,964
2017,1,5,1,30,-7,95.60000000000001,115,0.30000000000000004,961
2017,1,5,2,30,-5.9,98.93,121,0.30000000000000004,959
2017,1,5,3,30,-5.300000000000001,100,125,0.30000000000000004,957
2017,1,5,4,30,-4.6000000000000005,100,130,0.30000000000000004,955
2017,1,5,5,30,-4.1000000000000005,100,134,0.30000000000000004,953
2017,1,5,6,30,-3.7,100,136,0.30000000000000004,952
2017,1,5,7,30,-3.3000000000000003,100,135,0.30000000000000004,950
2017,1,5,8,30,-3.1,100,134,0.30000000000000004,949
2017,1,5,9,30,-2.9000000000000004,100,135,0.30000000000000004,947
2017,1,5,10,30,-2.8000000000000003,100,135,0.2,946
2017,1,5,11,30,-2.6,100,136,0.2,944
2017,1,5,12,30,-2.5,100,137,0.2,942
