Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,3042906,-,-,-,51.25,72.02,0,400,6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Wind Direction,Pressure,Wind Speed
2019,1,1,0,30,-19.6,83.2,233,986,2.7
2019,1,1,1,30,-19.700000000000003,83.12,227,985,2.8000000000000003
2019,1,1,2,30,-19.700000000000003,82.26,223,985,3.1
2019,1,1,3,30,-19.5,80.22,219,985,3.7
2019,1,1,4,30,-18.8,78.43,218,985,4.2
2019,1,1,5,30,-17.8,78.57000000000001,218,985,4.2
2019,1,1,6,30,-16.900000000000002,80.16,219,985,4
2019,1,1,7,30,-16,81.17,223,984,3.8000000000000003
2019,1,1,8,30,-15.4,82.29,226,984,3.6
2019,1,1,9,30,-15.4,84.39,225,984,2.7
2019,1,1,10,30,-16.2,88.73,222,984,1.8
2019,1,1,11,30,-17.3,87.3,220,983,1.5
2019,1,1,12,30,-17.900000000000002,85.46000000000001,221,983,1.6
2019,1,1,13,30,-18.3,85.37,222,983,1.6
2019,1,1,14,30,-18.5,84.31,221,982,1.6
2019,1,1,15,30,-18.6,83.84,220,982,1.7000000000000002
2019,1,1,16,30,-18.5,83.63,220,982,1.7000000000000002
2019,1,1,17,30,-18.3,83.59,221,983,1.8
2019,1,1,18,30,-18.1,83.94,224,983,1.9000000000000001
2019,1,1,19,30,-18.2,85.01,227,983,1.8
2019,1,1,20,30,-18.400000000000002,84.36,230,983,1.7000000000000002
2019,1,1,21,30,-18.5,83.93,234,982,1.6
2019,1,1,22,30,-18.6,84.15,237,982,1.4000000000000001
2019,1,1,23,30,-18.7,83.23,238,982,1.3
2019,1,2,0,30,-19.200000000000003,84.8,237,982,1.2000000000000002
2019,1,2,1,30,-19.700000000000003,85.3,233,982,1.1
2019,1,2,2,30,-20.400000000000002,85.72,228,982,1.1
2019,1,2,3,30,-20.8,82.22,223,982,1.3
2019,1,2,4,30,-20.200000000000003,78.15,219,983,1.9000000000000001
2019,1,2,5,30,-19.3,79.71000000000001,216,983,2.3000000000000003
2019,1,2,6,30,-18.5,79.55,215,983,2.1
2019,1,2,7,30,-17.7,80.22,217,983,1.7000000000000002
2019,1,2,8,30,-17,81.12,220,983,1.3
2019,1,2,9,30,-16.6,82.41,220,983,0.9
2019,1,2,10,30,-16.900000000000002,84.86,220,983,0.7000000000000001
2019,1,2,11,30,-17.400000000000002,83.06,220,983,0.7000000000000001
2019,1,2,12,30,-17.7,82.28,219,983,0.8
2019,1,2,13,30,-17.900000000000002,81.92,217,983,0.9
2019,1,2,14,30,-18,81.15,213,983,0.9
2019,1,2,15,30,-18.1,80.84,206,983,0.9
2019,1,2,16,30,-18.2,80.58,193,983,0.9
2019,1,2,17,30,-18.5,81.18,168,983,1
2019,1,2,18,30,-18.8,81.54,138,984,1.1
2019,1,2,19,30,-19.3,82.85000000000001,118,984,1.3
2019,1,2,20,30,-20,84.7,110,984,1.4000000000000001
2019,1,2,21,30,-21,88.10000000000001,110,984,1.5
2019,1,2,22,30,-21.8,89.57000000000001,113,984,1.5
2019,1,2,23,30,-22.200000000000003,87.85000000000001,116,984,1.5
2019,1,3,0,30,-22.700000000000003,87.43,125,985,1.5
2019,1,3,1,30,-22.900000000000002,84.59,130,985,1.5
2019,1,3,2,30,-23,81.99,135,985,1.5
2019,1,3,3,30,-22.700000000000003,78.12,140,985,1.5
2019,1,3,4,30,-21.700000000000003,76.09,146,985,2
2019,1,3,5,30,-20.6,77.27,148,985,2.1
2019,1,3,6,30,-19.6,77.04,133,985,1.6
2019,1,3,7,30,-18.5,77.39,99,985,1.6
2019,1,3,8,30,-17.7,79.46000000000001,76,984,1.9000000000000001
2019,1,3,9,30,-17.5,82.26,69,984,1.9000000000000001
2019,1,3,10,30,-18.400000000000002,87.43,68,984,1.5
2019,1,3,11,30,-19.700000000000003,86.17,72,984,1.6
2019,1,3,12,30,-20.3,83.34,78,984,1.9000000000000001
2019,1,3,13,30,-20.6,82.71000000000001,84,984,2.1
2019,1,3,14,30,-21,83.57000000000001,89,984,2.1
2019,1,3,15,30,-21.5,84.23,94,983,2
2019,1,3,16,30,-22,83.79,98,983,1.8
2019,1,3,17,30,-22.5,83.05,98,983,1.5
2019,1,3,18,30,-22.8,82.18,92,983,1.4000000000000001
2019,1,3,19,30,-22.900000000000002,81.79,79,983,1.4000000000000001
2019,1,3,20,30,-22.900000000000002,81.32000000000001,64,983,1.4000000000000001
2019,1,3,21,30,-22.900000000000002,81.19,50,982,1.5
2019,1,3,22,30,-22.900000000000002,80.98,42,982,1.5
2019,1,3,23,30,-22.900000000000002,80.33,39,982,1.5
2019,1,4,0,30,-22.900000000000002,80,35,982,1.5
2019,1,4,1,30,-23,80.25,33,982,1.5
2019,1,4,2,30,-23.1,79.95,33,982,1.4000000000000001
2019,1,4,3,30,-22.8,76.75,37,982,1.6
2019,1,4,4,30,-21.8,75.61,42,982,2.1
2019,1,4,5,30,-20.700000000000003,76.28,43,982,2.2
2019,1,4,6,30,-19.700000000000003,76.92,39,981,2
2019,1,4,7,30,-19,78.92,29,981,1.9000000000000001
2019,1,4,8,30,-18.400000000000002,79.7,16,981,1.9000000000000001
2019,1,4,9,30,-18.2,81.26,182,981,1.6
2019,1,4,10,30,-18.900000000000002,86.2,353,981,1.2000000000000002
2019,1,4,11,30,-19.900000000000002,84.60000000000001,176,981,1.2000000000000002
2019,1,4,12,30,-20.5,82.64,7,982,1.3
2019,1,4,13,30,-20.8,82.18,14,982,1.4000000000000001
2019,1,4,14,30,-20.8,81.91,17,982,1.4000000000000001
2019,1,4,15,30,-20.400000000000002,81.16,18,982,1.4000000000000001
2019,1,4,16,30,-20,81.87,20,983,1.3
2019,1,4,17,30,-19.8,83.15,22,983,1.2000000000000002
2019,1,4,18,30,-19.6,83.28,22,984,1.2000000000000002
2019,1,4,19,30,-19.400000000000002,83.18,22,984,1.2000000000000002
2019,1,4,20,30,-19.200000000000003,83.61,21,984,1
2019,1,4,21,30,-19,84.39,155,984,0.8
2019,1,4,22,30,-19.1,85.62,270,984,0.8
2019,1,4,23,30,-19.1,84.31,249,984,0.9
2019,1,5,0,30,-19.400000000000002,84.41,258,985,0.9
2019,1,5,1,30,-19.700000000000003,84.11,258,986,1
2019,1,5,2,30,-20,83.73,255,987,1.2000000000000002
2019,1,5,3,30,-20,81.4,252,987,1.7000000000000002
2019,1,5,4,30,-19.5,80.26,249,988,2.2
2019,1,5,5,30,-18.8,79.55,245,988,2.3000000000000003
2019,1,5,6,30,-18,79.69,238,988,2.2
2019,1,5,7,30,-17.2,81.26,231,988,2.2
2019,1,5,8,30,-16.5,82.58,226,988,2.2
2019,1,5,9,30,-16.1,84.09,224,988,2
2019,1,5,10,30,-16.7,88.61,224,988,1.4000000000000001
2019,1,5,11,30,-17.900000000000002,87.79,223,989,1.2000000000000002
2019,1,5,12,30,-18.8,86.3,218,989,1.4000000000000001
2019,1,5,13,30,-19.6,86.52,211,989,1.6
2019,1,5,14,30,-20.5,87.69,202,989,1.7000000000000002
2019,1,5,15,30,-21.400000000000002,88.53,192,989,1.9000000000000001
2019,1,5,16,30,-21.700000000000003,85.89,185,989,2.2
2019,1,5,17,30,-21.5,83.57000000000001,180,988,2.7
2019,1,5,18,30,-20.900000000000002,82.03,180,988,3.4000000000000004
2019,1,5,19,30,-20.5,82.69,180,988,4
2019,1,5,20,30,-20.6,83.43,181,987,4.3
2019,1,5,21,30,-21.1,83.54,182,987,4.3
2019,1,5,22,30,-21.6,82.45,182,986,4.3
2019,1,5,23,30,-21.900000000000002,80.07000000000001,183,986,4.4
2019,1,6,0,30,-22.400000000000002,80.94,186,986,4.800000000000001
2019,1,6,1,30,-22.700000000000003,80.9,191,985,4.800000000000001
2019,1,6,2,30,-22.8,79.59,194,985,4.800000000000001
2019,1,6,3,30,-22.5,77.23,195,985,5
2019,1,6,4,30,-21.5,75.06,195,985,5.300000000000001
2019,1,6,5,30,-20.1,75.47,196,984,5.5
2019,1,6,6,30,-18.7,76.67,196,984,5.6000000000000005
2019,1,6,7,30,-17.5,78.82000000000001,197,983,5.7
2019,1,6,8,30,-16.400000000000002,80.3,196,982,5.6000000000000005
2019,1,6,9,30,-15.8,82.63,195,982,5.5
2019,1,6,10,30,-15.700000000000001,84.61,194,981,5.300000000000001
2019,1,6,11,30,-15.700000000000001,84.37,194,981,5.2
2019,1,6,12,30,-15.8,84.79,195,980,5.2
2019,1,6,13,30,-15.9,85.07000000000001,197,979,5.2
2019,1,6,14,30,-15.8,84.57000000000001,199,979,5.2
2019,1,6,15,30,-15.8,85.26,201,978,5.300000000000001
2019,1,6,16,30,-15.9,85.89,202,978,5.4
2019,1,6,17,30,-16.1,86.46000000000001,201,977,5.6000000000000005
2019,1,6,18,30,-16.400000000000002,86.59,200,977,5.800000000000001
2019,1,6,19,30,-16.7,85.8,199,976,5.9
2019,1,6,20,30,-16.900000000000002,84.81,199,976,6
2019,1,6,21,30,-16.900000000000002,83.73,200,975,6.1000000000000005
2019,1,6,22,30,-16.900000000000002,83.67,202,974,6
2019,1,6,23,30,-16.900000000000002,83.64,203,973,5.9
2019,1,7,0,30,-16.900000000000002,83.58,203,972,5.7
2019,1,7,1,30,-16.900000000000002,83.44,204,971,5.5
2019,1,7,2,30,-16.900000000000002,83.34,205,971,5.300000000000001
2019,1,7,3,30,-16.7,81.79,205,971,5.300000000000001
2019,1,7,4,30,-16,79.62,207,970,5.4
2019,1,7,5,30,-14.8,79,210,970,5.4
2019,1,7,6,30,-13.700000000000001,80.56,210,969,5.2
2019,1,7,7,30,-13,82.72,210,969,4.800000000000001
2019,1,7,8,30,-12.5,83.89,211,968,4.3
2019,1,7,9,30,-12.9,88.18,214,967,3.2
2019,1,7,10,30,-14,91.08,216,967,2.2
2019,1,7,11,30,-15,87.39,217,966,1.8
2019,1,7,12,30,-15.3,85.38,218,966,1.7000000000000002
2019,1,7,13,30,-15.5,85.3,219,966,1.6
2019,1,7,14,30,-15.4,83.8,219,966,1.5
2019,1,7,15,30,-15,82.85000000000001,216,965,1.5
2019,1,7,16,30,-14.5,82.82000000000001,214,965,1.6
2019,1,7,17,30,-14.100000000000001,83.26,213,965,1.5
2019,1,7,18,30,-13.700000000000001,82.89,212,964,1.4000000000000001
2019,1,7,19,30,-13.600000000000001,83.74,207,964,1.4000000000000001
2019,1,7,20,30,-13.700000000000001,83.94,200,963,1.4000000000000001
2019,1,7,21,30,-14,83.98,194,963,1.5
2019,1,7,22,30,-14.4,84.4,194,963,1.5
2019,1,7,23,30,-14.600000000000001,83.67,196,962,1.5
2019,1,8,0,30,-14.8,84.43,198,962,1.3
2019,1,8,1,30,-14.8,85.26,187,962,1.1
2019,1,8,2,30,-14.700000000000001,85.15,162,962,1
2019,1,8,3,30,-14.5,83.87,139,961,1.1
2019,1,8,4,30,-13.8,82.65,134,961,1.5
2019,1,8,5,30,-13.100000000000001,83.12,140,961,1.7000000000000002
2019,1,8,6,30,-12.600000000000001,83.79,147,961,1.6
2019,1,8,7,30,-12.100000000000001,84.67,149,960,1.3
2019,1,8,8,30,-11.9,86.73,131,960,1.1
2019,1,8,9,30,-11.9,88.26,170,960,0.9
2019,1,8,10,30,-12.5,91.46000000000001,220,960,0.8
2019,1,8,11,30,-13.200000000000001,90.85000000000001,218,960,1
2019,1,8,12,30,-13.8,89.72,223,960,1.6
2019,1,8,13,30,-14,88.44,228,960,2.6
2019,1,8,14,30,-14.200000000000001,88.82000000000001,230,960,3.5
2019,1,8,15,30,-14.5,88.55,227,960,3.9000000000000004
2019,1,8,16,30,-14.8,88.33,223,960,4.2
2019,1,8,17,30,-15,87.4,221,960,4.5
2019,1,8,18,30,-15.100000000000001,86.42,219,960,4.9
2019,1,8,19,30,-14.9,85.32000000000001,223,960,5.4
2019,1,8,20,30,-14.200000000000001,83.24,229,961,5.9
2019,1,8,21,30,-13.4,83.97,235,961,6.2
2019,1,8,22,30,-12.600000000000001,84.39,240,961,6.300000000000001
2019,1,8,23,30,-12.200000000000001,86.58,243,962,6.4
2019,1,9,0,30,-11.700000000000001,85.43,248,963,6.1000000000000005
2019,1,9,1,30,-11.600000000000001,85.67,251,964,6
2019,1,9,2,30,-12,87.92,251,964,6
2019,1,9,3,30,-12.8,89.03,247,965,5.9
2019,1,9,4,30,-13.4,87.7,241,965,6
2019,1,9,5,30,-13.600000000000001,87.13,236,966,6.4
2019,1,9,6,30,-13.700000000000001,87.77,237,966,6.9
2019,1,9,7,30,-14.100000000000001,88.78,239,967,7
2019,1,9,8,30,-14.5,87.95,241,967,6.800000000000001
2019,1,9,9,30,-14.9,87.25,243,968,6.300000000000001
2019,1,9,10,30,-15.5,87.88,242,968,5.4
2019,1,9,11,30,-16.1,87.23,240,969,5
2019,1,9,12,30,-16.6,86.32000000000001,240,969,5
2019,1,9,13,30,-17.1,86.39,241,970,5.1000000000000005
2019,1,9,14,30,-17.6,86.07000000000001,242,970,4.9
2019,1,9,15,30,-18.1,84.88,242,970,4.6000000000000005
2019,1,9,16,30,-18.6,84.12,243,971,4.3
2019,1,9,17,30,-19.1,83.44,244,971,3.9000000000000004
2019,1,9,18,30,-19.6,82.82000000000001,246,971,3.5
2019,1,9,19,30,-20,81.92,248,972,3.2
2019,1,9,20,30,-20.400000000000002,81.15,253,972,2.9000000000000004
2019,1,9,21,30,-20.900000000000002,80.99,260,972,2.5
2019,1,9,22,30,-21.400000000000002,80.83,267,972,2.1
2019,1,9,23,30,-21.700000000000003,78.96000000000001,270,972,2
2019,1,10,0,30,-22.3,79.3,277,973,1.6
2019,1,10,1,30,-22.5,78.19,281,973,1.4000000000000001
2019,1,10,2,30,-22.400000000000002,76.74,287,973,1.3
2019,1,10,3,30,-21.8,74.07000000000001,293,974,1.1
2019,1,10,4,30,-20.6,73.3,297,974,1.3
2019,1,10,5,30,-19.400000000000002,74.65,296,975,1.3
2019,1,10,6,30,-18.3,76.2,289,975,1.1
2019,1,10,7,30,-17.2,77.85000000000001,284,975,0.9
2019,1,10,8,30,-16.3,79.36,287,975,0.8
2019,1,10,9,30,-16,81.51,307,976,0.7000000000000001
2019,1,10,10,30,-16.400000000000002,85.44,162,976,0.7000000000000001
2019,1,10,11,30,-17.3,85.14,10,976,0.8
2019,1,10,12,30,-18,85.29,26,976,1.1
2019,1,10,13,30,-18.7,86.86,38,976,1.2000000000000002
2019,1,10,14,30,-19.400000000000002,88.48,50,976,1.3
2019,1,10,15,30,-20.1,88.53,65,976,1.4000000000000001
2019,1,10,16,30,-20.5,85.65,80,976,1.4000000000000001
2019,1,10,17,30,-20.6,83.75,95,977,1.5
2019,1,10,18,30,-20.6,82.87,107,977,1.5
2019,1,10,19,30,-20.900000000000002,83.45,116,977,1.5
2019,1,10,20,30,-21.200000000000003,82.91,123,977,1.3
2019,1,10,21,30,-21.400000000000002,81.86,130,977,1.2000000000000002
2019,1,10,22,30,-21.5,81.31,134,977,1.2000000000000002
2019,1,10,23,30,-21.6,80.91,134,977,1.2000000000000002
2019,1,11,0,30,-21.900000000000002,81.38,135,976,1.3
2019,1,11,1,30,-22.1,81.11,139,976,1.5
2019,1,11,2,30,-22.400000000000002,81.09,144,976,1.6
2019,1,11,3,30,-22,76.62,149,976,1.8
2019,1,11,4,30,-20.700000000000003,74.38,153,976,2.4000000000000004
2019,1,11,5,30,-19.200000000000003,75.39,154,976,2.6
2019,1,11,6,30,-17.900000000000002,76.41,155,976,2.1
2019,1,11,7,30,-16.7,77.68,158,975,1.8
2019,1,11,8,30,-15.700000000000001,78.81,168,975,1.5
2019,1,11,9,30,-15.4,79.94,186,975,0.9
2019,1,11,10,30,-15.5,81.11,214,975,0.4
2019,1,11,11,30,-15.8,78.14,237,975,0.4
2019,1,11,12,30,-16,77.01,242,975,0.5
2019,1,11,13,30,-16.3,76.95,239,975,0.7000000000000001
2019,1,11,14,30,-17,79.03,235,976,0.9
2019,1,11,15,30,-18.2,83.23,233,976,1.2000000000000002
2019,1,11,16,30,-19.700000000000003,88.10000000000001,232,976,1.5
2019,1,11,17,30,-21.400000000000002,92.69,232,976,1.8
2019,1,11,18,30,-22.700000000000003,93.38,235,976,1.9000000000000001
2019,1,11,19,30,-23.200000000000003,88.29,241,976,2
2019,1,11,20,30,-22.700000000000003,81.57000000000001,247,977,2.1
2019,1,11,21,30,-22.400000000000002,81.42,249,977,2.5
2019,1,11,22,30,-22.900000000000002,83.13,243,978,2.7
2019,1,11,23,30,-23.3,79.87,238,978,2.7
2019,1,12,0,30,-24.400000000000002,81.08,225,978,3.4000000000000004
2019,1,12,1,30,-25.1,80.49,218,978,3.8000000000000003
2019,1,12,2,30,-25.400000000000002,78.78,212,979,4.2
2019,1,12,3,30,-24.900000000000002,74.60000000000001,209,979,4.6000000000000005
2019,1,12,4,30,-23.6,73.33,209,980,4.9
2019,1,12,5,30,-21.900000000000002,74.73,210,980,4.9
2019,1,12,6,30,-20.3,76.77,210,980,4.800000000000001
2019,1,12,7,30,-18.900000000000002,77.97,212,980,4.7
2019,1,12,8,30,-17.8,79.68,215,980,4.7
2019,1,12,9,30,-17.2,82.23,217,980,4.7
2019,1,12,10,30,-17,83.8,215,981,4.3
2019,1,12,11,30,-17.3,85.23,214,981,4
2019,1,12,12,30,-17.7,85.26,214,981,4.2
2019,1,12,13,30,-18.1,84.91,215,982,4.6000000000000005
2019,1,12,14,30,-18.400000000000002,84.87,216,982,4.9
2019,1,12,15,30,-18.5,84.14,215,982,5
2019,1,12,16,30,-18.7,84.17,212,982,4.9
2019,1,12,17,30,-18.7,83.39,209,982,4.9
2019,1,12,18,30,-18.5,82.57000000000001,206,982,4.9
2019,1,12,19,30,-18.1,82.28,206,982,4.9
2019,1,12,20,30,-17.7,83.11,206,982,4.9
2019,1,12,21,30,-17.400000000000002,84.16,206,982,5
2019,1,12,22,30,-17.2,84.61,204,982,5
2019,1,12,23,30,-17.1,84.63,202,982,5
2019,1,13,0,30,-17,84.21000000000001,198,982,5.4
2019,1,13,1,30,-17,83.93,197,982,5.7
2019,1,13,2,30,-17,83.5,196,982,5.9
2019,1,13,3,30,-16.7,81.74,195,982,6.2
2019,1,13,4,30,-15.9,80.45,196,982,6.6000000000000005
2019,1,13,5,30,-14.700000000000001,80.19,199,982,7
2019,1,13,6,30,-13.4,80.79,200,981,7.2
2019,1,13,7,30,-12,81.96000000000001,199,981,7.1000000000000005
2019,1,13,8,30,-10.9,83.63,197,980,6.6000000000000005
2019,1,13,9,30,-10.600000000000001,86.65,194,980,5.800000000000001
2019,1,13,10,30,-11,87.74,191,980,5.4
2019,1,13,11,30,-11.700000000000001,85.56,191,979,5.5
2019,1,13,12,30,-12.200000000000001,84.33,191,979,5.800000000000001
2019,1,13,13,30,-12.5,83.92,190,979,6.1000000000000005
2019,1,13,14,30,-12.8,84.81,189,978,6.300000000000001
2019,1,13,15,30,-13,85.4,187,978,6.4
2019,1,13,16,30,-13.3,86.02,187,978,6.4
2019,1,13,17,30,-13.5,85.34,186,977,6.4
2019,1,13,18,30,-13.8,85.59,186,977,6.2
2019,1,13,19,30,-13.9,85.23,185,976,6.1000000000000005
2019,1,13,20,30,-13.9,84.99,184,976,5.9
2019,1,13,21,30,-13.9,84.60000000000001,184,975,5.800000000000001
2019,1,13,22,30,-13.9,84.21000000000001,183,974,5.800000000000001
2019,1,13,23,30,-13.8,83.94,183,974,5.9
2019,1,14,0,30,-13.4,82.3,181,973,6.2
2019,1,14,1,30,-13.200000000000001,82.44,179,972,6.4
2019,1,14,2,30,-12.9,82.05,177,972,6.6000000000000005
2019,1,14,3,30,-12.4,80.26,174,971,7
2019,1,14,4,30,-11.4,77.88,172,970,7.300000000000001
2019,1,14,5,30,-10.200000000000001,77.14,170,969,7.5
2019,1,14,6,30,-8.9,77.54,170,968,7.5
2019,1,14,7,30,-7.800000000000001,78.53,171,967,7.4
2019,1,14,8,30,-7.2,80.35000000000001,174,966,7.2
2019,1,14,9,30,-6.9,81.81,178,966,6.9
2019,1,14,10,30,-6.9,83.09,183,965,6.6000000000000005
2019,1,14,11,30,-7,83.58,186,964,6.300000000000001
2019,1,14,12,30,-6.9,83.15,189,964,6.2
2019,1,14,13,30,-6.9,83.79,192,964,6.1000000000000005
2019,1,14,14,30,-6.9,84.53,195,963,5.9
2019,1,14,15,30,-6.9,85.2,198,963,5.6000000000000005
2019,1,14,16,30,-7,85.9,201,963,5.5
2019,1,14,17,30,-7.2,86.22,203,962,5.300000000000001
2019,1,14,18,30,-7.7,87.51,206,962,4.9
2019,1,14,19,30,-8.200000000000001,87.60000000000001,209,961,4.4
2019,1,14,20,30,-8.700000000000001,87.58,214,961,3.8000000000000003
2019,1,14,21,30,-9.200000000000001,87.68,220,961,3.2
2019,1,14,22,30,-9.600000000000001,86.93,228,961,2.8000000000000003
2019,1,14,23,30,-9.8,86.15,232,961,2.6
2019,1,15,0,30,-10.9,89.68,254,962,1.8
2019,1,15,1,30,-11.5,87.11,270,962,1.5
2019,1,15,2,30,-11.600000000000001,84.84,292,963,1.3
2019,1,15,3,30,-11.200000000000001,83.66,326,963,0.9
2019,1,15,4,30,-10.3,82.65,181,963,0.9
2019,1,15,5,30,-9.3,84.13,20,963,1.3
2019,1,15,6,30,-8.4,85.08,28,963,1.8
2019,1,15,7,30,-7.7,87.02,31,963,2.3000000000000003
2019,1,15,8,30,-7.4,89.28,30,963,2.7
2019,1,15,9,30,-7.6000000000000005,91.56,26,964,2.9000000000000004
2019,1,15,10,30,-8.4,94.81,22,964,2.9000000000000004
2019,1,15,11,30,-9.3,94.51,21,965,3.2
2019,1,15,12,30,-10.100000000000001,94.38,20,965,3.8000000000000003
2019,1,15,13,30,-10.9,94.53,20,966,3.9000000000000004
2019,1,15,14,30,-11.700000000000001,93.68,22,966,3.7
2019,1,15,15,30,-12.600000000000001,93.42,26,967,3.2
2019,1,15,16,30,-13.4,92.47,31,967,2.7
2019,1,15,17,30,-14.100000000000001,91.16,36,968,2.2
2019,1,15,18,30,-14.8,90.25,38,968,1.8
2019,1,15,19,30,-15.4,89.29,38,968,1.6
2019,1,15,20,30,-15.9,88.42,36,969,1.5
2019,1,15,21,30,-16.2,87.06,33,969,1.4000000000000001
2019,1,15,22,30,-16.3,85.65,31,969,1.4000000000000001
2019,1,15,23,30,-16.3,84.13,30,969,1.4000000000000001
2019,1,16,0,30,-16.3,83.05,36,970,1.5
2019,1,16,1,30,-16.3,82.59,43,971,1.6
2019,1,16,2,30,-16.1,81.24,50,972,1.6
2019,1,16,3,30,-15.4,77.84,57,973,1.6
2019,1,16,4,30,-14,77.52,61,973,2
2019,1,16,5,30,-12.8,77.48,60,974,2.1
2019,1,16,6,30,-11.9,79.2,55,974,1.6
2019,1,16,7,30,-10.9,80.62,48,974,1.4000000000000001
2019,1,16,8,30,-10,81.4,40,975,1.2000000000000002
2019,1,16,9,30,-9.600000000000001,82.14,29,975,0.9
2019,1,16,10,30,-9.9,86.86,18,976,0.7000000000000001
2019,1,16,11,30,-10.4,82.14,12,976,0.9
2019,1,16,12,30,-10.700000000000001,79.44,10,977,1
2019,1,16,13,30,-10.8,77.88,4,977,1
2019,1,16,14,30,-11.200000000000001,78.94,180,978,1
2019,1,16,15,30,-12,81.78,185,978,1.1
2019,1,16,16,30,-13,85.09,20,978,1.2000000000000002
2019,1,16,17,30,-13.9,87.96000000000001,42,978,1.2000000000000002
2019,1,16,18,30,-14.700000000000001,91.11,70,978,1.2000000000000002
2019,1,16,19,30,-15.5,94.33,100,978,1.2000000000000002
2019,1,16,20,30,-16.2,95.16,129,978,1.3
2019,1,16,21,30,-16.8,92.7,154,978,1.5
2019,1,16,22,30,-17,89.38,171,978,1.7000000000000002
2019,1,16,23,30,-16.900000000000002,88.96000000000001,178,978,1.7000000000000002
2019,1,17,0,30,-16.400000000000002,87.54,191,979,1.7000000000000002
2019,1,17,1,30,-16.2,87.93,191,980,1.6
2019,1,17,2,30,-15.9,87.32000000000001,187,980,1.6
2019,1,17,3,30,-14.8,82.54,184,980,1.7000000000000002
2019,1,17,4,30,-12.8,80.58,181,980,2.5
2019,1,17,5,30,-10.600000000000001,82.19,178,980,3.3000000000000003
2019,1,17,6,30,-9.1,83.67,176,979,3.3000000000000003
2019,1,17,7,30,-8.200000000000001,86.14,172,979,3.1
2019,1,17,8,30,-7.800000000000001,89.03,164,978,2.8000000000000003
2019,1,17,9,30,-8.5,95.56,156,978,2.3000000000000003
2019,1,17,10,30,-10.600000000000001,100,152,978,2.1
2019,1,17,11,30,-12.600000000000001,96.01,152,977,2.4000000000000004
2019,1,17,12,30,-13.3,91.31,155,977,2.9000000000000004
2019,1,17,13,30,-12.9,88.68,160,977,3.6
2019,1,17,14,30,-11.9,88.2,164,977,4.5
2019,1,17,15,30,-11.3,90.26,166,977,5.1000000000000005
2019,1,17,16,30,-11.200000000000001,91.44,168,976,5.4
2019,1,17,17,30,-11.200000000000001,91.59,171,976,5.4
2019,1,17,18,30,-11.5,92.29,175,975,5.6000000000000005
2019,1,17,19,30,-12,92.59,178,975,5.7
2019,1,17,20,30,-12.4,91.58,180,974,5.800000000000001
2019,1,17,21,30,-12.5,90.04,182,974,5.7
2019,1,17,22,30,-12.5,89.88,183,974,5.6000000000000005
2019,1,17,23,30,-12.5,90.36,184,973,5.5
2019,1,18,0,30,-12.700000000000001,91.05,187,973,5.5
2019,1,18,1,30,-12.8,89.96000000000001,190,973,5.5
2019,1,18,2,30,-12.9,89.48,193,973,5.4
2019,1,18,3,30,-12.5,86.21000000000001,200,973,5.4
2019,1,18,4,30,-11.600000000000001,84.93,206,974,5.300000000000001
2019,1,18,5,30,-10.4,84.36,200,974,5.4
2019,1,18,6,30,-9.200000000000001,83.75,191,973,5.6000000000000005
2019,1,18,7,30,-8.1,84.32000000000001,194,972,5.5
2019,1,18,8,30,-7.4,85.79,198,971,4.9
2019,1,18,9,30,-7.7,90.26,198,971,3.9000000000000004
2019,1,18,10,30,-8.9,93.47,196,971,3.2
2019,1,18,11,30,-10.100000000000001,89.73,194,971,3
2019,1,18,12,30,-10.600000000000001,86.46000000000001,193,971,3.1
2019,1,18,13,30,-10.600000000000001,84.3,193,971,3.2
2019,1,18,14,30,-10.600000000000001,84.66,193,971,3.2
2019,1,18,15,30,-10.9,85.64,194,971,3.1
2019,1,18,16,30,-11.100000000000001,84.91,194,970,3.2
2019,1,18,17,30,-11.100000000000001,85.06,193,970,3.4000000000000004
2019,1,18,18,30,-11.100000000000001,84.89,192,970,3.9000000000000004
2019,1,18,19,30,-11.3,84.52,190,970,4.3
2019,1,18,20,30,-11.600000000000001,83.06,190,970,4.4
2019,1,18,21,30,-11.9,81.53,192,970,4.3
2019,1,18,22,30,-12.100000000000001,80.52,195,969,4.4
