Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1732733,-,-,-,53.01,-57.02,0,446,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Wind Direction,Wind Speed,Pressure
2001,1,1,0,30,-6.300000000000001,100,39,0.1,966
2001,1,1,1,30,-6.4,100,42,0.1,965
2001,1,1,2,30,-6.4,100,45,0.1,963
2001,1,1,3,30,-6.4,100,46,0.1,962
2001,1,1,4,30,-6.300000000000001,100,48,0.1,960
2001,1,1,5,30,-6.2,100,48,0.1,959
2001,1,1,6,30,-6.1000000000000005,100,42,0.1,958
2001,1,1,7,30,-6,100,34,0.1,957
2001,1,1,8,30,-5.800000000000001,100,28,0.2,956
2001,1,1,9,30,-5.6000000000000005,100,24,0.2,955
2001,1,1,10,30,-5.4,100,24,0.2,955
2001,1,1,11,30,-5.1000000000000005,100,24,0.2,954
2001,1,1,12,30,-4.800000000000001,100,23,0.2,953
2001,1,1,13,30,-4.5,100,20,0.2,953
2001,1,1,14,30,-4.2,100,17,0.2,952
2001,1,1,15,30,-4,100,13,0.2,951
2001,1,1,16,30,-3.9000000000000004,100,9,0.30000000000000004,950
2001,1,1,17,30,-4,100,5,0.30000000000000004,950
2001,1,1,18,30,-4.2,100,181,0.30000000000000004,950
2001,1,1,19,30,-4.4,100,358,0.30000000000000004,951
2001,1,1,20,30,-4.6000000000000005,100,354,0.30000000000000004,951
2001,1,1,21,30,-4.800000000000001,100,350,0.30000000000000004,951
2001,1,1,22,30,-5,100,346,0.30000000000000004,952
2001,1,1,23,30,-5.2,100,344,0.30000000000000004,952
2001,1,2,0,30,-5.6000000000000005,100,340,0.30000000000000004,952
2001,1,2,1,30,-6,100,337,0.30000000000000004,953
2001,1,2,2,30,-6.4,100,335,0.30000000000000004,953
2001,1,2,3,30,-6.800000000000001,100,332,0.30000000000000004,953
2001,1,2,4,30,-7.300000000000001,100,328,0.30000000000000004,954
2001,1,2,5,30,-7.9,100,323,0.30000000000000004,954
2001,1,2,6,30,-8.5,100,319,0.2,955
2001,1,2,7,30,-9.3,100,314,0.2,955
2001,1,2,8,30,-10.200000000000001,100,309,0.2,956
2001,1,2,9,30,-11.3,100,303,0.2,956
2001,1,2,10,30,-12.700000000000001,100,297,0.2,956
2001,1,2,11,30,-14.3,100,290,0.2,956
2001,1,2,12,30,-15.3,97.51,283,0.1,956
2001,1,2,13,30,-14.9,91.97,276,0.1,956
2001,1,2,14,30,-13.9,91.27,271,0.1,955
2001,1,2,15,30,-13.100000000000001,92.72,269,0.1,954
2001,1,2,16,30,-12.700000000000001,95.03,266,0.1,954
2001,1,2,17,30,-12.9,98.10000000000001,261,0.1,953
2001,1,2,18,30,-14.200000000000001,100,259,0.1,953
2001,1,2,19,30,-15.9,100,256,0.1,953
2001,1,2,20,30,-16.400000000000002,92.53,254,0.1,953
2001,1,2,21,30,-15.9,90.64,255,0.1,953
2001,1,2,22,30,-15.100000000000001,91.21000000000001,257,0.1,953
2001,1,2,23,30,-14.9,94.33,259,0.1,953
2001,1,3,0,30,-14.3,93.33,271,0.1,953
2001,1,3,1,30,-14,93.24,280,0.1,953
2001,1,3,2,30,-13.8,94.03,286,0.1,954
2001,1,3,3,30,-13.700000000000001,95.26,291,0.2,954
2001,1,3,4,30,-13.9,96.56,297,0.2,955
2001,1,3,5,30,-14.600000000000001,98.79,303,0.2,955
2001,1,3,6,30,-15.8,100,306,0.2,956
2001,1,3,7,30,-17.400000000000002,100,305,0.2,957
2001,1,3,8,30,-19.400000000000002,100,303,0.2,957
2001,1,3,9,30,-21.700000000000003,100,303,0.2,958
2001,1,3,10,30,-23.8,100,302,0.2,959
2001,1,3,11,30,-25.6,99.53,299,0.2,960
2001,1,3,12,30,-26.6,92.58,297,0.2,961
2001,1,3,13,30,-26.1,85.13,295,0.2,961
2001,1,3,14,30,-25.1,84.84,293,0.2,962
2001,1,3,15,30,-24.5,85.37,292,0.2,962
2001,1,3,16,30,-24.200000000000003,87.07000000000001,291,0.2,962
2001,1,3,17,30,-24.400000000000002,89.69,289,0.2,962
2001,1,3,18,30,-25.6,94.8,286,0.1,963
2001,1,3,19,30,-27.6,96.74000000000001,283,0.2,964
2001,1,3,20,30,-29.5,95.5,279,0.30000000000000004,964
2001,1,3,21,30,-30.900000000000002,95.16,278,0.30000000000000004,965
2001,1,3,22,30,-31.900000000000002,94.37,277,0.4,965
2001,1,3,23,30,-32.4,91.22,277,0.4,966
2001,1,4,0,30,-33.5,94.52,273,0.4,966
2001,1,4,1,30,-34.2,93.42,270,0.4,967
2001,1,4,2,30,-34.800000000000004,92.34,267,0.4,967
2001,1,4,3,30,-35.300000000000004,91.60000000000001,263,0.4,967
2001,1,4,4,30,-35.800000000000004,90.93,258,0.4,967
2001,1,4,5,30,-36.300000000000004,90.73,254,0.4,967
2001,1,4,6,30,-36.800000000000004,91.24,252,0.4,968
2001,1,4,7,30,-37.1,89.91,253,0.30000000000000004,968
2001,1,4,8,30,-37.1,86.64,255,0.2,968
2001,1,4,9,30,-36.800000000000004,84.85000000000001,256,0.1,968
2001,1,4,10,30,-36.4,82.02,255,0.1,969
2001,1,4,11,30,-35.2,76.9,252,0.1,969
2001,1,4,12,30,-33,73.05,244,0.1,969
2001,1,4,13,30,-30.400000000000002,73.96000000000001,227,0.1,969
2001,1,4,14,30,-27.900000000000002,75.94,211,0.1,969
2001,1,4,15,30,-25.700000000000003,78.10000000000001,200,0.1,968
2001,1,4,16,30,-23.900000000000002,80.64,190,0.1,968
2001,1,4,17,30,-22.700000000000003,84.35000000000001,180,0.1,968
2001,1,4,18,30,-22.700000000000003,91.95,175,0.1,968
2001,1,4,19,30,-23.900000000000002,94.96000000000001,178,0.2,968
2001,1,4,20,30,-24.400000000000002,84.73,184,0.2,968
2001,1,4,21,30,-23.5,83.13,187,0.1,968
2001,1,4,22,30,-22.5,85.56,187,0.1,968
2001,1,4,23,30,-22,88.81,186,0.1,967
2001,1,5,0,30,-20.8,87.07000000000001,181,0.1,967
2001,1,5,1,30,-20.200000000000003,88.29,176,0.1,966
2001,1,5,2,30,-19.700000000000003,88.88,172,0.1,966
2001,1,5,3,30,-19.3,90.25,169,0.1,965
2001,1,5,4,30,-19.3,91.78,169,0.30000000000000004,964
2001,1,5,5,30,-19.6,92.37,171,0.5,964
2001,1,5,6,30,-19.8,92.78,175,0.6000000000000001,963
2001,1,5,7,30,-19.700000000000003,92.9,180,0.7000000000000001,963
2001,1,5,8,30,-19.3,92.87,181,0.8,962
2001,1,5,9,30,-18.8,93.53,176,0.6000000000000001,962
2001,1,5,10,30,-18.5,94.9,139,0.30000000000000004,962
2001,1,5,11,30,-18.3,94.2,71,0.1,962
2001,1,5,12,30,-17.8,89.17,101,0.1,962
2001,1,5,13,30,-16.400000000000002,87.34,85,0.1,962
2001,1,5,14,30,-15.100000000000001,89.95,3,0.1,961
2001,1,5,15,30,-14.100000000000001,91.07000000000001,8,0.1,960
2001,1,5,16,30,-13.3,93.23,12,0.1,960
2001,1,5,17,30,-13.100000000000001,96.17,12,0.1,959
2001,1,5,18,30,-13.3,98.06,9,0.1,959
2001,1,5,19,30,-13.8,98.42,5,0.1,959
2001,1,5,20,30,-14,96.91,181,0.2,959
2001,1,5,21,30,-13.600000000000001,95.07000000000001,358,0.2,959
2001,1,5,22,30,-12.8,95.74000000000001,356,0.2,959
2001,1,5,23,30,-12.4,100,354,0.2,959
2001,1,6,0,30,-11.3,97.99000000000001,350,0.2,959
2001,1,6,1,30,-10.700000000000001,98.73,347,0.2,959
2001,1,6,2,30,-10.3,99.11,345,0.2,959
2001,1,6,3,30,-10.3,100,341,0.2,960
2001,1,6,4,30,-10.600000000000001,100,337,0.2,960
2001,1,6,5,30,-11.200000000000001,100,338,0.1,960
2001,1,6,6,30,-11.8,100,338,0.1,960
2001,1,6,7,30,-12.5,100,334,0.1,961
2001,1,6,8,30,-12.9,98.60000000000001,332,0.1,961
2001,1,6,9,30,-12.9,97.10000000000001,332,0.1,962
2001,1,6,10,30,-12.9,97.34,337,0.2,962
2001,1,6,11,30,-12.8,96.22,342,0.30000000000000004,963
2001,1,6,12,30,-12.200000000000001,93.26,326,0.30000000000000004,963
2001,1,6,13,30,-10.9,92.37,297,0.2,963
2001,1,6,14,30,-9.8,95.8,271,0.1,963
2001,1,6,15,30,-9.200000000000001,97.97,252,0.1,963
2001,1,6,16,30,-8.9,99.23,235,0,963
2001,1,6,17,30,-9.200000000000001,100,232,0.1,963
2001,1,6,18,30,-9.9,100,236,0.30000000000000004,963
2001,1,6,19,30,-11,100,228,0.5,964
2001,1,6,20,30,-11.9,100,221,0.5,964
2001,1,6,21,30,-12.8,100,214,0.5,964
2001,1,6,22,30,-14.100000000000001,100,212,0.5,964
2001,1,6,23,30,-15,96.04,213,0.5,964
2001,1,7,0,30,-16.6,100,221,0.7000000000000001,964
2001,1,7,1,30,-17.400000000000002,99.24000000000001,228,0.5,964
2001,1,7,2,30,-17.400000000000002,92.62,232,0.30000000000000004,964
2001,1,7,3,30,-16.6,89.76,234,0.1,964
2001,1,7,4,30,-15.600000000000001,90.64,236,0.1,963
2001,1,7,5,30,-15.200000000000001,94.82000000000001,233,0.1,963
