Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1732733,-,-,-,53.01,-57.02,0,446,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Wind Direction,Wind Speed,Pressure
2008,1,1,0,30,-19.700000000000003,90.29,34,0.4,961
2008,1,1,1,30,-19.900000000000002,87.77,26,0.2,959
2008,1,1,2,30,-19.400000000000002,88.78,14,0.1,958
2008,1,1,3,30,-19.1,90.85000000000001,181,0.1,957
2008,1,1,4,30,-18.900000000000002,90.42,349,0.1,956
2008,1,1,5,30,-18.7,90.78,340,0.1,956
2008,1,1,6,30,-18.3,90.37,333,0.2,955
2008,1,1,7,30,-18.1,91.63,326,0.2,955
2008,1,1,8,30,-17.900000000000002,92.04,321,0.2,955
2008,1,1,9,30,-17.900000000000002,92.68,317,0.2,955
2008,1,1,10,30,-17.900000000000002,92.60000000000001,313,0.2,956
2008,1,1,11,30,-18,92.53,308,0.2,956
2008,1,1,12,30,-17.900000000000002,91.57000000000001,303,0.2,957
2008,1,1,13,30,-17.400000000000002,90.11,299,0.2,957
2008,1,1,14,30,-16.8,90.16,297,0.2,958
2008,1,1,15,30,-16.3,91.29,299,0.2,958
2008,1,1,16,30,-15.9,92.48,299,0.2,959
2008,1,1,17,30,-15.8,93.98,294,0.1,960
2008,1,1,18,30,-15.9,94.42,286,0.1,961
2008,1,1,19,30,-16.1,93.74,280,0.1,962
2008,1,1,20,30,-16.3,94.05,276,0.1,963
2008,1,1,21,30,-16.6,94.67,272,0.1,963
2008,1,1,22,30,-17.2,95.64,270,0.1,964
2008,1,1,23,30,-17.5,92.26,269,0.1,964
2008,1,2,0,30,-18.900000000000002,96.25,267,0.1,965
2008,1,2,1,30,-19.900000000000002,95.93,264,0.1,965
2008,1,2,2,30,-20.900000000000002,95.14,260,0.1,965
2008,1,2,3,30,-22,94.63,254,0.1,965
2008,1,2,4,30,-23.200000000000003,93.81,251,0.1,966
2008,1,2,5,30,-24.3,92.67,251,0.1,966
2008,1,2,6,30,-25.200000000000003,91.16,252,0.1,966
2008,1,2,7,30,-26.1,90.66,251,0.1,966
2008,1,2,8,30,-26.8,89.25,249,0.1,966
2008,1,2,9,30,-27.200000000000003,87.82000000000001,248,0.1,966
2008,1,2,10,30,-27.700000000000003,89.21000000000001,246,0.1,966
2008,1,2,11,30,-28,87.53,247,0.1,965
2008,1,2,12,30,-27.5,80.99,255,0.1,964
2008,1,2,13,30,-26,79.64,261,0.1,963
2008,1,2,14,30,-24.5,81.92,263,0.1,962
2008,1,2,15,30,-23.1,82.45,271,0.1,961
2008,1,2,16,30,-22,84.59,283,0.1,960
2008,1,2,17,30,-21.3,86.89,302,0.1,959
2008,1,2,18,30,-21,88.81,319,0.1,958
2008,1,2,19,30,-20.8,88.57000000000001,328,0.1,957
2008,1,2,20,30,-20.6,88.3,331,0.1,955
2008,1,2,21,30,-20.400000000000002,88.86,331,0.1,955
2008,1,2,22,30,-20.200000000000003,89.36,329,0.1,954
2008,1,2,23,30,-20,89.98,328,0.1,954
2008,1,3,0,30,-19.8,90,323,0.2,953
2008,1,3,1,30,-19.900000000000002,91.23,319,0.2,952
2008,1,3,2,30,-20,91.16,314,0.2,952
2008,1,3,3,30,-20.200000000000003,91.41,309,0.2,952
2008,1,3,4,30,-20.3,90.73,308,0.2,952
2008,1,3,5,30,-20.5,91.08,307,0.2,952
2008,1,3,6,30,-20.8,91.48,305,0.30000000000000004,952
2008,1,3,7,30,-21,91.03,304,0.30000000000000004,953
2008,1,3,8,30,-21.3,91.14,302,0.30000000000000004,954
2008,1,3,9,30,-21.700000000000003,91.17,300,0.30000000000000004,955
2008,1,3,10,30,-22.200000000000003,91.32000000000001,299,0.30000000000000004,956
2008,1,3,11,30,-22.6,90.76,298,0.30000000000000004,957
2008,1,3,12,30,-22.8,89.05,297,0.30000000000000004,958
2008,1,3,13,30,-22.700000000000003,88.13,297,0.30000000000000004,959
2008,1,3,14,30,-22.5,88.18,297,0.30000000000000004,960
2008,1,3,15,30,-22.400000000000002,88.55,296,0.30000000000000004,960
2008,1,3,16,30,-22.5,89.74,295,0.30000000000000004,961
2008,1,3,17,30,-23.1,92.01,294,0.30000000000000004,963
2008,1,3,18,30,-24.200000000000003,94.03,294,0.30000000000000004,964
2008,1,3,19,30,-25.5,93.41,294,0.30000000000000004,966
2008,1,3,20,30,-26.700000000000003,90.86,293,0.30000000000000004,967
