Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1732733,-,-,-,53.01,-57.02,0,446,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Wind Direction,Wind Speed,Pressure
2015,1,1,0,30,-33.5,85.33,249,0.2,958
2015,1,1,1,30,-33.9,83.94,247,0.2,958
2015,1,1,2,30,-34.4,84.43,244,0.2,959
2015,1,1,3,30,-34.7,83.71000000000001,240,0.2,959
2015,1,1,4,30,-35.1,83.75,237,0.2,959
2015,1,1,5,30,-35.5,84.51,234,0.2,959
2015,1,1,6,30,-35.800000000000004,83.31,232,0.2,960
2015,1,1,7,30,-35.9,82.16,231,0.2,960
2015,1,1,8,30,-36,82.42,230,0.2,960
2015,1,1,9,30,-35.9,81.8,227,0.2,960
2015,1,1,10,30,-35.7,81.03,224,0.2,961
2015,1,1,11,30,-35.4,80.43,221,0.2,961
2015,1,1,12,30,-34.2,75.48,219,0.2,962
2015,1,1,13,30,-31.400000000000002,68.77,219,0.2,962
2015,1,1,14,30,-27.700000000000003,72.67,221,0.2,962
2015,1,1,15,30,-24.5,75.77,223,0.2,962
2015,1,1,16,30,-21.900000000000002,81.37,219,0.2,961
2015,1,1,17,30,-20.6,87.37,209,0.1,961
2015,1,1,18,30,-20.200000000000003,89.71000000000001,199,0.1,962
2015,1,1,19,30,-19.900000000000002,88.49,192,0.1,962
2015,1,1,20,30,-19.400000000000002,87.7,185,0.1,961
2015,1,1,21,30,-18.8,89.42,180,0.1,961
2015,1,1,22,30,-18.3,89.93,177,0.1,961
2015,1,1,23,30,-18.1,92.27,176,0.1,961
2015,1,2,0,30,-17.400000000000002,90.67,174,0.1,960
2015,1,2,1,30,-16.8,90.83,174,0.1,960
2015,1,2,2,30,-16.5,93.14,175,0.1,959
2015,1,2,3,30,-16.400000000000002,94.4,173,0.1,958
2015,1,2,4,30,-16.400000000000002,93.23,170,0.1,958
2015,1,2,5,30,-16.1,92.08,167,0.1,958
2015,1,2,6,30,-15.3,90.58,164,0.1,957
2015,1,2,7,30,-14.5,93.44,162,0.1,956
2015,1,2,8,30,-14,94.29,165,0.1,956
2015,1,2,9,30,-13.600000000000001,95.09,172,0.1,955
2015,1,2,10,30,-13.3,95,182,0.1,955
2015,1,2,11,30,-13,96.15,191,0.1,955
2015,1,2,12,30,-12.700000000000001,94.58,194,0.2,954
2015,1,2,13,30,-12.100000000000001,93.78,195,0.2,954
2015,1,2,14,30,-11.5,95.3,206,0.2,953
2015,1,2,15,30,-11.3,98.31,224,0.2,953
2015,1,2,16,30,-12,100,240,0.2,953
2015,1,2,17,30,-13.4,100,253,0.2,954
2015,1,2,18,30,-15,100,262,0.2,955
2015,1,2,19,30,-16.400000000000002,98.37,270,0.2,956
2015,1,2,20,30,-17.5,96.22,274,0.2,956
2015,1,2,21,30,-18.400000000000002,95.27,277,0.2,957
2015,1,2,22,30,-19.3,94.56,277,0.2,957
2015,1,2,23,30,-19.8,90.33,277,0.2,958
2015,1,3,0,30,-22.200000000000003,97.25,277,0.1,958
2015,1,3,1,30,-23.700000000000003,93.96000000000001,278,0.1,958
2015,1,3,2,30,-24.6,92.52,278,0.1,958
2015,1,3,3,30,-25.200000000000003,91.59,277,0.1,958
2015,1,3,4,30,-26,91.15,276,0.1,959
2015,1,3,5,30,-26.700000000000003,89.56,276,0.2,959
2015,1,3,6,30,-27.200000000000003,88.43,276,0.2,960
2015,1,3,7,30,-27.700000000000003,87.58,277,0.2,961
2015,1,3,8,30,-28.200000000000003,87.41,279,0.2,961
2015,1,3,9,30,-28.6,87.13,280,0.2,962
2015,1,3,10,30,-29,86.76,280,0.2,963
2015,1,3,11,30,-29.5,86.9,278,0.2,964
2015,1,3,12,30,-29.700000000000003,84.7,275,0.2,965
2015,1,3,13,30,-29.3,82.02,277,0.2,965
2015,1,3,14,30,-28.8,83.05,280,0.30000000000000004,966
2015,1,3,15,30,-28.400000000000002,84.13,280,0.30000000000000004,966
2015,1,3,16,30,-28.400000000000002,85.62,279,0.30000000000000004,966
2015,1,3,17,30,-28.700000000000003,86.53,279,0.30000000000000004,967
2015,1,3,18,30,-29.3,87.14,280,0.30000000000000004,969
2015,1,3,19,30,-29.700000000000003,85.47,280,0.30000000000000004,970
2015,1,3,20,30,-29.900000000000002,83.92,281,0.30000000000000004,971
2015,1,3,21,30,-30,83.76,282,0.30000000000000004,972
2015,1,3,22,30,-29.900000000000002,83.34,281,0.30000000000000004,973
2015,1,3,23,30,-29.900000000000002,83.78,281,0.30000000000000004,974
2015,1,4,0,30,-30,84.38,280,0.30000000000000004,975
2015,1,4,1,30,-30.1,84.37,280,0.30000000000000004,975
2015,1,4,2,30,-30.3,84.72,280,0.2,975
2015,1,4,3,30,-30.5,84.54,279,0.2,976
2015,1,4,4,30,-30.700000000000003,83.96000000000001,275,0.2,977
2015,1,4,5,30,-30.900000000000002,84.26,272,0.2,978
2015,1,4,6,30,-31.1,84.35000000000001,271,0.2,978
2015,1,4,7,30,-31.400000000000002,84.87,272,0.2,978
2015,1,4,8,30,-31.8,85.32000000000001,271,0.2,978
2015,1,4,9,30,-32.300000000000004,84.9,264,0.2,978
2015,1,4,10,30,-32.7,84.37,254,0.2,979
2015,1,4,11,30,-32.800000000000004,82.38,248,0.2,979
2015,1,4,12,30,-32.300000000000004,79.28,248,0.2,980
2015,1,4,13,30,-30.8,76.41,251,0.2,980
2015,1,4,14,30,-28.700000000000003,76.22,255,0.2,979
2015,1,4,15,30,-26.8,78.8,253,0.2,978
2015,1,4,16,30,-25.5,81.99,249,0.1,977
2015,1,4,17,30,-25,86.53,241,0.1,977
2015,1,4,18,30,-25.3,89.51,234,0.1,976
2015,1,4,19,30,-25.700000000000003,87.22,234,0.1,976
2015,1,4,20,30,-25.6,84.35000000000001,233,0.1,976
2015,1,4,21,30,-25,83.67,231,0.1,975
2015,1,4,22,30,-24.5,85.56,227,0.1,974
2015,1,4,23,30,-24.200000000000003,87.16,225,0.1,973
2015,1,5,0,30,-23.6,85.55,212,0.1,972
2015,1,5,1,30,-23.3,86.65,191,0.1,970
2015,1,5,2,30,-23.1,87.38,168,0.1,968
2015,1,5,3,30,-22.700000000000003,85.63,158,0.1,966
2015,1,5,4,30,-22,84.66,148,0.1,965
2015,1,5,5,30,-21.200000000000003,85.91,128,0.1,963
2015,1,5,6,30,-20.400000000000002,87.37,104,0.1,961
2015,1,5,7,30,-19.8,88.29,84,0.1,959
2015,1,5,8,30,-19,87.56,76,0.1,956
2015,1,5,9,30,-18,88.32000000000001,71,0.2,953
2015,1,5,10,30,-16.7,89.86,68,0.2,950
2015,1,5,11,30,-15.4,91.18,62,0.2,948
2015,1,5,12,30,-14.200000000000001,92.95,53,0.2,946
2015,1,5,13,30,-13.100000000000001,94.14,46,0.2,943
2015,1,5,14,30,-12,94.78,41,0.2,940
2015,1,5,15,30,-11.100000000000001,95.65,37,0.2,936
2015,1,5,16,30,-10.4,96.97,32,0.2,934
2015,1,5,17,30,-10,98.32000000000001,24,0.2,932
2015,1,5,18,30,-9.8,99.06,17,0.2,931
2015,1,5,19,30,-9.600000000000001,98.69,15,0.2,929
2015,1,5,20,30,-9.3,98.01,11,0.2,928
2015,1,5,21,30,-8.9,97.8,4,0.2,927
2015,1,5,22,30,-8.5,98.83,177,0.2,927
2015,1,5,23,30,-8.3,100,354,0.2,926
2015,1,6,0,30,-7.800000000000001,98.76,351,0.30000000000000004,927
2015,1,6,1,30,-7.6000000000000005,100,354,0.30000000000000004,927
2015,1,6,2,30,-7.5,100,352,0.30000000000000004,927
2015,1,6,3,30,-7.7,100,344,0.30000000000000004,928
2015,1,6,4,30,-7.9,100,334,0.30000000000000004,929
2015,1,6,5,30,-8.4,100,326,0.30000000000000004,930
2015,1,6,6,30,-9.3,100,319,0.30000000000000004,932
2015,1,6,7,30,-10.8,100,311,0.30000000000000004,933
2015,1,6,8,30,-12.5,100,305,0.30000000000000004,934
2015,1,6,9,30,-14.200000000000001,100,301,0.30000000000000004,936
2015,1,6,10,30,-15.4,98.75,299,0.30000000000000004,938
2015,1,6,11,30,-16,95.25,298,0.30000000000000004,940
2015,1,6,12,30,-16.2,93.43,296,0.30000000000000004,941
2015,1,6,13,30,-16.1,92.27,295,0.30000000000000004,942
2015,1,6,14,30,-16,92.82000000000001,293,0.30000000000000004,943
2015,1,6,15,30,-16,93.53,291,0.2,944
2015,1,6,16,30,-16.2,94.22,290,0.2,945
2015,1,6,17,30,-16.6,95.39,287,0.2,946
2015,1,6,18,30,-17.1,95.43,285,0.2,947
2015,1,6,19,30,-17.900000000000002,95.79,283,0.2,949
