Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1732733,-,-,-,53.01,-57.02,0,446,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Wind Direction,Wind Speed,Pressure
2013,1,1,0,30,-3.7,100,337,0.30000000000000004,927
2013,1,1,1,30,-3.7,100,335,0.30000000000000004,927
2013,1,1,2,30,-3.8000000000000003,100,333,0.30000000000000004,927
2013,1,1,3,30,-4,100,329,0.30000000000000004,927
2013,1,1,4,30,-4.1000000000000005,100,326,0.30000000000000004,928
2013,1,1,5,30,-4.3,100,323,0.30000000000000004,928
2013,1,1,6,30,-4.5,100,320,0.30000000000000004,928
2013,1,1,7,30,-4.7,100,317,0.30000000000000004,928
2013,1,1,8,30,-4.9,100,313,0.30000000000000004,929
2013,1,1,9,30,-5,100,310,0.30000000000000004,929
2013,1,1,10,30,-5.1000000000000005,100,305,0.30000000000000004,929
2013,1,1,11,30,-5.2,100,301,0.30000000000000004,929
2013,1,1,12,30,-5.300000000000001,100,296,0.30000000000000004,928
2013,1,1,13,30,-5.4,100,293,0.30000000000000004,928
2013,1,1,14,30,-5.6000000000000005,100,290,0.30000000000000004,928
2013,1,1,15,30,-5.800000000000001,100,288,0.30000000000000004,927
2013,1,1,16,30,-6.2,100,286,0.30000000000000004,927
2013,1,1,17,30,-6.7,100,284,0.30000000000000004,927
2013,1,1,18,30,-7.2,100,281,0.30000000000000004,927
2013,1,1,19,30,-7.7,100,279,0.30000000000000004,927
2013,1,1,20,30,-8.1,100,276,0.30000000000000004,927
2013,1,1,21,30,-8.4,100,275,0.30000000000000004,927
2013,1,1,22,30,-8.6,100,273,0.30000000000000004,926
2013,1,1,23,30,-8.8,99.72,272,0.30000000000000004,926
2013,1,2,0,30,-9.1,99.98,271,0.2,926
2013,1,2,1,30,-9.3,99.8,270,0.2,926
2013,1,2,2,30,-9.5,99.58,269,0.2,925
2013,1,2,3,30,-9.700000000000001,99.39,267,0.2,925
2013,1,2,4,30,-9.9,99.39,266,0.2,925
2013,1,2,5,30,-10,99.03,266,0.2,925
2013,1,2,6,30,-10.100000000000001,98.7,268,0.2,925
2013,1,2,7,30,-10.100000000000001,98.10000000000001,271,0.2,925
2013,1,2,8,30,-10,97.53,274,0.1,925
2013,1,2,9,30,-10,98.71000000000001,276,0.1,925
2013,1,2,10,30,-9.9,97.93,276,0.1,925
2013,1,2,11,30,-9.8,98.32000000000001,277,0.1,925
2013,1,2,12,30,-9.3,96.60000000000001,278,0.1,926
2013,1,2,13,30,-8.3,95.54,286,0.1,926
2013,1,2,14,30,-7.1000000000000005,96.63,291,0.1,925
2013,1,2,15,30,-6.2,98.55,288,0.1,925
2013,1,2,16,30,-5.5,100,283,0.1,925
2013,1,2,17,30,-5.1000000000000005,100,283,0.1,925
2013,1,2,18,30,-5,100,282,0.1,926
2013,1,2,19,30,-4.9,100,276,0.1,926
2013,1,2,20,30,-4.6000000000000005,100,269,0.1,927
2013,1,2,21,30,-4.3,100,265,0.2,927
2013,1,2,22,30,-4,100,263,0.1,927
2013,1,2,23,30,-3.8000000000000003,100,262,0.1,928
2013,1,3,0,30,-3.7,100,154,0.1,928
2013,1,3,1,30,-3.8000000000000003,100,28,0.1,929
2013,1,3,2,30,-4,100,24,0.2,930
2013,1,3,3,30,-4.2,100,16,0.2,931
2013,1,3,4,30,-4.5,100,183,0.1,933
2013,1,3,5,30,-4.800000000000001,100,353,0.1,934
2013,1,3,6,30,-5,100,349,0.1,936
2013,1,3,7,30,-5.1000000000000005,100,343,0.2,937
2013,1,3,8,30,-5.1000000000000005,100,332,0.2,938
2013,1,3,9,30,-5.1000000000000005,100,322,0.2,939
2013,1,3,10,30,-5.5,100,314,0.30000000000000004,940
2013,1,3,11,30,-6.4,100,310,0.30000000000000004,941
2013,1,3,12,30,-7.4,100,308,0.30000000000000004,942
2013,1,3,13,30,-8,100,306,0.30000000000000004,942
2013,1,3,14,30,-8.1,100,305,0.30000000000000004,943
2013,1,3,15,30,-8.4,100,305,0.30000000000000004,943
2013,1,3,16,30,-8.9,100,305,0.30000000000000004,943
2013,1,3,17,30,-9.600000000000001,100,304,0.30000000000000004,944
2013,1,3,18,30,-10.4,100,304,0.30000000000000004,945
2013,1,3,19,30,-11.3,100,304,0.30000000000000004,946
2013,1,3,20,30,-12.3,100,303,0.30000000000000004,947
2013,1,3,21,30,-13.200000000000001,100,302,0.30000000000000004,947
2013,1,3,22,30,-13.9,98.7,301,0.30000000000000004,948
2013,1,3,23,30,-14.3,96.33,300,0.30000000000000004,948
2013,1,4,0,30,-15,97.42,299,0.2,948
2013,1,4,1,30,-15.600000000000001,97.63,298,0.2,948
2013,1,4,2,30,-16.2,97.14,296,0.2,948
2013,1,4,3,30,-16.7,95.62,295,0.2,949
2013,1,4,4,30,-17.1,94.13,294,0.2,949
2013,1,4,5,30,-17.2,92.63,294,0.2,949
2013,1,4,6,30,-17.2,92.4,297,0.2,949
2013,1,4,7,30,-17.1,92.42,302,0.2,949
2013,1,4,8,30,-17,92.98,303,0.2,950
2013,1,4,9,30,-17.1,93.76,300,0.1,950
2013,1,4,10,30,-17.2,93.42,296,0.1,950
2013,1,4,11,30,-17.3,92.86,294,0.1,950
2013,1,4,12,30,-17.3,92.21000000000001,297,0.1,950
2013,1,4,13,30,-17.1,91.69,301,0.1,950
2013,1,4,14,30,-16.7,91.16,304,0.1,950
2013,1,4,15,30,-16.400000000000002,92.12,304,0.1,949
2013,1,4,16,30,-16.1,92.56,300,0.1,949
2013,1,4,17,30,-16.1,93.81,293,0.1,949
2013,1,4,18,30,-16.2,94.25,287,0.1,949
2013,1,4,19,30,-16.400000000000002,94.01,285,0.1,949
2013,1,4,20,30,-16.6,93.65,284,0.1,949
2013,1,4,21,30,-16.900000000000002,94.18,280,0.1,949
2013,1,4,22,30,-17.1,93.76,277,0.1,949
2013,1,4,23,30,-17.2,92.75,276,0.1,949
2013,1,5,0,30,-17.6,93.7,272,0.1,948
2013,1,5,1,30,-17.900000000000002,93.56,267,0.1,947
2013,1,5,2,30,-18.2,93.54,266,0.1,947
2013,1,5,3,30,-18.5,93.19,266,0.1,947
2013,1,5,4,30,-19.1,94.34,266,0.1,947
2013,1,5,5,30,-19.900000000000002,95.35000000000001,266,0.1,947
2013,1,5,6,30,-20.8,94.52,266,0.1,947
2013,1,5,7,30,-21.700000000000003,93.82000000000001,267,0.1,947
2013,1,5,8,30,-22.1,91.23,269,0.1,947
2013,1,5,9,30,-22,87.96000000000001,274,0.1,947
