Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,753998,-,Töv,Mongolia,47.01,106.9,0,1354,8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,Temperature,Pressure,Wind Speed,Wind Direction,Relative Humidity
2013,1,1,0,30,-31.400000000000002,863,5.300000000000001,328,63.22
2013,1,1,1,30,-29.5,864,6.2,333,54.800000000000004
2013,1,1,2,30,-27.400000000000002,864,7,338,51.72
2013,1,1,3,30,-26,864,7.2,341,49.300000000000004
2013,1,1,4,30,-25.200000000000003,865,7.2,343,48.34
2013,1,1,5,30,-24.900000000000002,865,7.1000000000000005,343,48.57
2013,1,1,6,30,-25.200000000000003,865,6.9,344,50.54
2013,1,1,7,30,-26,866,6.4,343,53.92
2013,1,1,8,30,-27.6,867,5.5,341,59.61
2013,1,1,9,30,-29.1,867,5,340,61.28
2013,1,1,10,30,-30.1,868,4.9,340,62.480000000000004
2013,1,1,11,30,-30.8,869,4.800000000000001,339,63.65
2013,1,1,12,30,-31.3,869,4.6000000000000005,337,63.96
2013,1,1,13,30,-31.8,870,4.5,335,64.9
2013,1,1,14,30,-32.1,870,4.4,333,65.15
2013,1,1,15,30,-32.4,870,4.5,330,65.95
2013,1,1,16,30,-32.6,871,4.6000000000000005,328,66.69
2013,1,1,17,30,-32.800000000000004,871,4.7,326,67.74
2013,1,1,18,30,-32.800000000000004,871,4.9,326,67.47
2013,1,1,19,30,-32.800000000000004,872,5,326,67.52
2013,1,1,20,30,-32.7,872,5.2,326,67.24
2013,1,1,21,30,-32.5,872,5.300000000000001,327,66.54
2013,1,1,22,30,-32.300000000000004,873,5.4,327,66.19
2013,1,1,23,30,-32.2,873,5.4,327,66.83
2013,1,2,0,30,-31.3,873,5.6000000000000005,325,62.81
2013,1,2,1,30,-29.3,874,6,324,56.58
2013,1,2,2,30,-26.900000000000002,874,6.5,323,53.39
2013,1,2,3,30,-25,875,6.800000000000001,323,53.32
2013,1,2,4,30,-23.900000000000002,875,6.7,322,53.74
2013,1,2,5,30,-23.200000000000003,875,6.6000000000000005,323,54.04
2013,1,2,6,30,-23,876,6.4,324,55.36
2013,1,2,7,30,-23.8,876,5.4,324,60.5
2013,1,2,8,30,-25.8,876,4.2,324,69.8
2013,1,2,9,30,-27.6,876,3.5,325,73.55
2013,1,2,10,30,-28.3,876,3.4000000000000004,327,75.98
2013,1,2,11,30,-28.6,876,3.1,327,77.33
2013,1,2,12,30,-28.900000000000002,876,2.7,325,79.83
2013,1,2,13,30,-29,876,2.3000000000000003,322,81.96000000000001
2013,1,2,14,30,-29,876,2,318,84.21000000000001
2013,1,2,15,30,-29,876,1.8,311,86.79
2013,1,2,16,30,-29,876,1.7000000000000002,303,88.95
2013,1,2,17,30,-29.1,875,1.7000000000000002,296,91.05
2013,1,2,18,30,-29.1,875,1.7000000000000002,291,91.99
2013,1,2,19,30,-29.1,875,1.7000000000000002,289,92.60000000000001
2013,1,2,20,30,-29.1,874,1.6,288,92.95
2013,1,2,21,30,-29,873,1.6,288,91.96000000000001
2013,1,2,22,30,-28.8,873,1.5,286,89.04
2013,1,2,23,30,-28.700000000000003,873,1.5,286,86.64
2013,1,3,0,30,-27.8,873,1.4000000000000001,277,78.34
2013,1,3,1,30,-25.900000000000002,872,1.6,270,64.77
2013,1,3,2,30,-23.5,872,2,262,55.26
2013,1,3,3,30,-21.5,872,2.1,255,51.550000000000004
2013,1,3,4,30,-19.700000000000003,871,2.3000000000000003,250,49.36
2013,1,3,5,30,-18.3,871,2.8000000000000003,251,47.64
2013,1,3,6,30,-18,870,2.7,253,47.57
2013,1,3,7,30,-19.700000000000003,870,1.9000000000000001,254,58.31
2013,1,3,8,30,-22.5,870,1.5,255,65.01
2013,1,3,9,30,-24.5,870,1.7000000000000002,258,71.12
2013,1,3,10,30,-25.400000000000002,869,1.9000000000000001,261,75.07000000000001
2013,1,3,11,30,-26.200000000000003,869,1.9000000000000001,266,79.12
2013,1,3,12,30,-26.700000000000003,869,2,271,81.44
2013,1,3,13,30,-27.200000000000003,868,2,278,84.06
2013,1,3,14,30,-27.6,868,2.1,284,86.21000000000001
2013,1,3,15,30,-27.8,868,2.2,290,86.69
2013,1,3,16,30,-28,867,2.4000000000000004,295,86.88
2013,1,3,17,30,-28.1,867,2.5,300,85.78
2013,1,3,18,30,-28.200000000000003,867,2.8000000000000003,305,84.52
2013,1,3,19,30,-28.200000000000003,866,3,310,83.61
2013,1,3,20,30,-28.200000000000003,866,3.3000000000000003,314,84.59
2013,1,3,21,30,-28.200000000000003,866,3.5,317,85.53
2013,1,3,22,30,-28.1,865,3.8000000000000003,318,81.9
2013,1,3,23,30,-28,865,3.9000000000000004,319,75.77
2013,1,4,0,30,-28,865,3.9000000000000004,318,69.36
2013,1,4,1,30,-26.5,865,4.1000000000000005,317,63.22
2013,1,4,2,30,-24.6,865,4.3,316,61.56
2013,1,4,3,30,-22.5,865,4.800000000000001,315,55.64
2013,1,4,4,30,-20.8,865,5.4,316,53.02
2013,1,4,5,30,-20.1,865,5.6000000000000005,318,52.5
2013,1,4,6,30,-20.200000000000003,865,5.5,319,53.72
2013,1,4,7,30,-21.3,865,4.9,320,58.74
2013,1,4,8,30,-23.5,865,4.1000000000000005,322,66.65
2013,1,4,9,30,-25.3,865,4,326,69.04
2013,1,4,10,30,-25.8,865,4,331,68.99
2013,1,4,11,30,-25.900000000000002,866,3.9000000000000004,335,68.12
2013,1,4,12,30,-25.8,866,3.6,339,66.55
2013,1,4,13,30,-25.700000000000003,866,3.2,343,66.6
2013,1,4,14,30,-25.700000000000003,866,2.8000000000000003,346,69.78
2013,1,4,15,30,-25.700000000000003,866,2.5,346,74.91
2013,1,4,16,30,-25.700000000000003,866,2.3000000000000003,345,81.94
2013,1,4,17,30,-25.8,866,2.2,343,89.36
2013,1,4,18,30,-25.900000000000002,866,2.3000000000000003,341,93.96000000000001
2013,1,4,19,30,-25.6,866,2.6,341,90.19
2013,1,4,20,30,-25.400000000000002,866,3.1,343,83.61
2013,1,4,21,30,-25.400000000000002,866,3.5,347,78.34
2013,1,4,22,30,-25.6,866,3.4000000000000004,352,75.81
