Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1732733,-,-,-,53.01,-57.02,0,446,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Wind Direction,Wind Speed,Pressure
2004,1,1,0,30,-2.6,100,356,0.1,948
2004,1,1,1,30,-2.7,100,349,0.2,947
2004,1,1,2,30,-2.8000000000000003,100,344,0.2,946
2004,1,1,3,30,-2.9000000000000004,100,339,0.2,945
2004,1,1,4,30,-2.9000000000000004,100,338,0.2,945
2004,1,1,5,30,-2.9000000000000004,100,339,0.2,944
2004,1,1,6,30,-2.9000000000000004,100,337,0.30000000000000004,943
2004,1,1,7,30,-2.9000000000000004,100,334,0.30000000000000004,942
2004,1,1,8,30,-2.9000000000000004,100,333,0.30000000000000004,942
2004,1,1,9,30,-3,100,333,0.30000000000000004,941
2004,1,1,10,30,-3,100,331,0.30000000000000004,940
2004,1,1,11,30,-3,100,329,0.30000000000000004,940
2004,1,1,12,30,-2.9000000000000004,100,328,0.30000000000000004,939
2004,1,1,13,30,-2.8000000000000003,100,328,0.4,939
2004,1,1,14,30,-2.7,100,328,0.4,938
2004,1,1,15,30,-2.7,100,327,0.4,938
2004,1,1,16,30,-2.9000000000000004,100,326,0.4,938
2004,1,1,17,30,-3.3000000000000003,100,324,0.5,939
2004,1,1,18,30,-4,100,321,0.5,940
2004,1,1,19,30,-4.800000000000001,100,317,0.5,941
2004,1,1,20,30,-5.9,100,313,0.5,942
2004,1,1,21,30,-7.300000000000001,100,309,0.5,943
2004,1,1,22,30,-8.9,100,307,0.5,944
2004,1,1,23,30,-9.700000000000001,100,305,0.5,945
2004,1,2,0,30,-11.700000000000001,100,301,0.5,946
2004,1,2,1,30,-12.700000000000001,100,299,0.5,947
2004,1,2,2,30,-13.4,98.57000000000001,297,0.5,947
2004,1,2,3,30,-13.8,96.55,295,0.5,947
2004,1,2,4,30,-13.8,94.97,294,0.5,947
2004,1,2,5,30,-13.4,93.98,293,0.5,948
2004,1,2,6,30,-12.700000000000001,93.23,295,0.5,948
2004,1,2,7,30,-11.700000000000001,93.11,299,0.5,949
2004,1,2,8,30,-10.8,95.85000000000001,304,0.5,950
2004,1,2,9,30,-10.3,98.21000000000001,307,0.5,951
2004,1,2,10,30,-10.200000000000001,99.88,310,0.4,953
2004,1,2,11,30,-10.4,100,310,0.4,954
2004,1,2,12,30,-11,100,309,0.4,956
2004,1,2,13,30,-12.100000000000001,100,306,0.4,957
2004,1,2,14,30,-13.200000000000001,100,304,0.4,958
2004,1,2,15,30,-14.3,100,303,0.4,959
2004,1,2,16,30,-15.100000000000001,99.33,302,0.4,960
2004,1,2,17,30,-15.700000000000001,97.85000000000001,303,0.30000000000000004,961
2004,1,2,18,30,-16.1,96.65,303,0.30000000000000004,962
2004,1,2,19,30,-16.400000000000002,95.68,304,0.30000000000000004,963
2004,1,2,20,30,-16.5,94.17,304,0.30000000000000004,963
2004,1,2,21,30,-16.5,93.71000000000001,304,0.30000000000000004,964
2004,1,2,22,30,-16.3,93.73,304,0.30000000000000004,965
2004,1,2,23,30,-16.2,94.71000000000001,304,0.30000000000000004,965
2004,1,3,0,30,-16.1,95.19,302,0.30000000000000004,966
2004,1,3,1,30,-16.400000000000002,96.72,299,0.30000000000000004,967
2004,1,3,2,30,-16.900000000000002,98.02,295,0.30000000000000004,967
2004,1,3,3,30,-17.7,99.31,290,0.2,968
2004,1,3,4,30,-18.400000000000002,97.81,288,0.2,968
