Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,796478,-,Töv,Mongolia,47.93,108.26,0,1523,8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,Temperature,Pressure,Wind Speed,Wind Direction,Relative Humidity
2015,1,1,0,30,-17.900000000000002,845,5,324,75.24
2015,1,1,1,30,-16.2,846,5.300000000000001,324,70.37
2015,1,1,2,30,-13.9,846,5.9,326,63.370000000000005
2015,1,1,3,30,-12,847,6.800000000000001,328,58.64
2015,1,1,4,30,-10.9,847,7.1000000000000005,327,53.14
2015,1,1,5,30,-10.4,847,6.9,324,50.32
2015,1,1,6,30,-10.5,847,6.300000000000001,321,51.36
2015,1,1,7,30,-11.8,848,5,317,58.5
2015,1,1,8,30,-14.200000000000001,848,3.4000000000000004,312,71.99
2015,1,1,9,30,-16,848,2.4000000000000004,303,82.69
2015,1,1,10,30,-16.8,848,2.3000000000000003,296,87.13
2015,1,1,11,30,-17.3,848,2.2,293,88.86
2015,1,1,12,30,-17.6,848,2,291,89.29
2015,1,1,13,30,-17.8,848,1.9000000000000001,286,89.7
2015,1,1,14,30,-18,848,1.8,279,90.24
2015,1,1,15,30,-18.1,847,1.8,272,89.39
2015,1,1,16,30,-18.1,847,1.9000000000000001,266,87.67
2015,1,1,17,30,-18.1,847,2,261,85.7
2015,1,1,18,30,-17.900000000000002,846,2.2,257,82.19
2015,1,1,19,30,-17.7,846,2.3000000000000003,254,77.9
2015,1,1,20,30,-17.5,845,2.4000000000000004,253,70.92
2015,1,1,21,30,-17.5,844,2.4000000000000004,251,63.2
2015,1,1,22,30,-17.7,843,2.4000000000000004,246,58.95
2015,1,1,23,30,-17.8,842,2.4000000000000004,242,58.42
2015,1,2,0,30,-17.400000000000002,841,2.7,236,57.42
2015,1,2,1,30,-15.4,840,3.6,234,51.24
2015,1,2,2,30,-13.3,839,4.3,233,44.53
2015,1,2,3,30,-11.8,838,4.1000000000000005,231,40.28
2015,1,2,4,30,-10.100000000000001,837,4.2,235,36.85
2015,1,2,5,30,-8.9,836,4.4,242,33.31
2015,1,2,6,30,-8.9,835,3.7,247,34.13
2015,1,2,7,30,-10.8,835,2.5,250,43.08
2015,1,2,8,30,-13.4,835,2,254,55.5
2015,1,2,9,30,-14.8,834,2.2,260,57.33
2015,1,2,10,30,-15.3,834,2.5,265,57.59
2015,1,2,11,30,-15.600000000000001,833,2.7,269,57.61
2015,1,2,12,30,-15.600000000000001,833,3.1,274,57.26
2015,1,2,13,30,-15.5,833,3.4000000000000004,280,58.04
2015,1,2,14,30,-15.200000000000001,832,3.9000000000000004,285,59.29
2015,1,2,15,30,-14.700000000000001,832,4.5,289,60.44
2015,1,2,16,30,-14.200000000000001,832,5,292,61.85
2015,1,2,17,30,-14.100000000000001,832,5.300000000000001,295,64.49
2015,1,2,18,30,-14.200000000000001,832,5.4,299,67.03
2015,1,2,19,30,-14.5,832,5.300000000000001,304,70.37
2015,1,2,20,30,-14.700000000000001,833,4.9,308,72.87
2015,1,2,21,30,-14.8,834,4.3,312,73.59
2015,1,2,22,30,-14.9,834,3.5,315,71.42
2015,1,2,23,30,-15,834,3.2,317,67.13
2015,1,3,0,30,-14.100000000000001,835,2.6,316,58.74
2015,1,3,1,30,-11.5,836,2.4000000000000004,313,48.4
2015,1,3,2,30,-8.200000000000001,836,2.9000000000000004,307,42.28
2015,1,3,3,30,-5.800000000000001,836,3.4000000000000004,300,36.15
2015,1,3,4,30,-4.4,836,3.4000000000000004,293,33.75
2015,1,3,5,30,-3.6,836,3.3000000000000003,288,35.34
2015,1,3,6,30,-4.2,837,2.6,286,40.95
2015,1,3,7,30,-6.5,837,1.7000000000000002,285,58.01
2015,1,3,8,30,-9.1,837,1.6,285,66.62
2015,1,3,9,30,-10.5,838,1.6,284,69.73
2015,1,3,10,30,-11.100000000000001,838,1.6,278,72.58
2015,1,3,11,30,-11.8,837,1.7000000000000002,269,74.07000000000001
2015,1,3,12,30,-12.3,837,1.8,260,73.25
2015,1,3,13,30,-12.600000000000001,837,1.8,251,71.53
2015,1,3,14,30,-12.8,836,1.9000000000000001,240,71.13
2015,1,3,15,30,-13.200000000000001,836,2,227,73.42
2015,1,3,16,30,-13.5,835,2.2,217,75.52
2015,1,3,17,30,-13.600000000000001,835,2.6,215,75.45
2015,1,3,18,30,-13.5,834,3,219,72.5
2015,1,3,19,30,-13,833,3.3000000000000003,230,67.63
2015,1,3,20,30,-12.4,832,3.3000000000000003,249,63.49
2015,1,3,21,30,-12.200000000000001,832,3.1,270,62.38
2015,1,3,22,30,-12.5,832,2.9000000000000004,291,65.77
2015,1,3,23,30,-12.8,832,2.9000000000000004,302,72.27
2015,1,4,0,30,-12,833,4.2,327,75.89
2015,1,4,1,30,-10.5,834,5.4,336,71.61
2015,1,4,2,30,-9.3,835,6.5,340,64.18
2015,1,4,3,30,-8.8,835,7.300000000000001,343,57.26
2015,1,4,4,30,-8.8,835,7.5,344,53.47
2015,1,4,5,30,-9.4,836,7.5,347,51.97
2015,1,4,6,30,-10.600000000000001,837,7.4,350,52.89
2015,1,4,7,30,-12.200000000000001,838,6.9,353,56.03
2015,1,4,8,30,-13.9,839,6.300000000000001,353,60.92
2015,1,4,9,30,-15.3,839,6.1000000000000005,352,65.25
2015,1,4,10,30,-16.3,841,6.2,352,65.82000000000001
2015,1,4,11,30,-17.1,842,6.1000000000000005,352,64.68
2015,1,4,12,30,-17.900000000000002,843,5.9,351,63.730000000000004
2015,1,4,13,30,-18.5,843,5.7,350,62.1
2015,1,4,14,30,-19.3,844,5.300000000000001,348,62.03
2015,1,4,15,30,-20.1,845,4.800000000000001,345,62.61
2015,1,4,16,30,-20.8,845,4.4,340,62.97
2015,1,4,17,30,-21.400000000000002,846,4.1000000000000005,335,63.28
2015,1,4,18,30,-21.900000000000002,846,3.7,331,63.45
2015,1,4,19,30,-22.400000000000002,847,3.4000000000000004,326,64.08
2015,1,4,20,30,-22.900000000000002,847,2.9000000000000004,319,65.44
2015,1,4,21,30,-23.400000000000002,847,2.3000000000000003,308,67.64
2015,1,4,22,30,-23.900000000000002,847,2.1,297,70.94
2015,1,4,23,30,-24,847,2.1,292,73.02
2015,1,5,0,30,-23.200000000000003,847,2.8000000000000003,280,70
2015,1,5,1,30,-21.1,847,4.2,276,61.28
2015,1,5,2,30,-19,847,5.6000000000000005,277,55.29
2015,1,5,3,30,-17.2,846,6.6000000000000005,279,47.03
2015,1,5,4,30,-16,846,7.2,280,38.72
2015,1,5,5,30,-15.3,845,7.5,282,33.89
2015,1,5,6,30,-15.200000000000001,845,7.4,284,33.11
2015,1,5,7,30,-15.8,845,6.6000000000000005,285,36.49
2015,1,5,8,30,-17,845,5.6000000000000005,287,43.87
2015,1,5,9,30,-18,845,5,289,51.13
2015,1,5,10,30,-18.400000000000002,845,4.6000000000000005,293,55.49
2015,1,5,11,30,-18.8,845,4.3,297,59.730000000000004
2015,1,5,12,30,-19.200000000000003,845,3.9000000000000004,300,64.11
2015,1,5,13,30,-19.5,846,3.5,302,67.65
2015,1,5,14,30,-19.700000000000003,846,3.4000000000000004,303,70.44
2015,1,5,15,30,-19.700000000000003,847,3.2,305,72.09
2015,1,5,16,30,-19.8,847,3,308,74.4
2015,1,5,17,30,-19.700000000000003,847,2.7,312,76.14
2015,1,5,18,30,-19.6,847,2.4000000000000004,314,79.15
2015,1,5,19,30,-19.5,847,2.2,316,82.88
2015,1,5,20,30,-19.3,847,2,318,85.91
2015,1,5,21,30,-19,847,1.9000000000000001,320,87.75
2015,1,5,22,30,-18.5,847,1.7000000000000002,319,87.39
2015,1,5,23,30,-18.2,847,1.7000000000000002,318,87.72
2015,1,6,0,30,-15.600000000000001,847,1.5,314,72
2015,1,6,1,30,-13.4,847,1.1,303,61.14
2015,1,6,2,30,-11.4,847,0.8,275,53.9
2015,1,6,3,30,-10,847,1.3,245,55.620000000000005
2015,1,6,4,30,-8.9,846,2,231,47.18
2015,1,6,5,30,-7.9,846,2.6,228,45.28
2015,1,6,6,30,-7.9,846,2.4000000000000004,229,45.57
2015,1,6,7,30,-10,846,1.5,224,58
2015,1,6,8,30,-12.600000000000001,846,1.3,216,67.55
2015,1,6,9,30,-14,846,1.5,209,68.01
2015,1,6,10,30,-14.9,846,1.5,205,70.89
2015,1,6,11,30,-15.700000000000001,846,1.5,203,73.12
2015,1,6,12,30,-16.3,846,1.5,203,73.92
2015,1,6,13,30,-16.7,846,1.5,204,73.69
2015,1,6,14,30,-17.2,846,1.5,205,74.76
2015,1,6,15,30,-17.6,845,1.5,207,75.75
2015,1,6,16,30,-17.8,845,1.5,209,75.65
2015,1,6,17,30,-17.900000000000002,845,1.5,212,74.55
2015,1,6,18,30,-17.900000000000002,845,1.4000000000000001,217,72.2
2015,1,6,19,30,-17.6,845,1.3,224,67.71000000000001
2015,1,6,20,30,-17.1,845,1.1,229,62.5
2015,1,6,21,30,-16.5,845,0.8,223,57.65
2015,1,6,22,30,-16,845,0.6000000000000001,199,54.120000000000005
2015,1,6,23,30,-15.700000000000001,845,0.5,183,52.03
2015,1,7,0,30,-15.4,846,0.6000000000000001,151,50.35
2015,1,7,1,30,-14.5,846,0.6000000000000001,150,46.62
2015,1,7,2,30,-12.9,846,0.6000000000000001,157,45.47
2015,1,7,3,30,-11.5,846,0.4,186,43.47
2015,1,7,4,30,-10,846,0.30000000000000004,220,36.67
2015,1,7,5,30,-8.700000000000001,846,0.4,240,30.8
2015,1,7,6,30,-8.6,847,0.30000000000000004,290,28.740000000000002
2015,1,7,7,30,-9.600000000000001,847,0.5,333,37.61
2015,1,7,8,30,-11.200000000000001,847,0.9,341,38.1
2015,1,7,9,30,-12.8,847,1.2000000000000002,348,39.59
2015,1,7,10,30,-14.3,848,1.5,355,45.14
2015,1,7,11,30,-15.600000000000001,848,1.6,179,52.46
2015,1,7,12,30,-16.8,848,1.6,0,65.81
2015,1,7,13,30,-17.7,848,1.7000000000000002,180,81.94
2015,1,7,14,30,-18.2,848,1.8,180,93.49
2015,1,7,15,30,-18.400000000000002,848,1.9000000000000001,180,98.62
2015,1,7,16,30,-18.6,849,2.1,359,100
2015,1,7,17,30,-18.7,849,2.2,359,100
2015,1,7,18,30,-18.7,849,2.1,359,99.26
2015,1,7,19,30,-18.7,849,2,359,96.83
2015,1,7,20,30,-18.900000000000002,849,1.9000000000000001,358,96.24000000000001
2015,1,7,21,30,-19,849,1.8,355,94.9
2015,1,7,22,30,-19.1,849,1.8,350,94.23
2015,1,7,23,30,-19.1,850,1.8,348,93.4
2015,1,8,0,30,-18.2,850,1.7000000000000002,343,85.37
2015,1,8,1,30,-15.5,850,1.7000000000000002,339,67.08
2015,1,8,2,30,-12.600000000000001,850,2.2,331,55.1
2015,1,8,3,30,-10.3,850,2.4000000000000004,319,45.37
2015,1,8,4,30,-8.3,850,2.5,307,39.76
2015,1,8,5,30,-7.1000000000000005,850,2.6,301,35.09
2015,1,8,6,30,-7.4,850,2.2,301,35.77
2015,1,8,7,30,-9.4,850,1.5,300,50.95
2015,1,8,8,30,-12.100000000000001,850,1.5,300,60.39
2015,1,8,9,30,-14,850,1.6,300,65.38
2015,1,8,10,30,-15.3,850,1.6,299,75.85000000000001
2015,1,8,11,30,-16.5,850,1.8,296,86.62
2015,1,8,12,30,-17.5,850,2,293,95.81
2015,1,8,13,30,-18.1,850,2.3000000000000003,290,100
2015,1,8,14,30,-18.2,850,2.7,287,100
2015,1,8,15,30,-17.8,850,3.4000000000000004,284,95.73
2015,1,8,16,30,-17.400000000000002,849,4,283,90.59
2015,1,8,17,30,-17.1,849,4.3,282,88.33
2015,1,8,18,30,-16.6,848,4.4,281,85.17
2015,1,8,19,30,-16.1,848,4.5,281,82.17
2015,1,8,20,30,-16.1,847,4.2,283,82.17
2015,1,8,21,30,-16.8,847,3.6,285,86.26
2015,1,8,22,30,-17.3,846,3.3000000000000003,287,87.31
2015,1,8,23,30,-17.400000000000002,846,3.2,288,84.71000000000001
2015,1,9,0,30,-16.7,846,3.2,292,76.58
2015,1,9,1,30,-14.600000000000001,846,3.7,294,62.53
2015,1,9,2,30,-12.5,846,4,294,53.01
2015,1,9,3,30,-10.5,845,3.8000000000000003,293,46.24
2015,1,9,4,30,-8.4,845,3.9000000000000004,293,41.160000000000004
2015,1,9,5,30,-7,844,4,295,38.050000000000004
2015,1,9,6,30,-7,845,3.5,292,40.74
2015,1,9,7,30,-8.9,845,2.5,288,51.92
2015,1,9,8,30,-11.700000000000001,845,2.1,286,65.05
2015,1,9,9,30,-13.4,845,2.3000000000000003,288,69.26
2015,1,9,10,30,-14.100000000000001,845,2.5,289,71.45
2015,1,9,11,30,-14.5,844,2.8000000000000003,291,71.88
2015,1,9,12,30,-14.600000000000001,844,3.1,294,70.99
2015,1,9,13,30,-14.700000000000001,844,3.2,300,70
2015,1,9,14,30,-14.600000000000001,843,3.2,304,67.92
2015,1,9,15,30,-14.5,843,3.1,307,66.81
2015,1,9,16,30,-14.5,844,3,309,68.04
2015,1,9,17,30,-14.5,844,2.8000000000000003,313,71.35000000000001
2015,1,9,18,30,-14.5,844,2.6,315,76.49
2015,1,9,19,30,-14.5,844,2.5,317,81.68
2015,1,9,20,30,-14.600000000000001,844,2.3000000000000003,319,86.93
2015,1,9,21,30,-14.600000000000001,844,2.2,319,90.62
2015,1,9,22,30,-14.5,844,2.1,317,92.48
2015,1,9,23,30,-14.5,845,2,316,93.81
2015,1,10,0,30,-13.4,845,1.8,313,85.67
2015,1,10,1,30,-10.8,846,1.7000000000000002,311,69.08
2015,1,10,2,30,-7.5,846,2,308,56.120000000000005
2015,1,10,3,30,-5.2,846,2.3000000000000003,303,47.46
2015,1,10,4,30,-3.8000000000000003,846,2.1,295,42.300000000000004
2015,1,10,5,30,-2.8000000000000003,846,1.8,288,39.65
2015,1,10,6,30,-3,847,1.2000000000000002,277,40
2015,1,10,7,30,-4.6000000000000005,847,0.9,263,57.75
2015,1,10,8,30,-6.4,848,1,254,52.49
2015,1,10,9,30,-7.6000000000000005,848,1.2000000000000002,254,49.31
2015,1,10,10,30,-8.5,848,1.3,256,49.050000000000004
2015,1,10,11,30,-9.200000000000001,848,1.4000000000000001,259,47.99
2015,1,10,12,30,-9.8,848,1.5,264,46.56
2015,1,10,13,30,-10.200000000000001,848,1.6,268,44.83
2015,1,10,14,30,-10.3,848,1.6,272,42.6
2015,1,10,15,30,-10.3,848,1.6,275,40.31
2015,1,10,16,30,-10.100000000000001,848,1.5,275,37.53
2015,1,10,17,30,-9.9,848,1.3,268,34.9
2015,1,10,18,30,-10,849,1.2000000000000002,256,33.230000000000004
2015,1,10,19,30,-10.4,848,1.1,243,32.61
2015,1,10,20,30,-11,848,1.2000000000000002,234,32.86
2015,1,10,21,30,-11.600000000000001,848,1.3,228,33.81
2015,1,10,22,30,-12.200000000000001,848,1.4000000000000001,225,35.24
2015,1,10,23,30,-12.5,849,1.4000000000000001,225,36.14
2015,1,11,0,30,-13,849,1.5,228,37.730000000000004
2015,1,11,1,30,-11.9,849,1.4000000000000001,230,38.17
2015,1,11,2,30,-9.5,849,1.7000000000000002,232,42.45
2015,1,11,3,30,-7.4,848,2.3000000000000003,231,34.54
2015,1,11,4,30,-6.300000000000001,848,2.4000000000000004,229,29.98
2015,1,11,5,30,-5.5,848,2.2,228,31.46
2015,1,11,6,30,-5.800000000000001,848,1.7000000000000002,229,35.42
2015,1,11,7,30,-7.800000000000001,848,1.2000000000000002,234,53.03
2015,1,11,8,30,-9.8,848,1.2000000000000002,244,56.71
2015,1,11,9,30,-10.8,848,1.3,255,51.82
2015,1,11,10,30,-11.3,848,1.4000000000000001,267,52.51
2015,1,11,11,30,-11.8,848,1.4000000000000001,281,54.93
2015,1,11,12,30,-12.200000000000001,848,1.4000000000000001,296,57.58
2015,1,11,13,30,-12.5,848,1.4000000000000001,312,60.27
2015,1,11,14,30,-13,848,1.5,329,64.5
2015,1,11,15,30,-13.9,848,1.6,344,71.63
2015,1,11,16,30,-14.8,848,1.7000000000000002,352,78.88
2015,1,11,17,30,-15.4,848,1.8,356,82.55
2015,1,11,18,30,-15.600000000000001,848,2,358,81.36
2015,1,11,19,30,-15.8,848,2.2,359,79.25
2015,1,11,20,30,-16.1,848,2.4000000000000004,180,78.88
2015,1,11,21,30,-16.5,849,2.7,2,83.01
2015,1,11,22,30,-16.7,849,3,4,88.91
2015,1,11,23,30,-16.8,849,3.2,5,93.69
2015,1,12,0,30,-15.700000000000001,850,4,7,87.21000000000001
2015,1,12,1,30,-13.8,850,4.6000000000000005,10,75.84
2015,1,12,2,30,-11.5,851,4.6000000000000005,14,68.45
2015,1,12,3,30,-9.4,850,4.4,17,62.88
2015,1,12,4,30,-7.9,850,4.2,21,59.370000000000005
2015,1,12,5,30,-7.2,850,4,24,59.29
2015,1,12,6,30,-7.4,850,3.7,27,61.76
2015,1,12,7,30,-9,851,2.7,28,69.97
2015,1,12,8,30,-11.600000000000001,851,1.7000000000000002,28,83.53
2015,1,12,9,30,-13.3,851,1.5,29,92.18
2015,1,12,10,30,-14.100000000000001,852,1.5,29,95.95
2015,1,12,11,30,-14.600000000000001,852,1.4000000000000001,32,97.43
2015,1,12,12,30,-14.9,852,1.4000000000000001,38,97.8
2015,1,12,13,30,-15.200000000000001,852,1.3,45,99.38
2015,1,12,14,30,-15.3,852,1.3,51,100
2015,1,12,15,30,-15.3,852,1.3,55,100
2015,1,12,16,30,-15.3,852,1.2000000000000002,57,100
2015,1,12,17,30,-15.200000000000001,852,1,60,97.99000000000001
2015,1,12,18,30,-15.200000000000001,851,0.8,64,95.2
2015,1,12,19,30,-15.200000000000001,851,0.6000000000000001,66,92.69
2015,1,12,20,30,-15.3,851,0.4,43,91.16
2015,1,12,21,30,-15.3,851,0.30000000000000004,180,89.95
2015,1,12,22,30,-15.3,851,0.5,334,90.21000000000001
2015,1,12,23,30,-15.3,851,0.5,328,90.64
2015,1,13,0,30,-14.600000000000001,852,0.5,327,86.41
2015,1,13,1,30,-13.100000000000001,852,0.4,318,78.07000000000001
2015,1,13,2,30,-11.3,851,0.4,272,71.74
2015,1,13,3,30,-9.3,851,0.7000000000000001,221,65.26
2015,1,13,4,30,-7.300000000000001,851,1.4000000000000001,201,58.33
2015,1,13,5,30,-6.2,851,1.9000000000000001,200,54.01
2015,1,13,6,30,-6.5,851,1.7000000000000002,204,54.76
2015,1,13,7,30,-8.1,851,1.2000000000000002,207,63.28
2015,1,13,8,30,-10.200000000000001,851,1.1,211,72.76
2015,1,13,9,30,-11.5,851,1.2000000000000002,218,76.54
2015,1,13,10,30,-12.200000000000001,851,1.3,227,80.5
2015,1,13,11,30,-12.9,851,1.4000000000000001,237,84.8
2015,1,13,12,30,-13.4,851,1.4000000000000001,245,88.03
2015,1,13,13,30,-13.9,851,1.4000000000000001,251,91.47
2015,1,13,14,30,-14.3,851,1.4000000000000001,254,94.3
2015,1,13,15,30,-14.700000000000001,851,1.4000000000000001,257,97.23
2015,1,13,16,30,-15,851,1.4000000000000001,259,99.35000000000001
2015,1,13,17,30,-15.100000000000001,851,1.4000000000000001,260,99.82000000000001
2015,1,13,18,30,-15,851,1.3,260,98.62
2015,1,13,19,30,-15.100000000000001,851,1.3,263,99.04
2015,1,13,20,30,-15.200000000000001,850,1.2000000000000002,269,99.22
2015,1,13,21,30,-15,850,1.2000000000000002,277,97.07000000000001
2015,1,13,22,30,-14.600000000000001,850,1.1,285,93.51
2015,1,13,23,30,-14.3,850,1,288,90.88
2015,1,14,0,30,-13.600000000000001,850,0.8,292,85.43
2015,1,14,1,30,-12.5,850,0.7000000000000001,294,78.03
2015,1,14,2,30,-11.200000000000001,850,0.8,294,71.27
2015,1,14,3,30,-9.8,849,1.2000000000000002,279,64.68
2015,1,14,4,30,-8.3,849,1.7000000000000002,264,58.14
2015,1,14,5,30,-7.5,849,1.8,266,54.86
2015,1,14,6,30,-7.6000000000000005,849,1.6,277,56.34
2015,1,14,7,30,-8.6,849,1,295,63.550000000000004
2015,1,14,8,30,-10,849,0.8,317,71.8
2015,1,14,9,30,-11,849,0.9,336,75.06
2015,1,14,10,30,-11.700000000000001,849,1.1,351,80.01
2015,1,14,11,30,-12.3,849,1.3,183,83.5
2015,1,14,12,30,-12.8,849,1.7000000000000002,8,85.17
2015,1,14,13,30,-13.200000000000001,849,2.2,8,84.84
2015,1,14,14,30,-13.600000000000001,849,2.6,6,83.34
2015,1,14,15,30,-14.100000000000001,849,2.8000000000000003,4,81.99
2015,1,14,16,30,-14.5,848,3,180,79.72
2015,1,14,17,30,-14.8,849,3.2,357,77.74
2015,1,14,18,30,-15,849,3.3000000000000003,355,75.87
