Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,796478,-,Töv,Mongolia,47.93,108.26,0,1523,8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,Temperature,Pressure,Wind Speed,Wind Direction,Relative Humidity
2012,1,1,0,30,-16.400000000000002,848,2,336,68.84
2012,1,1,1,30,-15.3,848,3.2,346,67.46000000000001
2012,1,1,2,30,-14.200000000000001,848,4.9,353,66.95
2012,1,1,3,30,-13.8,848,6.300000000000001,358,65.33
2012,1,1,4,30,-13.5,848,7.1000000000000005,359,63.6
2012,1,1,5,30,-13.600000000000001,848,7.5,359,63.9
2012,1,1,6,30,-14,848,7.5,358,64.99
2012,1,1,7,30,-14.8,849,7,355,66.79
2012,1,1,8,30,-16.1,849,6.300000000000001,352,69.96000000000001
2012,1,1,9,30,-17.1,850,6,350,70.17
2012,1,1,10,30,-17.8,850,5.9,348,70.4
2012,1,1,11,30,-18.3,850,5.9,346,69.83
2012,1,1,12,30,-18.7,850,5.800000000000001,343,69.45
2012,1,1,13,30,-19,850,5.7,341,69.29
2012,1,1,14,30,-19.200000000000003,850,5.7,338,69.4
2012,1,1,15,30,-19.3,850,5.7,336,69.81
2012,1,1,16,30,-19.400000000000002,850,5.7,332,70.83
2012,1,1,17,30,-19.400000000000002,850,5.6000000000000005,328,71.63
2012,1,1,18,30,-19.400000000000002,850,5.6000000000000005,325,72.56
2012,1,1,19,30,-19.200000000000003,850,5.7,324,72.7
2012,1,1,20,30,-19.3,850,5.800000000000001,324,74.10000000000001
2012,1,1,21,30,-19.700000000000003,850,5.4,324,75.47
2012,1,1,22,30,-20.5,850,5,325,76.07000000000001
2012,1,1,23,30,-20.900000000000002,850,4.800000000000001,325,73.76
2012,1,2,0,30,-21.1,851,4.800000000000001,327,71.63
2012,1,2,1,30,-19.5,851,5.4,328,64.31
2012,1,2,2,30,-17.5,851,6.300000000000001,331,62.56
2012,1,2,3,30,-16.1,851,7.1000000000000005,334,60.51
2012,1,2,4,30,-15.4,851,7.2,334,59.17
2012,1,2,5,30,-15.3,851,7.1000000000000005,333,59.58
2012,1,2,6,30,-15.600000000000001,851,6.7,332,60.71
2012,1,2,7,30,-16.5,852,5.9,330,64.12
2012,1,2,8,30,-18.3,852,4.800000000000001,327,70.91
2012,1,2,9,30,-20,852,4.3,327,72.96000000000001
2012,1,2,10,30,-21,853,4.1000000000000005,327,74.21000000000001
2012,1,2,11,30,-21.700000000000003,853,3.9000000000000004,327,75.91
2012,1,2,12,30,-22.1,853,3.8000000000000003,328,76.89
2012,1,2,13,30,-22.400000000000002,852,3.7,329,77.8
2012,1,2,14,30,-22.6,852,3.6,331,77.55
2012,1,2,15,30,-22.900000000000002,853,3.4000000000000004,331,79.41
2012,1,2,16,30,-23.200000000000003,853,3.1,330,80.35000000000001
2012,1,2,17,30,-23.3,853,3,329,80.12
2012,1,2,18,30,-23,853,3,328,77.83
2012,1,2,19,30,-22.8,853,2.9000000000000004,327,77.19
2012,1,2,20,30,-22.900000000000002,853,2.7,326,77.37
2012,1,2,21,30,-23.200000000000003,853,2.5,324,78.09
2012,1,2,22,30,-23.8,853,2.3000000000000003,321,79.88
2012,1,2,23,30,-24.1,853,2.2,320,78.76
2012,1,3,0,30,-24.400000000000002,853,2.3000000000000003,315,77.8
2012,1,3,1,30,-22.8,853,2.4000000000000004,312,67.43
2012,1,3,2,30,-20,852,2.5,306,58.95
2012,1,3,3,30,-17.400000000000002,852,2.6,298,56.07
2012,1,3,4,30,-15.9,851,2.6,287,51.76
2012,1,3,5,30,-15.200000000000001,851,2.6,275,48.81
2012,1,3,6,30,-15.600000000000001,850,2.6,268,51.27
2012,1,3,7,30,-17.6,850,2.1,266,61.29
2012,1,3,8,30,-20.700000000000003,850,1.9000000000000001,267,66.2
2012,1,3,9,30,-22.8,850,2,269,68.11
2012,1,3,10,30,-23.900000000000002,850,2.2,271,72.18
2012,1,3,11,30,-24.400000000000002,850,2.4000000000000004,273,74.83
2012,1,3,12,30,-24.700000000000003,849,2.6,275,76.53
2012,1,3,13,30,-24.700000000000003,849,2.7,276,77.09
2012,1,3,14,30,-24.5,849,2.7,278,76.38
2012,1,3,15,30,-24.3,848,2.9000000000000004,282,75.19
2012,1,3,16,30,-23.900000000000002,848,3,286,73.44
2012,1,3,17,30,-23.400000000000002,848,3.1,289,72.10000000000001
2012,1,3,18,30,-22.900000000000002,847,3.2,293,71.95
2012,1,3,19,30,-22.5,847,3.3000000000000003,296,72.61
2012,1,3,20,30,-22.200000000000003,846,3.3000000000000003,300,73.4
2012,1,3,21,30,-22,846,3.2,305,74.46000000000001
2012,1,3,22,30,-21.900000000000002,846,2.9000000000000004,309,74.83
2012,1,3,23,30,-21.900000000000002,846,2.8000000000000003,312,75.71000000000001
2012,1,4,0,30,-21.5,846,2.1,317,73.47
2012,1,4,1,30,-19.3,846,2.2,317,64.07000000000001
2012,1,4,2,30,-16.3,845,2.3000000000000003,314,59.25
2012,1,4,3,30,-14,845,2.3000000000000003,305,58.13
2012,1,4,4,30,-12.200000000000001,844,2.2,296,57.910000000000004
2012,1,4,5,30,-10.9,844,2.2,292,57.93
2012,1,4,6,30,-10.700000000000001,844,1.8,294,59.49
2012,1,4,7,30,-11.8,844,1.3,302,72.22
2012,1,4,8,30,-13.200000000000001,844,1.2000000000000002,316,73.24
2012,1,4,9,30,-14.100000000000001,844,1.3,333,71.03
2012,1,4,10,30,-14.5,844,1.4000000000000001,349,72.26
2012,1,4,11,30,-14.8,845,1.6,181,74.09
