Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,796478,-,Töv,Mongolia,47.93,108.26,0,1523,8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,Temperature,Pressure,Wind Speed,Wind Direction,Relative Humidity
2013,1,1,0,30,-34.300000000000004,842,4,335,59.58
2013,1,1,1,30,-31.900000000000002,843,4.800000000000001,338,49.64
2013,1,1,2,30,-29,843,6,344,47.550000000000004
2013,1,1,3,30,-27.5,844,6.6000000000000005,348,48.85
2013,1,1,4,30,-26.8,844,6.5,349,49.15
2013,1,1,5,30,-26.6,844,6.300000000000001,350,50.25
2013,1,1,6,30,-26.900000000000002,845,5.9,351,52.61
2013,1,1,7,30,-27.900000000000002,845,5.2,351,57.2
2013,1,1,8,30,-29.900000000000002,846,4.3,349,63.95
2013,1,1,9,30,-31.900000000000002,847,3.8000000000000003,347,64.89
2013,1,1,10,30,-33.1,847,3.8000000000000003,345,64.62
2013,1,1,11,30,-33.800000000000004,848,3.8000000000000003,343,64.58
2013,1,1,12,30,-34.300000000000004,848,3.8000000000000003,342,64.17
2013,1,1,13,30,-34.4,849,4,341,62.29
2013,1,1,14,30,-34.5,849,4,340,61.65
2013,1,1,15,30,-34.5,849,4.1000000000000005,338,61.35
2013,1,1,16,30,-34.4,850,4.1000000000000005,337,61.21
2013,1,1,17,30,-34.300000000000004,850,4.2,336,61.26
2013,1,1,18,30,-34.2,850,4.3,335,61.34
2013,1,1,19,30,-34,851,4.4,335,61.09
2013,1,1,20,30,-33.6,851,4.6000000000000005,334,60.06
2013,1,1,21,30,-33.2,851,4.800000000000001,334,59.870000000000005
2013,1,1,22,30,-32.7,851,4.9,334,59.86
2013,1,1,23,30,-32.5,852,5,334,61.910000000000004
2013,1,2,0,30,-31.3,852,5.2,334,57.88
2013,1,2,1,30,-29,853,5.4,334,52.31
2013,1,2,2,30,-26.1,853,5.6000000000000005,333,50.43
2013,1,2,3,30,-23.6,853,5.800000000000001,333,51.17
2013,1,2,4,30,-22,854,5.800000000000001,333,54.26
2013,1,2,5,30,-21.3,854,5.6000000000000005,333,57.08
2013,1,2,6,30,-21.5,855,5.1000000000000005,332,60.35
2013,1,2,7,30,-23.3,855,3.9000000000000004,330,68.69
2013,1,2,8,30,-26.400000000000002,855,2.9000000000000004,331,77.99
2013,1,2,9,30,-28.700000000000003,856,2.8000000000000003,333,76.72
2013,1,2,10,30,-29.400000000000002,856,3,335,74.78
2013,1,2,11,30,-29.5,856,2.8000000000000003,335,73.58
2013,1,2,12,30,-29.400000000000002,856,2.5,335,73.19
2013,1,2,13,30,-29.1,856,2.2,334,72.13
2013,1,2,14,30,-28.8,856,2,332,71.17
2013,1,2,15,30,-28.3,856,1.9000000000000001,328,69.09
2013,1,2,16,30,-27.8,855,1.9000000000000001,323,66.62
2013,1,2,17,30,-27.200000000000003,855,1.8,318,63.03
2013,1,2,18,30,-27,855,1.8,313,61.07
2013,1,2,19,30,-27.1,854,1.9000000000000001,311,60.11
2013,1,2,20,30,-27.3,854,1.9000000000000001,312,59.36
2013,1,2,21,30,-27.5,853,2,314,58.730000000000004
2013,1,2,22,30,-27.6,853,2,317,57.96
2013,1,2,23,30,-27.6,853,2,318,57.02
2013,1,3,0,30,-26.700000000000003,853,1.9000000000000001,318,51.94
2013,1,3,1,30,-24.3,852,1.7000000000000002,315,44.04
2013,1,3,2,30,-20.700000000000003,852,1.9000000000000001,309,41.19
2013,1,3,3,30,-17.8,852,2.3000000000000003,299,40.83
2013,1,3,4,30,-16.400000000000002,851,2.4000000000000004,287,41.96
2013,1,3,5,30,-15.700000000000001,851,2.4000000000000004,280,48.08
2013,1,3,6,30,-16.3,850,1.9000000000000001,278,56.81
2013,1,3,7,30,-18.900000000000002,850,1.4000000000000001,280,73.51
2013,1,3,8,30,-22.1,850,1.7000000000000002,285,74.87
2013,1,3,9,30,-24.200000000000003,850,1.9000000000000001,291,74.81
2013,1,3,10,30,-25.400000000000002,849,1.9000000000000001,296,73.03
2013,1,3,11,30,-26.200000000000003,849,2,299,67.93
2013,1,3,12,30,-26.8,849,2.1,300,62.11
2013,1,3,13,30,-27.3,848,2.1,301,57.17
2013,1,3,14,30,-27.700000000000003,848,2.2,303,53.25
2013,1,3,15,30,-27.900000000000002,848,2.3000000000000003,304,50.34
2013,1,3,16,30,-27.900000000000002,847,2.5,305,48.77
2013,1,3,17,30,-27.700000000000003,847,2.7,307,48.58
2013,1,3,18,30,-27.400000000000002,846,3,309,50.25
2013,1,3,19,30,-27.1,846,3.2,310,53.49
2013,1,3,20,30,-27,846,3.3000000000000003,311,56.99
2013,1,3,21,30,-27.200000000000003,845,3.2,312,59.58
2013,1,3,22,30,-27.6,845,3,313,60.410000000000004
2013,1,3,23,30,-27.8,845,2.9000000000000004,314,59.21
2013,1,4,0,30,-27.3,845,2.7,316,54.980000000000004
2013,1,4,1,30,-24.400000000000002,845,3,319,45.82
2013,1,4,2,30,-20.8,845,3.6,321,42.94
2013,1,4,3,30,-18.2,845,3.8000000000000003,321,43.38
2013,1,4,4,30,-16.3,845,3.8000000000000003,322,46.37
2013,1,4,5,30,-15.100000000000001,844,3.8000000000000003,324,48.89
2013,1,4,6,30,-15.3,844,3.1,326,54.58
2013,1,4,7,30,-17.5,845,2.2,326,69.85000000000001
2013,1,4,8,30,-20.8,845,2.1,329,77.4
2013,1,4,9,30,-22.900000000000002,845,2.4000000000000004,333,75.36
2013,1,4,10,30,-23.700000000000003,846,2.6,336,73.35000000000001
2013,1,4,11,30,-24.1,846,2.8000000000000003,338,74.35000000000001
2013,1,4,12,30,-24.200000000000003,846,2.8000000000000003,338,76.59
2013,1,4,13,30,-24.400000000000002,846,2.7,339,80.17
2013,1,4,14,30,-24.6,846,2.6,338,83.39
2013,1,4,15,30,-24.5,846,2.6,337,83.73
2013,1,4,16,30,-24.200000000000003,846,2.9000000000000004,336,82.37
2013,1,4,17,30,-23.8,847,3.1,336,80.61
2013,1,4,18,30,-23.700000000000003,847,3.3000000000000003,335,80.15
2013,1,4,19,30,-23.8,846,3.5,335,79.06
2013,1,4,20,30,-23.8,846,3.7,335,77.11
2013,1,4,21,30,-23.8,846,3.7,337,75.84
2013,1,4,22,30,-23.900000000000002,846,3.6,340,75.64
2013,1,4,23,30,-23.900000000000002,847,3.6,341,75.45
2013,1,5,0,30,-23.5,847,3.5,344,71.95
2013,1,5,1,30,-21.900000000000002,847,3.8000000000000003,345,65.52
2013,1,5,2,30,-19.6,847,3.8000000000000003,343,64.24
2013,1,5,3,30,-17.5,846,3.6,339,62.36
2013,1,5,4,30,-15.9,846,3.5,336,61.95
2013,1,5,5,30,-15.100000000000001,845,3.2,333,62.92
2013,1,5,6,30,-15.4,845,2.6,332,67.08
2013,1,5,7,30,-17.400000000000002,845,1.7000000000000002,333,79.16
2013,1,5,8,30,-20.400000000000002,845,1.5,335,86.7
2013,1,5,9,30,-22.6,845,1.7000000000000002,340,91.81
2013,1,5,10,30,-23.8,845,1.8,343,94.15
2013,1,5,11,30,-24.400000000000002,845,1.8,345,92.44
2013,1,5,12,30,-24.5,845,1.8,345,88.47
2013,1,5,13,30,-24.400000000000002,845,1.8,345,85.72
2013,1,5,14,30,-24.1,845,1.8,343,83.74
2013,1,5,15,30,-23.900000000000002,844,1.7000000000000002,341,83.88
2013,1,5,16,30,-24,844,1.7000000000000002,338,86.47
2013,1,5,17,30,-24.200000000000003,844,1.7000000000000002,336,89.31
2013,1,5,18,30,-24.200000000000003,844,1.7000000000000002,336,89.85000000000001
2013,1,5,19,30,-24.200000000000003,843,1.7000000000000002,336,88.98
2013,1,5,20,30,-24,843,1.7000000000000002,338,85.46000000000001
2013,1,5,21,30,-23.900000000000002,842,1.7000000000000002,339,82.68
2013,1,5,22,30,-23.8,842,1.6,340,81.31
2013,1,5,23,30,-23.8,842,1.6,340,81.57000000000001
2013,1,6,0,30,-22.900000000000002,842,1.7000000000000002,341,76.26
2013,1,6,1,30,-20.700000000000003,841,2,342,67.35
2013,1,6,2,30,-18,841,2.4000000000000004,343,65.55
2013,1,6,3,30,-15.8,841,2.3000000000000003,345,63.28
2013,1,6,4,30,-14,841,2.3000000000000003,347,60.69
2013,1,6,5,30,-13.100000000000001,840,2.4000000000000004,349,60.17
2013,1,6,6,30,-13.4,840,2.4000000000000004,350,62.660000000000004
2013,1,6,7,30,-15.4,840,1.9000000000000001,350,74.02
2013,1,6,8,30,-18.8,841,1.7000000000000002,351,84.79
2013,1,6,9,30,-21.8,841,1.9000000000000001,353,86.3
2013,1,6,10,30,-23.1,841,2.2,354,83.63
2013,1,6,11,30,-23.5,841,2.5,356,78.97
2013,1,6,12,30,-23.8,841,2.6,356,76.15
2013,1,6,13,30,-24.700000000000003,842,2.6,356,76.95
2013,1,6,14,30,-25.8,842,2.6,355,77.44
2013,1,6,15,30,-27.1,842,2.6,352,78.57000000000001
2013,1,6,16,30,-28.1,842,2.7,349,78.47
2013,1,6,17,30,-29,843,2.8000000000000003,347,78.86
2013,1,6,18,30,-29.8,843,2.8000000000000003,345,79.09
2013,1,6,19,30,-30.5,843,2.9000000000000004,344,78.75
2013,1,6,20,30,-31.1,843,3,344,77.97
2013,1,6,21,30,-31.5,843,3,345,76.89
2013,1,6,22,30,-31.700000000000003,843,2.9000000000000004,345,75.56
2013,1,6,23,30,-31.700000000000003,843,2.9000000000000004,346,73.87
