Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,753953,-,Selenge,Mongolia,48.81,106.9,0,1583,8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,Temperature,Wind Direction,Relative Humidity,Pressure
2015,1,2,3,30,-12.100000000000001,190,59.19,831
2015,1,2,4,30,-10.8,200,59.61,830
2015,1,2,5,30,-10.3,206,59.74,830
2015,1,2,6,30,-10.600000000000001,204,63.53,829
2015,1,2,7,30,-12.4,200,72.77,829
2015,1,2,8,30,-14.8,199,76.28,828
2015,1,2,9,30,-16.400000000000002,200,72.75,828
2015,1,2,10,30,-16.900000000000002,203,70.67,828
2015,1,2,11,30,-17.1,207,70.38,827
2015,1,2,12,30,-17.1,209,72.04,827
2015,1,2,13,30,-16.900000000000002,211,74.26,827
2015,1,2,14,30,-16.8,213,77.60000000000001,827
2015,1,2,15,30,-17,217,81.81,827
2015,1,2,16,30,-17.7,222,87.56,827
2015,1,2,17,30,-18.8,225,93.01,828
2015,1,2,18,30,-19.8,225,95.8,829
2015,1,2,19,30,-20.5,221,98.91,829
2015,1,2,20,30,-20.900000000000002,213,100,830
2015,1,2,21,30,-21.200000000000003,206,100,830
2015,1,2,22,30,-21.200000000000003,201,100,830
2015,1,2,23,30,-21.200000000000003,199,100,831
2015,1,3,0,30,-20.200000000000003,194,92.61,831
2015,1,3,1,30,-17.6,192,76.69,831
2015,1,3,2,30,-14.100000000000001,191,68.78,831
2015,1,3,3,30,-11.3,189,67.11,831
2015,1,3,4,30,-9.5,188,67.39,831
2015,1,3,5,30,-8.3,189,69.41,831
2015,1,3,6,30,-8.3,188,75.7,831
2015,1,3,7,30,-10.200000000000001,187,88.75,831
2015,1,3,8,30,-12.600000000000001,187,90.98,831
2015,1,3,9,30,-13.700000000000001,187,84.37,830
2015,1,3,10,30,-13.8,187,79.69,830
2015,1,3,11,30,-13.700000000000001,188,76.03,830
2015,1,3,12,30,-13.600000000000001,185,73.62,829
2015,1,3,13,30,-13.200000000000001,181,71.48,828
2015,1,3,14,30,-12.5,177,70.2,828
2015,1,3,15,30,-11.700000000000001,171,70.06,827
2015,1,3,16,30,-10.8,170,71.12,826
2015,1,3,17,30,-10.4,180,75.81,825
2015,1,3,18,30,-10.9,209,81.84,826
2015,1,3,19,30,-11.9,247,86.66,827
2015,1,3,20,30,-12.8,283,90.56,828
2015,1,3,21,30,-13.4,318,93.07000000000001,829
2015,1,3,22,30,-13.8,343,94.49,830
2015,1,3,23,30,-14.100000000000001,350,92.76,830
2015,1,4,0,30,-14.700000000000001,179,91.95,832
2015,1,4,1,30,-14,3,84.76,833
2015,1,4,2,30,-13.3,5,83.10000000000001,834
2015,1,4,3,30,-13.4,5,83.60000000000001,834
2015,1,4,4,30,-13.700000000000001,4,82.98,835
2015,1,4,5,30,-14.200000000000001,3,82.71000000000001,835
2015,1,4,6,30,-14.9,3,82.93,836
2015,1,4,7,30,-15.700000000000001,4,83.11,837
2015,1,4,8,30,-16.7,3,84.79,838
2015,1,4,9,30,-17.5,3,85.88,839
2015,1,4,10,30,-18.2,5,85.36,840
2015,1,4,11,30,-18.900000000000002,8,83.74,841
2015,1,4,12,30,-19.6,10,81.84,842
2015,1,4,13,30,-20.400000000000002,11,79.83,843
2015,1,4,14,30,-21.3,10,78.44,844
2015,1,4,15,30,-22.200000000000003,6,76.92,844
2015,1,4,16,30,-22.900000000000002,181,75.89,845
2015,1,4,17,30,-23.400000000000002,350,77.47,845
2015,1,4,18,30,-23.8,309,80.49,845
2015,1,4,19,30,-24.6,256,86.06,845
2015,1,4,20,30,-25.5,231,89.89,845
2015,1,4,21,30,-26.200000000000003,222,93.65,845
2015,1,4,22,30,-26.5,216,94.75,845
2015,1,4,23,30,-26.5,213,93.92,845
2015,1,5,0,30,-26.3,210,92.44,845
2015,1,5,1,30,-24.400000000000002,213,80.15,844
2015,1,5,2,30,-21.200000000000003,219,71.84,844
2015,1,5,3,30,-18.7,229,65.58,843
2015,1,5,4,30,-17.3,238,57.14,843
2015,1,5,5,30,-16.5,241,56.300000000000004,842
2015,1,5,6,30,-16.2,245,59.21,842
2015,1,5,7,30,-17,248,66.85,842
2015,1,5,8,30,-19.1,252,76.57000000000001,842
2015,1,5,9,30,-21,254,78.78,842
2015,1,5,10,30,-21.900000000000002,252,79.74,843
2015,1,5,11,30,-22.3,249,81.46000000000001,843
2015,1,5,12,30,-22.5,243,83,843
2015,1,5,13,30,-22.8,234,84.8,843
2015,1,5,14,30,-23,225,85.4,843
2015,1,5,15,30,-23.1,215,85.81,844
2015,1,5,16,30,-23.200000000000003,207,86.08,844
2015,1,5,17,30,-23.200000000000003,200,85.33,844
2015,1,5,18,30,-23.200000000000003,195,84.72,844
2015,1,5,19,30,-23,192,83.18,843
2015,1,5,20,30,-22.8,189,82.48,843
2015,1,5,21,30,-22.6,187,82.27,843
2015,1,5,22,30,-22.200000000000003,187,80.92,842
2015,1,5,23,30,-22,186,81.67,842
2015,1,6,0,30,-20.3,183,73.53,842
2015,1,6,1,30,-17.6,182,65.19,842
2015,1,6,2,30,-14.4,182,63.1,841
2015,1,6,3,30,-12.200000000000001,182,64.58,841
2015,1,6,4,30,-10.8,180,65.42,840
2015,1,6,5,30,-9.8,178,67.34,840
2015,1,6,6,30,-10,174,73.4,840
2015,1,6,7,30,-12.100000000000001,169,86.91,840
2015,1,6,8,30,-15.100000000000001,167,89.46000000000001,840
2015,1,6,9,30,-16.8,167,82.96000000000001,840
2015,1,6,10,30,-17.2,167,78.83,839
2015,1,6,11,30,-17.3,167,76.59,839
2015,1,6,12,30,-17.400000000000002,168,75.15,839
2015,1,6,13,30,-17.8,169,75.36,839
2015,1,6,14,30,-18.400000000000002,171,75.83,839
2015,1,6,15,30,-19.200000000000003,173,77.2,839
2015,1,6,16,30,-20,175,78.03,839
2015,1,6,17,30,-20.900000000000002,178,79.31,839
2015,1,6,18,30,-21.5,180,79.10000000000001,839
2015,1,6,19,30,-22,182,78.77,840
2015,1,6,20,30,-22.400000000000002,184,77.88,840
2015,1,6,21,30,-22.5,185,75.64,840
2015,1,6,22,30,-22.400000000000002,188,73.45,840
2015,1,6,23,30,-22.200000000000003,189,71.46000000000001,841
2015,1,7,0,30,-21.200000000000003,195,65.33,841
2015,1,7,1,30,-19.1,201,58.08,842
2015,1,7,2,30,-16.3,212,53.82,842
2015,1,7,3,30,-14,230,55.5,842
2015,1,7,4,30,-13,248,57.75,842
2015,1,7,5,30,-12.700000000000001,259,61.1,843
2015,1,7,6,30,-13.3,266,67.58,843
2015,1,7,7,30,-15,275,79.51,844
2015,1,7,8,30,-17.1,285,80.75,844
2015,1,7,9,30,-18.2,285,79.11,844
2015,1,7,10,30,-18.5,267,80.06,845
2015,1,7,11,30,-18.8,233,81.9,845
2015,1,7,12,30,-19.200000000000003,209,84.18,845
2015,1,7,13,30,-19.6,204,86.26,845
2015,1,7,14,30,-20.200000000000003,204,89.72,846
2015,1,7,15,30,-20.900000000000002,203,93.43,846
2015,1,7,16,30,-21.5,202,95.86,846
2015,1,7,17,30,-21.900000000000002,202,96.97,846
2015,1,7,18,30,-22.3,203,98.59,846
2015,1,7,19,30,-22.8,206,100,846
2015,1,7,20,30,-23.200000000000003,208,100,846
2015,1,7,21,30,-23.400000000000002,208,100,846
2015,1,7,22,30,-23.400000000000002,205,100,847
2015,1,7,23,30,-23.3,202,97.24000000000001,847
2015,1,8,0,30,-22.6,195,90.8,847
2015,1,8,1,30,-20.8,197,81.07000000000001,847
2015,1,8,2,30,-18.1,204,75.05,847
2015,1,8,3,30,-16,213,75.53,847
2015,1,8,4,30,-14.600000000000001,219,75.07000000000001,847
2015,1,8,5,30,-13.8,223,76.32000000000001,847
2015,1,8,6,30,-13.8,224,79.96000000000001,847
2015,1,8,7,30,-15.4,216,91.49,847
2015,1,8,8,30,-18.3,204,99.93,847
2015,1,8,9,30,-20,199,97.42,846
2015,1,8,10,30,-20.3,197,95.51,846
2015,1,8,11,30,-20.200000000000003,196,93.49,846
2015,1,8,12,30,-19.900000000000002,196,91.93,846
2015,1,8,13,30,-19.6,197,92.23,845
2015,1,8,14,30,-19.3,199,92.27,845
2015,1,8,15,30,-18.900000000000002,201,91.99,845
2015,1,8,16,30,-18.5,202,93.28,845
2015,1,8,17,30,-18.1,202,93.25,844
2015,1,8,18,30,-18,202,95,844
2015,1,8,19,30,-18.5,203,98.07000000000001,843
2015,1,8,20,30,-19.400000000000002,205,99.09,843
2015,1,8,21,30,-20.1,206,97.37,843
2015,1,8,22,30,-20.6,208,94.55,843
2015,1,8,23,30,-20.900000000000002,208,90.69,843
2015,1,9,0,30,-20.700000000000003,205,84.86,842
2015,1,9,1,30,-18.900000000000002,202,74.09,842
2015,1,9,2,30,-16.3,203,69.73,842
2015,1,9,3,30,-14.200000000000001,208,68.81,841
2015,1,9,4,30,-12.8,213,67.96000000000001,841
2015,1,9,5,30,-11.9,214,68.2,840
2015,1,9,6,30,-11.8,213,71.56,840
2015,1,9,7,30,-13.200000000000001,207,82.10000000000001,840
2015,1,9,8,30,-15.600000000000001,203,88.93,841
2015,1,9,9,30,-17,203,83.67,840
2015,1,9,10,30,-17.400000000000002,204,81.75,840
2015,1,9,11,30,-17.8,206,82.13,840
2015,1,9,12,30,-18.1,206,81.76,840
2015,1,9,13,30,-18.3,206,81.61,839
2015,1,9,14,30,-18.400000000000002,205,82.29,839
2015,1,9,15,30,-18.400000000000002,206,83.32000000000001,839
2015,1,9,16,30,-18.5,206,85.2,839
2015,1,9,17,30,-18.5,204,86.07000000000001,840
2015,1,9,18,30,-18.5,203,86.5,840
2015,1,9,19,30,-18.6,202,87.7,840
2015,1,9,20,30,-18.6,202,88,840
2015,1,9,21,30,-18.6,201,88.10000000000001,840
2015,1,9,22,30,-18.5,200,87.29,840
2015,1,9,23,30,-18.5,200,87.12,840
2015,1,10,0,30,-17.7,197,80.44,841
2015,1,10,1,30,-15.3,195,68.86,841
2015,1,10,2,30,-12.3,193,65.03,841
2015,1,10,3,30,-10,192,63.08,841
2015,1,10,4,30,-8.5,194,61.86,841
2015,1,10,5,30,-7.6000000000000005,194,63.57,841
2015,1,10,6,30,-7.800000000000001,191,69.55,841
2015,1,10,7,30,-9.9,189,85.01,842
2015,1,10,8,30,-13,188,87.62,842
2015,1,10,9,30,-14.8,189,77.7,842
2015,1,10,10,30,-15.4,190,72.12,842
2015,1,10,11,30,-15.700000000000001,192,68.12,842
2015,1,10,12,30,-15.9,194,65.36,842
2015,1,10,13,30,-16.1,194,63.480000000000004,842
2015,1,10,14,30,-16.3,194,61.690000000000005,842
2015,1,10,15,30,-16.7,193,61,842
2015,1,10,16,30,-17.1,193,60.49,842
2015,1,10,17,30,-17.400000000000002,193,59.92,842
2015,1,10,18,30,-17.6,194,59.21,842
2015,1,10,19,30,-17.8,197,58.71,842
2015,1,10,20,30,-17.7,199,56.550000000000004,842
2015,1,10,21,30,-17.6,201,54.33,842
2015,1,10,22,30,-17.7,203,53.31,842
2015,1,10,23,30,-17.7,203,52.03,843
2015,1,11,0,30,-17.400000000000002,204,49.81,843
2015,1,11,1,30,-15.3,204,46.25,843
2015,1,11,2,30,-12.3,207,49.1,843
2015,1,11,3,30,-10.200000000000001,216,56.86,842
2015,1,11,4,30,-9.4,229,58.02,842
2015,1,11,5,30,-9.200000000000001,236,62.35,842
2015,1,11,6,30,-9.8,241,69.84,843
2015,1,11,7,30,-11.700000000000001,250,82.62,843
2015,1,11,8,30,-13.8,262,82.3,844
2015,1,11,9,30,-14.9,271,79.17,844
2015,1,11,10,30,-15.5,278,81.46000000000001,844
2015,1,11,11,30,-16,283,83.95,844
2015,1,11,12,30,-16.3,288,85.31,844
2015,1,11,13,30,-16.400000000000002,293,85.99,845
2015,1,11,14,30,-16.6,299,87.62,845
2015,1,11,15,30,-17,303,90.69,845
2015,1,11,16,30,-17.400000000000002,309,93.89,845
2015,1,11,17,30,-17.8,328,97.3,845
2015,1,11,18,30,-18.1,172,100,846
2015,1,11,19,30,-18.400000000000002,8,100,846
2015,1,11,20,30,-18.5,25,100,846
2015,1,11,21,30,-18.6,45,100,846
2015,1,11,22,30,-18.6,65,100,847
2015,1,11,23,30,-18.6,76,100,847
2015,1,12,0,30,-18.1,95,100,848
2015,1,12,1,30,-16.8,87,92,848
2015,1,12,2,30,-14.9,47,86.12,848
2015,1,12,3,30,-13.100000000000001,16,84.97,848
2015,1,12,4,30,-11.9,11,85.82000000000001,848
2015,1,12,5,30,-11.5,9,87.38,848
2015,1,12,6,30,-11.600000000000001,9,89.37,848
2015,1,12,7,30,-12.600000000000001,8,96.2,848
2015,1,12,8,30,-14.3,5,100,848
2015,1,12,9,30,-15.700000000000001,9,100,848
2015,1,12,10,30,-16.5,20,100,848
2015,1,12,11,30,-17.1,41,100,848
2015,1,12,12,30,-17.5,79,100,848
2015,1,12,13,30,-18.1,120,100,848
2015,1,12,14,30,-19,145,100,848
2015,1,12,15,30,-19.6,157,100,847
2015,1,12,16,30,-19.8,163,100,847
2015,1,12,17,30,-19.8,168,100,847
2015,1,12,18,30,-19.900000000000002,176,100,847
2015,1,12,19,30,-19.900000000000002,188,100,847
2015,1,12,20,30,-19.900000000000002,197,100,847
2015,1,12,21,30,-19.8,200,100,847
2015,1,12,22,30,-19.900000000000002,197,100,847
2015,1,12,23,30,-19.900000000000002,196,100,847
2015,1,13,0,30,-19.400000000000002,193,100,847
2015,1,13,1,30,-16.900000000000002,192,88.45,846
2015,1,13,2,30,-13.600000000000001,194,77.96000000000001,846
2015,1,13,3,30,-11.4,202,77.58,846
2015,1,13,4,30,-10.200000000000001,211,77.46000000000001,846
2015,1,13,5,30,-9.700000000000001,214,78.79,846
2015,1,13,6,30,-10,214,83.28,846
2015,1,13,7,30,-12,212,97.12,846
2015,1,13,8,30,-14.600000000000001,208,100,846
2015,1,13,9,30,-16.2,203,100,846
2015,1,13,10,30,-17.2,198,100,846
2015,1,13,11,30,-17.900000000000002,194,100,846
2015,1,13,12,30,-18.2,192,100,846
2015,1,13,13,30,-18.3,192,100,846
2015,1,13,14,30,-18.3,194,100,846
2015,1,13,15,30,-18.2,195,100,846
2015,1,13,16,30,-18.2,193,100,846
2015,1,13,17,30,-18,191,100,846
2015,1,13,18,30,-17.7,190,100,846
2015,1,13,19,30,-17.3,192,98.85000000000001,846
2015,1,13,20,30,-17.1,194,98.35000000000001,846
2015,1,13,21,30,-16.7,197,95.84,846
2015,1,13,22,30,-16.400000000000002,204,94.31,846
2015,1,13,23,30,-16.2,209,93.25,846
2015,1,14,0,30,-15.9,253,90.85000000000001,846
2015,1,14,1,30,-15.200000000000001,290,86.66,846
2015,1,14,2,30,-14,314,84.05,846
2015,1,14,3,30,-13.3,321,84.27,846
2015,1,14,4,30,-13,325,84.95,846
2015,1,14,5,30,-13.100000000000001,332,86.9,846
2015,1,14,6,30,-13.600000000000001,339,89.86,846
2015,1,14,7,30,-14.4,344,93.29,846
2015,1,14,8,30,-15.700000000000001,345,98.87,847
2015,1,14,9,30,-16.8,345,98.49000000000001,847
2015,1,14,10,30,-17.400000000000002,343,98.05,847
2015,1,14,11,30,-17.8,341,98.35000000000001,847
2015,1,14,12,30,-18,337,98.08,847
2015,1,14,13,30,-18.2,329,98.26,847
2015,1,14,14,30,-18.5,314,99.2,847
2015,1,14,15,30,-18.7,293,98.86,847
2015,1,14,16,30,-18.900000000000002,267,98.24000000000001,847
2015,1,14,17,30,-19.1,237,97.9,847
2015,1,14,18,30,-19.3,218,97.53,847
2015,1,14,19,30,-19.400000000000002,220,96.25,847
2015,1,14,20,30,-19.400000000000002,227,95.89,846
2015,1,14,21,30,-19.400000000000002,225,96.06,846
2015,1,14,22,30,-19.3,214,96.79,846
2015,1,14,23,30,-19.3,206,97.62,846
2015,1,15,0,30,-19.3,179,96.71000000000001,846
2015,1,15,1,30,-18.1,174,87.75,846
2015,1,15,2,30,-15.8,196,80.62,846
2015,1,15,3,30,-14,248,80.94,846
2015,1,15,4,30,-13.3,283,80.89,846
2015,1,15,5,30,-13.3,293,81.81,846
2015,1,15,6,30,-13.600000000000001,300,83.61,846
2015,1,15,7,30,-14.4,307,88.46000000000001,846
2015,1,15,8,30,-15.9,315,95.55,847
2015,1,15,9,30,-17.2,324,97.81,847
2015,1,15,10,30,-17.6,330,99.64,848
2015,1,15,11,30,-17.8,333,100,848
2015,1,15,12,30,-17.900000000000002,307,100,848
2015,1,15,13,30,-18.2,240,100,848
2015,1,15,14,30,-18.900000000000002,192,100,848
2015,1,15,15,30,-19.6,187,100,848
2015,1,15,16,30,-20.200000000000003,187,100,848
2015,1,15,17,30,-20.6,185,100,848
2015,1,15,18,30,-20.900000000000002,182,98.81,849
2015,1,15,19,30,-21.200000000000003,178,97.51,848
2015,1,15,20,30,-21.5,175,96.66,848
2015,1,15,21,30,-21.900000000000002,172,96.33,848
2015,1,15,22,30,-22,170,94.62,848
2015,1,15,23,30,-22.1,168,95.02,848
2015,1,16,0,30,-21.5,168,90.53,848
2015,1,16,1,30,-19.1,169,77.61,847
2015,1,16,2,30,-15.8,173,70.18,847
2015,1,16,3,30,-13.100000000000001,183,68.35000000000001,846
2015,1,16,4,30,-11.4,192,67.16,845
2015,1,16,5,30,-10.5,195,66.86,845
2015,1,16,6,30,-10.600000000000001,192,70.25,845
2015,1,16,7,30,-12.4,183,81.56,844
2015,1,16,8,30,-15.4,172,89.18,844
2015,1,16,9,30,-17,165,82.22,843
2015,1,16,10,30,-17,161,77.85000000000001,842
2015,1,16,11,30,-16.7,159,76.33,841
2015,1,16,12,30,-16.400000000000002,158,75.79,840
2015,1,16,13,30,-16,158,76.3,839
2015,1,16,14,30,-15.600000000000001,161,77.49,839
2015,1,16,15,30,-15.4,168,79.57000000000001,838
2015,1,16,16,30,-15.200000000000001,176,81.25,838
2015,1,16,17,30,-15.200000000000001,183,83.26,837
2015,1,16,18,30,-15.3,188,85.03,837
2015,1,16,19,30,-15.600000000000001,194,87.02,836
2015,1,16,20,30,-15.9,202,88.23,836
2015,1,16,21,30,-16.3,216,89.74,836
2015,1,16,22,30,-16.7,233,91.43,836
2015,1,16,23,30,-16.900000000000002,242,91.59,836
2015,1,17,0,30,-17.2,265,92.41,836
2015,1,17,1,30,-17,278,91.23,837
2015,1,17,2,30,-16.900000000000002,287,90.52,837
2015,1,17,3,30,-17,290,88.65,837
2015,1,17,4,30,-17.1,291,87.02,838
2015,1,17,5,30,-17.3,291,86.33,838
2015,1,17,6,30,-17.6,293,86.99,839
2015,1,17,7,30,-18,296,88.79,839
2015,1,17,8,30,-18.6,299,92.12,840
2015,1,17,9,30,-19.200000000000003,302,93.07000000000001,840
2015,1,17,10,30,-19.400000000000002,303,92.86,840
2015,1,17,11,30,-19.3,301,92.82000000000001,840
2015,1,17,12,30,-19.200000000000003,296,93.64,840
2015,1,17,13,30,-19,291,93.99,841
2015,1,17,14,30,-18.7,286,94.08,841
2015,1,17,15,30,-18.7,282,96.44,841
2015,1,17,16,30,-18.8,283,97.24000000000001,840
2015,1,17,17,30,-19,292,98.05,840
2015,1,17,18,30,-18.900000000000002,297,96.64,840
2015,1,17,19,30,-18.8,291,97.09,840
2015,1,17,20,30,-19.200000000000003,274,98.67,840
2015,1,17,21,30,-19.8,254,97.71000000000001,840
2015,1,17,22,30,-20.400000000000002,236,98.15,840
2015,1,17,23,30,-20.6,227,95.98,840
2015,1,18,0,30,-20.900000000000002,209,95.3,839
2015,1,18,1,30,-19.400000000000002,201,83.92,839
2015,1,18,2,30,-16.6,202,76.43,838
2015,1,18,3,30,-14.4,207,73.65,838
2015,1,18,4,30,-13.100000000000001,210,69.7,837
2015,1,18,5,30,-12.5,211,68.34,836
2015,1,18,6,30,-12.4,207,68.99,836
2015,1,18,7,30,-13,202,73.39,835
2015,1,18,8,30,-14.8,196,82.54,835
2015,1,18,9,30,-16.900000000000002,190,84.05,835
2015,1,18,10,30,-18.1,186,80.72,834
2015,1,18,11,30,-18.6,185,78.82000000000001,834
2015,1,18,12,30,-18.400000000000002,186,76.44,834
2015,1,18,13,30,-18.400000000000002,191,77.57000000000001,833
2015,1,18,14,30,-18.900000000000002,198,79.35000000000001,833
2015,1,18,15,30,-19.3,207,78.81,833
2015,1,18,16,30,-19.400000000000002,217,78.71000000000001,833
2015,1,18,17,30,-19.5,227,80.74,833
2015,1,18,18,30,-19.8,235,85.34,833
2015,1,18,19,30,-20.6,232,92.08,834
2015,1,18,20,30,-21.5,224,97.9,834
2015,1,18,21,30,-22.1,218,100,834
2015,1,18,22,30,-22.5,215,100,835
2015,1,18,23,30,-22.6,214,100,835
2015,1,19,0,30,-22,210,98.09,835
2015,1,19,1,30,-19.6,207,83.91,836
2015,1,19,2,30,-16.400000000000002,212,76.92,836
2015,1,19,3,30,-14.100000000000001,222,77.53,836
2015,1,19,4,30,-12.9,236,76.78,836
2015,1,19,5,30,-12.4,254,77.25,837
2015,1,19,6,30,-12.600000000000001,274,78.71000000000001,837
2015,1,19,7,30,-14,297,88.32000000000001,838
2015,1,19,8,30,-16,320,91.64,838
2015,1,19,9,30,-17.5,340,92,839
2015,1,19,10,30,-18.2,352,93.86,840
2015,1,19,11,30,-18.2,357,92.42,840
2015,1,19,12,30,-17.900000000000002,357,90.41,841
2015,1,19,13,30,-17.6,351,88.93,841
2015,1,19,14,30,-17.5,333,89.25,842
2015,1,19,15,30,-17.400000000000002,290,89.85000000000001,842
2015,1,19,16,30,-17.6,246,92.28,842
2015,1,19,17,30,-18.1,229,95.53,842
2015,1,19,18,30,-18.8,224,98.87,842
2015,1,19,19,30,-19.6,221,100,842
2015,1,19,20,30,-20.5,219,100,842
2015,1,19,21,30,-21.200000000000003,218,100,842
2015,1,19,22,30,-22,213,100,842
2015,1,19,23,30,-22.400000000000002,209,99.78,842
2015,1,20,0,30,-22.1,198,90.73,842
2015,1,20,1,30,-20.3,202,82.61,842
2015,1,20,2,30,-18.2,210,81.12,842
2015,1,20,3,30,-16.6,216,76.19,842
2015,1,20,4,30,-15.5,219,72.69,842
2015,1,20,5,30,-14.8,220,70.45,842
2015,1,20,6,30,-14.700000000000001,220,71.03,842
2015,1,20,7,30,-15.600000000000001,218,76.81,842
2015,1,20,8,30,-18.2,212,87.74,842
2015,1,20,9,30,-20.5,204,86.06,842
2015,1,20,10,30,-21.200000000000003,198,82.71000000000001,842
2015,1,20,11,30,-21.3,194,80.93,842
2015,1,20,12,30,-21.200000000000003,192,79.01,842
2015,1,20,13,30,-21,191,76.64,841
2015,1,20,14,30,-20.8,190,74.96000000000001,841
2015,1,20,15,30,-20.5,188,72.85000000000001,841
2015,1,20,16,30,-20.3,187,71.69,840
2015,1,20,17,30,-20.1,186,70.54,840
2015,1,20,18,30,-20,187,70.18,839
2015,1,20,19,30,-19.900000000000002,188,70.38,839
2015,1,20,20,30,-19.8,189,70.75,839
2015,1,20,21,30,-19.900000000000002,190,72.08,838
2015,1,20,22,30,-19.900000000000002,191,72.92,838
2015,1,20,23,30,-19.900000000000002,191,74.44,838
2015,1,21,0,30,-18.900000000000002,191,70.42,838
2015,1,21,1,30,-16.3,191,64.34,838
2015,1,21,2,30,-13.4,193,64.66,837
2015,1,21,3,30,-11.200000000000001,201,65.04,837
2015,1,21,4,30,-9.9,208,64.93,837
2015,1,21,5,30,-9.200000000000001,210,66.52,836
2015,1,21,6,30,-9.200000000000001,210,70.43,836
2015,1,21,7,30,-10.8,204,82.27,836
2015,1,21,8,30,-13.9,196,93.25,836
2015,1,21,9,30,-16.1,192,86.34,836
2015,1,21,10,30,-16.6,190,80.82000000000001,836
2015,1,21,11,30,-16.7,187,77.78,835
2015,1,21,12,30,-16.6,184,75.15,835
2015,1,21,13,30,-16.400000000000002,182,73.29,834
2015,1,21,14,30,-16.1,179,72.4,833
2015,1,21,15,30,-15.700000000000001,177,72.23,833
2015,1,21,16,30,-15.5,173,73.12,832
2015,1,21,17,30,-15.3,172,72.94,831
2015,1,21,18,30,-14.9,172,70.92,830
2015,1,21,19,30,-14,170,67.29,829
2015,1,21,20,30,-13,166,66.24,828
2015,1,21,21,30,-12.3,165,67.03,827
