Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,3122249,-,-,-,51.25,74.86,0,375,6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Pressure,Wind Speed,Wind Direction
2018,1,1,0,30,-22.200000000000003,81.79,999,1.8,166
2018,1,1,1,30,-22.200000000000003,81.42,998,2,163
2018,1,1,2,30,-22,80.88,998,2.3000000000000003,162
2018,1,1,3,30,-21.3,77.60000000000001,998,3,164
2018,1,1,4,30,-20,76.57000000000001,998,3.6,165
2018,1,1,5,30,-18.7,77.86,998,3.6,162
2018,1,1,6,30,-17.400000000000002,78.59,998,3.4000000000000004,158
2018,1,1,7,30,-16.400000000000002,80.19,997,3.2,153
2018,1,1,8,30,-16,82.44,997,2.5,146
2018,1,1,9,30,-16.900000000000002,89.87,997,1.8,134
2018,1,1,10,30,-19.200000000000003,93.32000000000001,997,1.6,126
2018,1,1,11,30,-21.1,88.14,998,1.9000000000000001,124
2018,1,1,12,30,-22,85.57000000000001,998,2.2,128
2018,1,1,13,30,-22,82.67,998,2.5,135
2018,1,1,14,30,-21.700000000000003,80.77,997,2.8000000000000003,142
2018,1,1,15,30,-21.400000000000002,79.99,997,2.9000000000000004,149
2018,1,1,16,30,-21.200000000000003,79.46000000000001,997,2.9000000000000004,155
2018,1,1,17,30,-21.200000000000003,79.48,996,2.8000000000000003,160
2018,1,1,18,30,-21.200000000000003,78.93,996,2.7,164
2018,1,1,19,30,-21.3,78.52,996,2.6,167
2018,1,1,20,30,-21.400000000000002,77.82000000000001,996,2.5,167
2018,1,1,21,30,-21.5,77.2,996,2.3000000000000003,163
2018,1,1,22,30,-21.6,76.76,996,2.2,158
2018,1,1,23,30,-21.700000000000003,76.62,996,2.2,155
2018,1,2,0,30,-21.8,76.92,996,2.2,148
2018,1,2,1,30,-21.8,76.81,996,2.1,145
2018,1,2,2,30,-21.900000000000002,77.37,996,2.1,144
2018,1,2,3,30,-21,72.5,996,2.2,143
2018,1,2,4,30,-18.7,69.77,996,2.8000000000000003,142
2018,1,2,5,30,-16.6,74.66,995,3.6,137
2018,1,2,6,30,-15.4,77.51,995,3.7,129
2018,1,2,7,30,-14.700000000000001,80.84,994,3.6,121
2018,1,2,8,30,-14.600000000000001,84.60000000000001,994,3.3000000000000003,116
2018,1,2,9,30,-15.700000000000001,91.8,994,2.6,111
2018,1,2,10,30,-18,95.23,994,2.2,109
2018,1,2,11,30,-20.1,89.44,994,2.3000000000000003,112
2018,1,2,12,30,-21.200000000000003,85.78,994,2.6,116
2018,1,2,13,30,-21.8,83.7,994,2.8000000000000003,120
2018,1,2,14,30,-22.200000000000003,82.17,994,2.9000000000000004,123
2018,1,2,15,30,-22.8,82.39,993,3,125
2018,1,2,16,30,-23.400000000000002,82.24,993,2.9000000000000004,127
2018,1,2,17,30,-24,81.96000000000001,992,2.8000000000000003,129
2018,1,2,18,30,-24.700000000000003,82.59,992,2.6,130
2018,1,2,19,30,-25.5,83.25,992,2.4000000000000004,129
2018,1,2,20,30,-26.3,82.86,991,2.2,127
2018,1,2,21,30,-27,82.08,991,1.9000000000000001,126
2018,1,2,22,30,-27.6,81.29,991,1.8,127
2018,1,2,23,30,-27.900000000000002,78.75,991,1.8,128
2018,1,3,0,30,-28.700000000000003,80.56,991,1.8,134
2018,1,3,1,30,-29,79.47,991,1.9000000000000001,139
2018,1,3,2,30,-29.3,79.08,991,2,144
2018,1,3,3,30,-28.700000000000003,73.35000000000001,991,2.3000000000000003,149
2018,1,3,4,30,-26.6,68.75,991,3,152
2018,1,3,5,30,-24.3,70.49,991,3.5,150
2018,1,3,6,30,-22.400000000000002,72.62,991,3.3000000000000003,140
2018,1,3,7,30,-21.1,75.78,991,3,128
2018,1,3,8,30,-20.5,79.67,991,2.6,119
2018,1,3,9,30,-21.400000000000002,88.42,991,1.9000000000000001,116
2018,1,3,10,30,-23.5,90.61,991,1.6,119
2018,1,3,11,30,-25.200000000000003,85.31,991,1.7000000000000002,125
2018,1,3,12,30,-25.8,82.33,991,1.8,134
2018,1,3,13,30,-25.8,80.68,991,1.8,143
2018,1,3,14,30,-25.700000000000003,80.19,991,1.9000000000000001,151
2018,1,3,15,30,-25.700000000000003,79.28,991,1.9000000000000001,156
2018,1,3,16,30,-25.700000000000003,77.96000000000001,990,1.9000000000000001,160
2018,1,3,17,30,-25.5,75.68,990,1.9000000000000001,164
2018,1,3,18,30,-25.1,72.53,990,1.9000000000000001,167
2018,1,3,19,30,-24.400000000000002,69.56,990,1.7000000000000002,170
2018,1,3,20,30,-23.700000000000003,67.78,990,1.5,172
2018,1,3,21,30,-23.1,66.56,990,1.2000000000000002,174
2018,1,3,22,30,-22.900000000000002,67.18,990,1,172
2018,1,3,23,30,-22.900000000000002,67.65,990,0.8,170
2018,1,4,0,30,-23.1,68.98,991,0.7000000000000001,89
2018,1,4,1,30,-23.5,71.22,991,0.7000000000000001,59
2018,1,4,2,30,-23.900000000000002,73.06,991,0.7000000000000001,64
2018,1,4,3,30,-23.900000000000002,73.15,991,0.6000000000000001,75
2018,1,4,4,30,-23.200000000000003,71.16,991,0.4,149
2018,1,4,5,30,-22,68.94,991,0.30000000000000004,251
2018,1,4,6,30,-20.8,70.5,991,0.5,293
2018,1,4,7,30,-19.900000000000002,72.09,991,0.9,311
2018,1,4,8,30,-19.8,76.2,991,1,326
2018,1,4,9,30,-20.6,83.54,992,0.9,338
2018,1,4,10,30,-22.200000000000003,83.2,992,1.1,351
2018,1,4,11,30,-23.5,81.77,992,1.3,184
2018,1,4,12,30,-24.200000000000003,82.14,992,1.3,19
2018,1,4,13,30,-24.400000000000002,82.39,992,1,38
2018,1,4,14,30,-24.5,83.38,992,0.7000000000000001,67
2018,1,4,15,30,-24.700000000000003,84.26,992,0.5,112
2018,1,4,16,30,-25,86.18,992,0.5,156
2018,1,4,17,30,-25.400000000000002,87.62,992,0.8,183
2018,1,4,18,30,-25.700000000000003,88.25,992,1,198
2018,1,4,19,30,-26,88.89,992,1.2000000000000002,211
2018,1,4,20,30,-26.3,88.23,992,1.3,223
2018,1,4,21,30,-26.6,86.92,992,1.3,235
2018,1,4,22,30,-26.8,84.95,992,1.3,245
2018,1,4,23,30,-26.900000000000002,82.81,992,1.3,250
2018,1,5,0,30,-27,81.59,992,1.2000000000000002,254
2018,1,5,1,30,-27,80.62,992,1.1,246
2018,1,5,2,30,-27.1,80.74,993,1.1,233
2018,1,5,3,30,-26.700000000000003,77.07000000000001,993,1.1,223
2018,1,5,4,30,-25.200000000000003,70.51,993,1.4000000000000001,218
2018,1,5,5,30,-23.1,70.28,993,1.8,216
2018,1,5,6,30,-21.3,72.16,993,1.8,215
2018,1,5,7,30,-20.1,73.44,993,1.4000000000000001,212
2018,1,5,8,30,-19.6,76.71000000000001,993,1,202
2018,1,5,9,30,-19.900000000000002,82.2,993,0.7000000000000001,180
2018,1,5,10,30,-20.900000000000002,81.61,993,0.9,157
2018,1,5,11,30,-22.1,82.01,993,1.2000000000000002,147
2018,1,5,12,30,-23.200000000000003,84.38,993,1.4000000000000001,148
2018,1,5,13,30,-24,85.83,993,1.6,154
2018,1,5,14,30,-24.5,86.09,992,1.7000000000000002,161
2018,1,5,15,30,-25,86.61,992,1.8,169
2018,1,5,16,30,-25.200000000000003,85.28,992,1.8,177
2018,1,5,17,30,-25.200000000000003,83.98,992,1.8,185
2018,1,5,18,30,-25,82.18,992,1.7000000000000002,190
2018,1,5,19,30,-24.8,80.96000000000001,992,1.6,193
