Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1732711,-,-,-,53.89,-57.02,0,0,-4,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Pressure,Wind Speed,Wind Direction
2017,1,1,0,30,-7.6000000000000005,82.55,1013,4.4,299
2017,1,1,1,30,-8.700000000000001,83.8,1014,4.3,291
2017,1,1,2,30,-9.8,85.44,1015,4.1000000000000005,287
2017,1,1,3,30,-10.700000000000001,85.39,1016,3.8000000000000003,284
2017,1,1,4,30,-11.5,84.93,1017,3.5,280
2017,1,1,5,30,-12.3,84.93,1018,3.4000000000000004,278
2017,1,1,6,30,-13,84.78,1019,3.3000000000000003,275
2017,1,1,7,30,-13.700000000000001,85.11,1020,3.3000000000000003,272
2017,1,1,8,30,-14.3,85.06,1021,3.1,269
2017,1,1,9,30,-14.8,85.33,1022,3,268
2017,1,1,10,30,-15.3,85.81,1024,2.9000000000000004,270
2017,1,1,11,30,-15.8,85.89,1025,2.6,272
2017,1,1,12,30,-16.2,84.96000000000001,1025,2.3000000000000003,272
2017,1,1,13,30,-16.1,83.64,1026,2.1,268
2017,1,1,14,30,-15.8,83.26,1026,1.9000000000000001,264
2017,1,1,15,30,-15.4,82.79,1026,1.6,264
2017,1,1,16,30,-15,82.34,1027,1.2000000000000002,265
2017,1,1,17,30,-14.8,81.94,1028,1,263
2017,1,1,18,30,-14.600000000000001,79.62,1029,0.7000000000000001,255
2017,1,1,19,30,-14.4,77.31,1029,0.4,246
2017,1,1,20,30,-14.3,76.19,1030,0.30000000000000004,242
2017,1,1,21,30,-14.200000000000001,74.94,1030,0.30000000000000004,142
2017,1,1,22,30,-14.200000000000001,74.06,1030,0.7000000000000001,43
2017,1,1,23,30,-14.200000000000001,74.44,1030,0.9,44
2017,1,2,0,30,-13.9,74.42,1030,1.5,42
2017,1,2,1,30,-13.4,75.34,1029,1.7000000000000002,39
2017,1,2,2,30,-12.8,76.97,1029,1.9000000000000001,35
2017,1,2,3,30,-12.100000000000001,77.97,1028,2,29
2017,1,2,4,30,-11.3,78.69,1027,2.1,25
2017,1,2,5,30,-10.5,80.4,1027,2.3000000000000003,24
2017,1,2,6,30,-9.5,81.83,1026,2.4000000000000004,23
2017,1,2,7,30,-8.700000000000001,84.52,1025,2.4000000000000004,20
2017,1,2,8,30,-7.9,86.11,1024,2.4000000000000004,18
2017,1,2,9,30,-7.4,88.42,1024,2.4000000000000004,18
2017,1,2,10,30,-6.9,89.77,1024,2.2,20
2017,1,2,11,30,-6.5,90.89,1023,2.1,19
2017,1,2,12,30,-6.1000000000000005,91.21000000000001,1023,1.9000000000000001,14
2017,1,2,13,30,-5.9,92.28,1023,1.6,5
2017,1,2,14,30,-5.7,92.34,1022,1.7000000000000002,181
2017,1,2,15,30,-5.6000000000000005,92.71000000000001,1021,1.9000000000000001,354
2017,1,2,16,30,-5.5,92.71000000000001,1020,2.1,343
2017,1,2,17,30,-5.6000000000000005,93.38,1020,2.8000000000000003,333
2017,1,2,18,30,-5.9,94.41,1021,3.9000000000000004,326
2017,1,2,19,30,-6.5,95.47,1021,5.2,320
2017,1,2,20,30,-7.4,95.61,1022,6.1000000000000005,317
2017,1,2,21,30,-8.5,93.58,1022,6.5,315
2017,1,2,22,30,-9.4,90.02,1023,6.4,311
2017,1,2,23,30,-9.8,86.12,1023,6.300000000000001,309
2017,1,3,0,30,-10.4,86.47,1024,6.2,302
2017,1,3,1,30,-10.9,87.49,1024,6,297
2017,1,3,2,30,-11.600000000000001,88.68,1024,6.1000000000000005,294
2017,1,3,3,30,-12.5,88.48,1024,6.4,293
2017,1,3,4,30,-13.600000000000001,88.15,1024,6.7,293
2017,1,3,5,30,-14.600000000000001,87.55,1025,6.9,292
2017,1,3,6,30,-15.4,86.86,1025,7,293
2017,1,3,7,30,-15.9,85.91,1026,7.1000000000000005,293
2017,1,3,8,30,-16.3,85.31,1026,7.1000000000000005,292
2017,1,3,9,30,-16.7,85.45,1027,6.9,291
2017,1,3,10,30,-17.1,85.46000000000001,1027,6.6000000000000005,290
2017,1,3,11,30,-17.5,85.21000000000001,1028,6.300000000000001,288
2017,1,3,12,30,-17.900000000000002,84.85000000000001,1028,6,287
2017,1,3,13,30,-17.900000000000002,83.29,1029,5.6000000000000005,286
2017,1,3,14,30,-17.8,83.16,1029,5.300000000000001,288
2017,1,3,15,30,-17.6,83.60000000000001,1029,5.2,290
2017,1,3,16,30,-17.400000000000002,83.84,1029,5,291
2017,1,3,17,30,-17.400000000000002,84.71000000000001,1030,4.7,292
2017,1,3,18,30,-17.7,86.01,1031,4.3,294
2017,1,3,19,30,-18.3,87.05,1031,3.9000000000000004,295
2017,1,3,20,30,-19,87.91,1032,3.6,294
2017,1,3,21,30,-19.5,88.5,1032,3.4000000000000004,292
2017,1,3,22,30,-20,89.2,1033,3.2,290
2017,1,3,23,30,-20.3,88.12,1033,3.1,289
2017,1,4,0,30,-21,90.17,1034,2.8000000000000003,286
2017,1,4,1,30,-21.400000000000002,90.11,1034,2.7,285
2017,1,4,2,30,-21.8,90.44,1034,2.6,285
2017,1,4,3,30,-22.1,90.17,1033,2.3000000000000003,285
2017,1,4,4,30,-22.5,90.18,1033,2.3000000000000003,287
2017,1,4,5,30,-22.8,90.10000000000001,1033,2.3000000000000003,290
2017,1,4,6,30,-23,90.52,1033,2.3000000000000003,294
2017,1,4,7,30,-23.1,90.4,1033,2.2,296
2017,1,4,8,30,-23,89.2,1033,2.2,296
2017,1,4,9,30,-22.700000000000003,87.76,1033,2.1,295
2017,1,4,10,30,-22.400000000000002,86.47,1032,1.8,292
2017,1,4,11,30,-22.1,84.05,1032,1.4000000000000001,288
2017,1,4,12,30,-21.5,79.71000000000001,1032,1.1,283
2017,1,4,13,30,-20.5,75.67,1032,0.9,266
2017,1,4,14,30,-19.5,75,1031,0.6000000000000001,220
2017,1,4,15,30,-18.5,73.08,1029,0.8,162
2017,1,4,16,30,-17.3,74.16,1028,1.3,135
2017,1,4,17,30,-16.3,77.18,1027,1.8,126
2017,1,4,18,30,-15.3,79.26,1026,1.9000000000000001,118
2017,1,4,19,30,-14.200000000000001,79.43,1025,1.9000000000000001,111
2017,1,4,20,30,-12.8,78.57000000000001,1024,2.2,101
2017,1,4,21,30,-11.100000000000001,79.19,1022,2.7,94
2017,1,4,22,30,-9.5,81.8,1020,3.2,95
2017,1,4,23,30,-8.8,88.87,1019,3.5,96
2017,1,5,0,30,-7.1000000000000005,86.86,1016,4.3,101
2017,1,5,1,30,-6,87.36,1014,5,100
2017,1,5,2,30,-5,88.31,1012,5.800000000000001,100
2017,1,5,3,30,-4,88.56,1009,6.5,105
2017,1,5,4,30,-3.1,88.60000000000001,1007,6.9,113
2017,1,5,5,30,-2.4000000000000004,89.26,1005,7,121
2017,1,5,6,30,-1.8,90.27,1003,6.9,126
2017,1,5,7,30,-1.3,91.26,1002,6.800000000000001,129
2017,1,5,8,30,-0.8,91.09,1000,6.800000000000001,131
2017,1,5,9,30,-0.6000000000000001,92.51,998,6.5,132
2017,1,5,10,30,-0.4,93.03,996,6.2,131
2017,1,5,11,30,-0.30000000000000004,93.57000000000001,994,6.2,131
2017,1,5,12,30,-0.2,93.86,992,6.300000000000001,133
2017,1,5,13,30,-0.1,93.99,989,6.4,135
2017,1,5,14,30,0,94.35000000000001,986,6.2,140
2017,1,5,15,30,0.1,94.78,984,5.800000000000001,146
2017,1,5,16,30,0.2,94.73,982,5.1000000000000005,150
2017,1,5,17,30,0.30000000000000004,94.45,980,4.4,157
2017,1,5,18,30,0.2,95.25,979,3.9000000000000004,169
2017,1,5,19,30,0.1,95.36,979,4.1000000000000005,186
2017,1,5,20,30,-0.1,94.26,979,5.300000000000001,206
2017,1,5,21,30,-0.4,90.94,979,6.6000000000000005,223
2017,1,5,22,30,-1.2000000000000002,90.35000000000001,980,7.800000000000001,235
2017,1,5,23,30,-1.7000000000000002,83.98,981,8.4,241
2017,1,6,0,30,-3.7,84.51,983,8.9,241
2017,1,6,1,30,-4.800000000000001,82.81,984,8.8,238
2017,1,6,2,30,-5.5,81.52,985,8.3,236
2017,1,6,3,30,-6.1000000000000005,81.04,986,7.6000000000000005,235
2017,1,6,4,30,-6.5,80.76,987,7,235
2017,1,6,5,30,-7,82.07000000000001,988,6.6000000000000005,236
2017,1,6,6,30,-7.4,82.75,989,6.7,235
2017,1,6,7,30,-7.9,82.94,990,7.5,234
2017,1,6,8,30,-8.8,80.31,992,8.3,232
2017,1,6,9,30,-9.600000000000001,77.94,993,8.6,231
2017,1,6,10,30,-10.4,77.97,995,8.700000000000001,229
2017,1,6,11,30,-11.3,78.05,996,8.8,228
2017,1,6,12,30,-12.100000000000001,78.17,997,9,226
2017,1,6,13,30,-12.600000000000001,77.84,997,9.200000000000001,224
2017,1,6,14,30,-13.100000000000001,78.7,998,9.3,223
2017,1,6,15,30,-13.5,79.16,998,9.200000000000001,223
2017,1,6,16,30,-13.700000000000001,79.26,998,9.1,223
2017,1,6,17,30,-13.8,79.67,999,9,223
2017,1,6,18,30,-14.100000000000001,80.69,1000,8.8,224
2017,1,6,19,30,-14.3,80.81,1001,8.5,225
2017,1,6,20,30,-14.5,81.67,1002,8.3,226
2017,1,6,21,30,-14.600000000000001,81.89,1003,8.3,227
2017,1,6,22,30,-14.700000000000001,81.89,1004,8.3,228
2017,1,6,23,30,-14.700000000000001,81.71000000000001,1004,8.3,228
2017,1,7,0,30,-14.600000000000001,81.72,1005,8.1,229
2017,1,7,1,30,-14.5,82.08,1005,7.9,230
2017,1,7,2,30,-14.4,82.63,1005,7.6000000000000005,232
2017,1,7,3,30,-14.3,83.47,1005,7.2,234
2017,1,7,4,30,-14.100000000000001,83.61,1006,6.9,237
2017,1,7,5,30,-13.9,83.65,1006,6.6000000000000005,239
2017,1,7,6,30,-13.8,84.16,1007,6.4,242
2017,1,7,7,30,-13.700000000000001,84.29,1007,6.2,245
2017,1,7,8,30,-13.700000000000001,84.62,1008,6.1000000000000005,248
2017,1,7,9,30,-13.8,84.76,1008,5.9,251
2017,1,7,10,30,-14,85.25,1009,5.9,254
2017,1,7,11,30,-14.200000000000001,85.26,1010,5.9,255
