Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1700551,-,-,-,53.01,-58.5,0,378,-4,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Pressure,Wind Speed,Wind Direction
2000,1,1,0,30,-31.5,74.86,959,0.9,260
2000,1,1,1,30,-32,75.38,960,0.8,259
2000,1,1,2,30,-32.5,74.96000000000001,960,0.8,257
2000,1,1,3,30,-33,74.7,960,0.8,257
2000,1,1,4,30,-33.5,74.44,961,0.7000000000000001,257
2000,1,1,5,30,-33.7,72.29,961,0.7000000000000001,257
2000,1,1,6,30,-33.7,71.83,961,0.7000000000000001,258
2000,1,1,7,30,-33.6,71.93,961,0.7000000000000001,259
2000,1,1,8,30,-33.6,72.81,962,0.7000000000000001,259
2000,1,1,9,30,-33.6,72.72,962,0.7000000000000001,260
2000,1,1,10,30,-33.800000000000004,73.16,963,0.7000000000000001,260
2000,1,1,11,30,-33.9,72.56,963,0.7000000000000001,260
2000,1,1,12,30,-33.5,69.56,963,0.7000000000000001,260
2000,1,1,13,30,-32.2,66.68,964,0.8,261
2000,1,1,14,30,-30.3,66.77,964,0.9,262
2000,1,1,15,30,-28.6,70.19,964,0.9,262
2000,1,1,16,30,-27.6,72.88,964,0.9,261
2000,1,1,17,30,-27.400000000000002,76.15,964,0.8,260
2000,1,1,18,30,-27.900000000000002,78.81,965,0.8,258
2000,1,1,19,30,-28.900000000000002,78.78,965,0.7000000000000001,254
2000,1,1,20,30,-29.900000000000002,77.81,966,0.7000000000000001,249
2000,1,1,21,30,-30.700000000000003,76.43,966,0.6000000000000001,245
2000,1,1,22,30,-31.200000000000003,74.8,966,0.6000000000000001,242
2000,1,1,23,30,-31.3,73.42,966,0.6000000000000001,240
2000,1,2,0,30,-30.5,70.51,966,0.5,230
2000,1,2,1,30,-29.3,69.95,965,0.5,224
2000,1,2,2,30,-28.200000000000003,71.69,963,0.4,221
2000,1,2,3,30,-27.1,72.28,962,0.4,223
2000,1,2,4,30,-26.200000000000003,73.43,962,0.4,231
2000,1,2,5,30,-25.400000000000002,74.63,962,0.4,240
2000,1,2,6,30,-24.900000000000002,76.72,962,0.4,249
2000,1,2,7,30,-24.6,77.72,962,0.5,259
2000,1,2,8,30,-24.6,78.15,962,0.6000000000000001,269
2000,1,2,9,30,-24.700000000000003,79.01,962,0.7000000000000001,275
2000,1,2,10,30,-25.1,79.59,962,0.7000000000000001,275
2000,1,2,11,30,-25.400000000000002,78.46000000000001,963,0.8,272
2000,1,2,12,30,-25.6,77.07000000000001,963,0.8,271
2000,1,2,13,30,-25.3,75.63,964,0.9,273
2000,1,2,14,30,-24.8,75.61,965,1.1,277
2000,1,2,15,30,-24.3,76.4,965,1.1,279
2000,1,2,16,30,-24,77.54,966,1.1,280
