Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,708673,-,Töv,Mongolia,47.93,105.58,0,1072,8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,Temperature,Pressure,Relative Humidity,Wind Speed,Wind Direction
2013,1,1,0,30,-32,900,72.78,2.4000000000000004,348
2013,1,1,1,30,-30.8,900,65.3,2.4000000000000004,350
2013,1,1,2,30,-28,901,53.22,3,355
2013,1,1,3,30,-25.400000000000002,901,54.14,3.9000000000000004,356
2013,1,1,4,30,-24.400000000000002,901,55.49,4.3,355
2013,1,1,5,30,-24.200000000000003,902,56.81,4.3,353
2013,1,1,6,30,-24.400000000000002,902,58.36,4.1000000000000005,352
2013,1,1,7,30,-25.200000000000003,903,61.57,3.5,352
2013,1,1,8,30,-27,903,67.58,2.7,353
2013,1,1,9,30,-28.8,904,65.85,2.4000000000000004,355
2013,1,1,10,30,-30,905,65.46000000000001,2.4000000000000004,357
2013,1,1,11,30,-30.400000000000002,905,65.18,2.2,181
2013,1,1,12,30,-30.400000000000002,906,65.88,2,3
2013,1,1,13,30,-30.200000000000003,906,66.38,1.8,2
2013,1,1,14,30,-30.1,907,67.19,1.6,176
2013,1,1,15,30,-30.200000000000003,907,69.11,1.5,344
2013,1,1,16,30,-30.400000000000002,907,71.24,1.5,328
2013,1,1,17,30,-30.6,907,72.86,1.5,315
2013,1,1,18,30,-30.8,908,74.78,1.6,304
2013,1,1,19,30,-30.900000000000002,908,75.99,1.7000000000000002,297
2013,1,1,20,30,-31.1,908,77.62,1.7000000000000002,291
2013,1,1,21,30,-31.200000000000003,909,77.97,1.7000000000000002,286
2013,1,1,22,30,-31.200000000000003,909,76.77,1.7000000000000002,281
2013,1,1,23,30,-31.200000000000003,909,75.57000000000001,1.7000000000000002,278
2013,1,2,0,30,-31.1,910,73.96000000000001,1.8,268
2013,1,2,1,30,-30.3,910,67.54,1.8,261
2013,1,2,2,30,-27.8,910,56.36,2.1,258
2013,1,2,3,30,-24.900000000000002,911,56.58,2.6,261
2013,1,2,4,30,-23,911,57.44,2.8000000000000003,268
2013,1,2,5,30,-21.8,911,58.25,2.8000000000000003,272
2013,1,2,6,30,-21.400000000000002,911,59.92,2.5,273
2013,1,2,7,30,-22.3,911,66.97,1.8,270
2013,1,2,8,30,-24,911,68.1,1.3,260
2013,1,2,9,30,-25.1,911,67.9,1.3,244
2013,1,2,10,30,-25.8,911,71.16,1.5,230
2013,1,2,11,30,-26.5,911,74.39,1.7000000000000002,219
2013,1,2,12,30,-27.3,911,77.78,1.9000000000000001,212
2013,1,2,13,30,-28,910,79.86,2,206
2013,1,2,14,30,-28.5,910,80.39,2.1,202
2013,1,2,15,30,-28.900000000000002,910,80.41,2.2,199
2013,1,2,16,30,-29.200000000000003,909,79.88,2.3000000000000003,197
2013,1,2,17,30,-29.3,909,78.16,2.3000000000000003,195
2013,1,2,18,30,-29.200000000000003,909,75.44,2.2,193
2013,1,2,19,30,-29.200000000000003,908,73.96000000000001,2.2,189
2013,1,2,20,30,-29.200000000000003,908,72.67,2.2,184
2013,1,2,21,30,-29.3,907,71.71000000000001,2.2,180
2013,1,2,22,30,-29.6,907,71.89,2.3000000000000003,178
2013,1,2,23,30,-29.700000000000003,906,70.64,2.3000000000000003,177
2013,1,3,0,30,-29.700000000000003,906,68.76,2.6,179
2013,1,3,1,30,-28.200000000000003,906,59.75,2.8000000000000003,181
2013,1,3,2,30,-25.3,906,52.26,3.1,185
2013,1,3,3,30,-22.400000000000002,905,51.46,3.3000000000000003,193
2013,1,3,4,30,-20.8,905,51.52,3.2,200
2013,1,3,5,30,-20,904,53.54,2.9000000000000004,202
2013,1,3,6,30,-19.700000000000003,904,55.19,2.5,201
2013,1,3,7,30,-20.900000000000002,904,63.85,1.8,199
2013,1,3,8,30,-23.400000000000002,903,66.74,1.6,196
2013,1,3,9,30,-25.400000000000002,903,65.68,1.7000000000000002,196
2013,1,3,10,30,-26.5,903,68.53,1.8,198
2013,1,3,11,30,-27.1,903,71.7,1.9000000000000001,203
2013,1,3,12,30,-27.5,902,74.66,1.9000000000000001,208
2013,1,3,13,30,-27.8,902,77.68,2,213
2013,1,3,14,30,-28.1,902,80.86,2,219
2013,1,3,15,30,-28.5,902,83.76,2,225
2013,1,3,16,30,-28.900000000000002,901,85.78,2,229
2013,1,3,17,30,-29.1,901,86.11,2,232
2013,1,3,18,30,-29.200000000000003,901,85.53,1.9000000000000001,234
2013,1,3,19,30,-29.1,901,82.97,1.9000000000000001,234
2013,1,3,20,30,-29.1,900,80.23,1.9000000000000001,233
2013,1,3,21,30,-29.3,900,77.03,2,227
2013,1,3,22,30,-29.700000000000003,900,73.93,2,218
2013,1,3,23,30,-30,900,70.09,2,213
2013,1,4,0,30,-30.3,900,67.87,2,208
2013,1,4,1,30,-29.3,900,61.42,2,210
2013,1,4,2,30,-27.1,900,58.78,2.2,217
2013,1,4,3,30,-25.1,900,58.22,2.3000000000000003,230
2013,1,4,4,30,-23.3,900,57.38,2.1,243
2013,1,4,5,30,-21.8,900,56.67,2,255
2013,1,4,6,30,-21.1,900,57.56,1.8,266
2013,1,4,7,30,-21.5,900,63.22,1.3,277
2013,1,4,8,30,-22.6,900,62.47,1,282
2013,1,4,9,30,-23.3,900,59.910000000000004,0.8,278
2013,1,4,10,30,-23.6,901,60.550000000000004,0.6000000000000001,266
2013,1,4,11,30,-23.700000000000003,901,61.1,0.5,243
2013,1,4,12,30,-23.900000000000002,901,62.190000000000005,0.6000000000000001,214
2013,1,4,13,30,-24.3,901,64.16,0.8,195
2013,1,4,14,30,-24.700000000000003,901,65.74,1,190
2013,1,4,15,30,-25.200000000000003,901,68.23,1.2000000000000002,196
2013,1,4,16,30,-25.8,901,71.74,1.2000000000000002,205
2013,1,4,17,30,-26.3,901,74.97,1.3,213
2013,1,4,18,30,-26.700000000000003,901,78.33,1.2000000000000002,217
2013,1,4,19,30,-26.8,901,79.32000000000001,1.1,214
2013,1,4,20,30,-27.1,901,79.95,1.1,204
2013,1,4,21,30,-27.6,901,78.85000000000001,1.2000000000000002,186
2013,1,4,22,30,-28.3,901,76.77,1.4000000000000001,171
2013,1,4,23,30,-28.6,901,71.62,1.5,167
2013,1,5,0,30,-29.200000000000003,901,70.33,1.6,173
2013,1,5,1,30,-28.400000000000002,902,62.72,1.8,185
2013,1,5,2,30,-26.400000000000002,902,60.14,2.3000000000000003,198
2013,1,5,3,30,-24.400000000000002,901,60.19,2.5,210
2013,1,5,4,30,-23,901,61.5,2.3000000000000003,217
2013,1,5,5,30,-21.900000000000002,900,62.1,2.1,220
2013,1,5,6,30,-21.3,900,64.29,1.7000000000000002,221
2013,1,5,7,30,-21.6,900,67.92,1.3,220
2013,1,5,8,30,-22.8,900,71.03,0.9,215
2013,1,5,9,30,-24.1,899,70.78,1,207
2013,1,5,10,30,-25,899,72.74,1.1,199
2013,1,5,11,30,-25.700000000000003,899,75.57000000000001,1.3,196
2013,1,5,12,30,-26.3,899,78.28,1.5,196
2013,1,5,13,30,-26.8,899,80.43,1.6,198
2013,1,5,14,30,-27.1,898,80.57000000000001,1.7000000000000002,201
2013,1,5,15,30,-27.200000000000003,898,79.22,1.7000000000000002,203
2013,1,5,16,30,-27.200000000000003,898,78.18,1.7000000000000002,205
2013,1,5,17,30,-27.1,897,77.25,1.7000000000000002,204
2013,1,5,18,30,-27.1,897,77.04,1.6,203
2013,1,5,19,30,-27.200000000000003,897,76.78,1.5,201
2013,1,5,20,30,-27.3,896,75.58,1.5,196
2013,1,5,21,30,-27.6,896,75.17,1.5,189
2013,1,5,22,30,-28,895,73.95,1.6,184
2013,1,5,23,30,-28.200000000000003,895,71.61,1.6,183
2013,1,6,0,30,-28.5,895,70.95,1.6,192
2013,1,6,1,30,-27.5,895,64.31,1.5,201
2013,1,6,2,30,-25.400000000000002,895,59.63,1.7000000000000002,218
2013,1,6,3,30,-23.3,895,60.63,1.9000000000000001,244
2013,1,6,4,30,-22,895,62.72,1.9000000000000001,269
2013,1,6,5,30,-21.1,895,63.46,2,289
2013,1,6,6,30,-20.700000000000003,895,65.02,2.2,307
2013,1,6,7,30,-21.200000000000003,895,69.23,1.8,320
2013,1,6,8,30,-22.900000000000002,895,74.38,1.4000000000000001,330
2013,1,6,9,30,-24.3,895,73.17,1.4000000000000001,339
2013,1,6,10,30,-24.900000000000002,896,74.48,1.5,347
2013,1,6,11,30,-25.200000000000003,896,75.26,1.6,177
2013,1,6,12,30,-25.400000000000002,896,75.91,1.6,6
2013,1,6,13,30,-25.200000000000003,896,74.4,1.6,11
2013,1,6,14,30,-25,897,73.05,1.6,12
2013,1,6,15,30,-25,897,73.34,1.6,9
2013,1,6,16,30,-25.400000000000002,897,75.01,1.6,6
2013,1,6,17,30,-26,898,76.48,1.7000000000000002,5
2013,1,6,18,30,-26.6,898,77.19,1.8,4
2013,1,6,19,30,-27.1,898,76.37,1.9000000000000001,4
2013,1,6,20,30,-27.5,898,74,1.9000000000000001,3
2013,1,6,21,30,-27.900000000000002,899,73,1.9000000000000001,179
2013,1,6,22,30,-28.1,899,71.85000000000001,1.8,353
2013,1,6,23,30,-28.200000000000003,899,70.7,1.7000000000000002,349
2013,1,7,0,30,-28.3,900,70.15,1.4000000000000001,330
2013,1,7,1,30,-27.6,900,65.64,1.2000000000000002,313
2013,1,7,2,30,-26,900,60.35,1.3,296
2013,1,7,3,30,-23.8,900,59.32,1.8,289
2013,1,7,4,30,-22,900,60.81,2.2,293
2013,1,7,5,30,-20.700000000000003,900,60.61,2.6,298
2013,1,7,6,30,-20.1,900,60.89,2.6,303
