Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1732756,-,-,-,52.09,-57.02,0,424,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Pressure,Wind Speed,Wind Direction
2022,1,1,0,30,-9.700000000000001,99.83,967,0.2,338
2022,1,1,1,30,-10.8,100,967,0.2,344
2022,1,1,2,30,-11.8,97.74000000000001,967,0.4,349
2022,1,1,3,30,-12.3,93.92,967,0.7000000000000001,353
2022,1,1,4,30,-12.4,91.23,967,1,352
2022,1,1,5,30,-12.3,90.99,967,1,342
2022,1,1,6,30,-12.200000000000001,91.74,968,0.9,322
2022,1,1,7,30,-12.4,92.2,968,0.9,305
2022,1,1,8,30,-12.4,91.8,968,0.9,292
2022,1,1,9,30,-12.4,90.69,968,0.8,281
2022,1,1,10,30,-12,88.04,968,0.7000000000000001,270
2022,1,1,11,30,-11.4,87.08,969,0.6000000000000001,255
2022,1,1,12,30,-10.200000000000001,84.67,969,0.4,243
2022,1,1,13,30,-8.4,85.14,968,0.30000000000000004,229
2022,1,1,14,30,-6.7,91.86,968,0.2,218
2022,1,1,15,30,-5.7,94.99,968,0.2,213
2022,1,1,16,30,-5,97.91,967,0.2,209
2022,1,1,17,30,-4.9,100,967,0.2,205
2022,1,1,18,30,-5.4,100,967,0.2,198
2022,1,1,19,30,-5.9,100,967,0.2,188
2022,1,1,20,30,-5.800000000000001,97.77,967,0.30000000000000004,179
2022,1,1,21,30,-5.4,97.60000000000001,966,0.30000000000000004,173
2022,1,1,22,30,-4.9,98.48,966,0.30000000000000004,172
2022,1,1,23,30,-4.5,99.19,965,0.30000000000000004,174
2022,1,2,0,30,-4.2,100,965,0.30000000000000004,171
2022,1,2,1,30,-4.1000000000000005,100,964,0.30000000000000004,164
2022,1,2,2,30,-4.2,100,963,0.30000000000000004,158
2022,1,2,3,30,-4.4,100,962,0.4,157
2022,1,2,4,30,-4.4,99.75,960,0.4,160
2022,1,2,5,30,-4.2,99.08,960,0.4,168
2022,1,2,6,30,-3.8000000000000003,98.29,959,0.4,177
2022,1,2,7,30,-3.3000000000000003,98.93,958,0.4,184
2022,1,2,8,30,-2.7,99.72,957,0.4,188
2022,1,2,9,30,-2.1,100,956,0.4,192
2022,1,2,10,30,-1.7000000000000002,100,955,0.4,198
2022,1,2,11,30,-1.5,100,955,0.30000000000000004,203
2022,1,2,12,30,-1.4000000000000001,100,955,0.30000000000000004,204
2022,1,2,13,30,-1.2000000000000002,100,955,0.2,209
2022,1,2,14,30,-1.4000000000000001,100,955,0.1,238
2022,1,2,15,30,-2.2,100,954,0.1,298
2022,1,2,16,30,-3.6,100,954,0.2,171
2022,1,2,17,30,-5.2,100,954,0.2,9
2022,1,2,18,30,-7,100,954,0.4,15
2022,1,2,19,30,-9,100,954,0.5,18
2022,1,2,20,30,-10.9,100,954,0.6000000000000001,17
2022,1,2,21,30,-12.5,100,953,0.6000000000000001,13
2022,1,2,22,30,-13.600000000000001,96.52,953,0.6000000000000001,7
2022,1,2,23,30,-14.5,95.3,952,0.6000000000000001,6
2022,1,3,0,30,-15.3,94.67,951,0.6000000000000001,8
2022,1,3,1,30,-16.3,95.14,950,0.6000000000000001,5
2022,1,3,2,30,-17.3,94.57000000000001,949,0.6000000000000001,179
2022,1,3,3,30,-18.1,92.54,949,0.7000000000000001,353
2022,1,3,4,30,-18.7,91.13,948,0.7000000000000001,350
2022,1,3,5,30,-19,90.93,948,0.6000000000000001,347
2022,1,3,6,30,-19.3,91.25,948,0.6000000000000001,341
2022,1,3,7,30,-19.6,90.82000000000001,948,0.6000000000000001,335
2022,1,3,8,30,-19.700000000000003,89.31,948,0.6000000000000001,330
2022,1,3,9,30,-19.6,88.68,949,0.6000000000000001,325
2022,1,3,10,30,-19.6,90.14,950,0.6000000000000001,321
2022,1,3,11,30,-19.6,89.89,951,0.6000000000000001,319
2022,1,3,12,30,-19.6,89.29,952,0.6000000000000001,317
2022,1,3,13,30,-19.400000000000002,88.9,953,0.6000000000000001,313
2022,1,3,14,30,-19,88.54,954,0.6000000000000001,309
2022,1,3,15,30,-18.7,89.47,955,0.6000000000000001,305
2022,1,3,16,30,-18.8,91.10000000000001,956,0.5,302
2022,1,3,17,30,-19.400000000000002,93.29,957,0.5,300
2022,1,3,18,30,-20.700000000000003,96.03,957,0.5,298
2022,1,3,19,30,-22.3,95.71000000000001,959,0.5,294
2022,1,3,20,30,-23.900000000000002,94.75,960,0.5,290
2022,1,3,21,30,-25,92.78,961,0.5,288
2022,1,3,22,30,-25.700000000000003,90.53,961,0.5,286
2022,1,3,23,30,-26.3,90.19,962,0.5,284
2022,1,4,0,30,-26.6,89.09,962,0.5,288
2022,1,4,1,30,-26.900000000000002,88.98,962,0.5,289
2022,1,4,2,30,-27.1,88.92,962,0.5,289
2022,1,4,3,30,-27.5,90.04,962,0.5,288
2022,1,4,4,30,-27.900000000000002,90.25,963,0.4,289
2022,1,4,5,30,-28.3,90.49,963,0.4,291
2022,1,4,6,30,-28.6,90.32000000000001,963,0.4,295
2022,1,4,7,30,-28.900000000000002,90.06,963,0.4,296
2022,1,4,8,30,-29.1,90.05,963,0.4,297
2022,1,4,9,30,-29.3,90.67,963,0.4,299
2022,1,4,10,30,-29.6,91.87,963,0.4,301
2022,1,4,11,30,-29.700000000000003,90.5,963,0.4,304
