Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1732756,-,-,-,52.09,-57.02,0,424,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Pressure,Wind Speed,Wind Direction
2009,1,1,0,30,-12.3,92.29,953,0.4,341
2009,1,1,1,30,-12.200000000000001,92.5,952,0.5,345
2009,1,1,2,30,-12.200000000000001,93.75,952,0.5,348
2009,1,1,3,30,-12.4,94.13,952,0.5,347
2009,1,1,4,30,-12.8,94.10000000000001,952,0.5,346
2009,1,1,5,30,-13.100000000000001,93.48,952,0.5,344
2009,1,1,6,30,-13.3,93.26,952,0.5,342
2009,1,1,7,30,-13.5,93.03,952,0.5,342
2009,1,1,8,30,-13.8,93.68,952,0.5,346
2009,1,1,9,30,-14.200000000000001,93.94,952,0.5,351
2009,1,1,10,30,-14.5,92.8,951,0.5,354
2009,1,1,11,30,-14.600000000000001,91.04,951,0.5,179
2009,1,1,12,30,-14.100000000000001,88.56,950,0.6000000000000001,4
2009,1,1,13,30,-13.100000000000001,88.81,950,0.6000000000000001,6
2009,1,1,14,30,-12,88.72,949,0.6000000000000001,8
2009,1,1,15,30,-11.100000000000001,90.4,948,0.5,11
2009,1,1,16,30,-10.4,92.29,947,0.5,13
2009,1,1,17,30,-10,93.60000000000001,946,0.5,13
2009,1,1,18,30,-9.700000000000001,93.39,945,0.6000000000000001,13
2009,1,1,19,30,-9.3,92.9,945,0.6000000000000001,14
2009,1,1,20,30,-8.700000000000001,92.79,945,0.6000000000000001,15
2009,1,1,21,30,-8.1,93.68,944,0.6000000000000001,16
2009,1,1,22,30,-7.300000000000001,93.8,943,0.6000000000000001,20
2009,1,1,23,30,-6.9,97.85000000000001,943,0.6000000000000001,22
2009,1,2,0,30,-5.1000000000000005,93.51,941,0.6000000000000001,39
2009,1,2,1,30,-3.8000000000000003,96.42,941,0.5,49
2009,1,2,2,30,-2.9000000000000004,98.63,940,0.5,55
2009,1,2,3,30,-2.4000000000000004,100,940,0.5,59
2009,1,2,4,30,-2.2,100,940,0.5,61
2009,1,2,5,30,-2.3000000000000003,100,939,0.4,61
2009,1,2,6,30,-2.4000000000000004,100,940,0.4,55
2009,1,2,7,30,-2.7,100,940,0.30000000000000004,49
2009,1,2,8,30,-3,100,940,0.30000000000000004,46
2009,1,2,9,30,-3.3000000000000003,100,940,0.30000000000000004,47
2009,1,2,10,30,-3.5,100,940,0.30000000000000004,52
2009,1,2,11,30,-3.7,100,940,0.30000000000000004,61
2009,1,2,12,30,-3.4000000000000004,98.03,941,0.30000000000000004,69
2009,1,2,13,30,-2.6,98.12,941,0.30000000000000004,65
2009,1,2,14,30,-2,99.77,940,0.30000000000000004,53
2009,1,2,15,30,-1.6,100,940,0.30000000000000004,53
2009,1,2,16,30,-1.5,100,940,0.4,57
2009,1,2,17,30,-1.7000000000000002,100,941,0.30000000000000004,48
2009,1,2,18,30,-2,100,940,0.30000000000000004,33
2009,1,2,19,30,-2.3000000000000003,100,940,0.30000000000000004,28
2009,1,2,20,30,-2.5,100,941,0.30000000000000004,27
2009,1,2,21,30,-2.7,100,941,0.30000000000000004,19
2009,1,2,22,30,-3,100,941,0.30000000000000004,9
2009,1,2,23,30,-3.1,100,941,0.30000000000000004,5
2009,1,3,0,30,-3.2,100,940,0.30000000000000004,322
2009,1,3,1,30,-3.2,100,939,0.30000000000000004,299
2009,1,3,2,30,-3.1,100,938,0.4,283
2009,1,3,3,30,-3.1,100,937,0.4,268
2009,1,3,4,30,-3.3000000000000003,100,936,0.5,256
2009,1,3,5,30,-3.4000000000000004,100,935,0.5,249
2009,1,3,6,30,-3.6,100,934,0.5,247
2009,1,3,7,30,-3.8000000000000003,100,933,0.5,246
2009,1,3,8,30,-4.2,100,932,0.6000000000000001,246
2009,1,3,9,30,-4.6000000000000005,100,932,0.6000000000000001,245
2009,1,3,10,30,-4.9,100,931,0.6000000000000001,244
2009,1,3,11,30,-5.2,100,931,0.6000000000000001,243
2009,1,3,12,30,-5.2,99.23,930,0.7000000000000001,242
2009,1,3,13,30,-5.2,99.79,930,0.7000000000000001,240
2009,1,3,14,30,-5.300000000000001,100,930,0.7000000000000001,236
2009,1,3,15,30,-5.4,100,929,0.8,233
2009,1,3,16,30,-5.7,100,929,0.8,230
2009,1,3,17,30,-6.1000000000000005,100,929,0.8,228
2009,1,3,18,30,-6.7,100,930,0.7000000000000001,226
2009,1,3,19,30,-7.300000000000001,100,931,0.7000000000000001,223
2009,1,3,20,30,-7.9,99.55,931,0.6000000000000001,218
2009,1,3,21,30,-8.200000000000001,98.34,932,0.6000000000000001,210
2009,1,3,22,30,-8.5,97.78,933,0.5,199
2009,1,3,23,30,-8.6,96.74000000000001,933,0.5,192
2009,1,4,0,30,-8.4,95.74000000000001,934,0.5,173
2009,1,4,1,30,-8.1,95.46000000000001,935,0.5,159
2009,1,4,2,30,-7.800000000000001,95.94,935,0.5,145
2009,1,4,3,30,-7.6000000000000005,96.62,937,0.5,132
2009,1,4,4,30,-7.7,97.72,938,0.4,117
2009,1,4,5,30,-7.9,97.76,939,0.4,96
