Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1700551,-,-,-,53.01,-58.5,0,378,-4,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Pressure,Wind Speed,Wind Direction
2002,1,1,0,30,-16.7,87.54,946,0.7000000000000001,240
2002,1,1,1,30,-17.5,86.78,945,0.7000000000000001,240
2002,1,1,2,30,-18.2,85.53,945,0.7000000000000001,238
2002,1,1,3,30,-18.900000000000002,84.79,944,0.7000000000000001,236
2002,1,1,4,30,-19.5,84.42,944,0.7000000000000001,233
2002,1,1,5,30,-20,83.42,943,0.7000000000000001,231
2002,1,1,6,30,-20.6,83.38,943,0.8,229
2002,1,1,7,30,-21,81.99,942,0.8,227
2002,1,1,8,30,-21.400000000000002,81.32000000000001,942,0.8,225
2002,1,1,9,30,-21.6,80.4,941,0.8,226
2002,1,1,10,30,-21.6,79.99,941,0.8,226
2002,1,1,11,30,-21.400000000000002,78.93,941,0.8,229
2002,1,1,12,30,-20.900000000000002,77.60000000000001,940,0.8,233
2002,1,1,13,30,-20.1,77.44,940,0.8,235
2002,1,1,14,30,-19.200000000000003,78.17,939,0.9,237
2002,1,1,15,30,-18.400000000000002,79.68,938,0.9,239
2002,1,1,16,30,-17.7,80.81,938,0.9,241
2002,1,1,17,30,-17.3,82.10000000000001,938,0.8,242
2002,1,1,18,30,-17.2,83.56,937,0.8,243
2002,1,1,19,30,-17.2,83.44,937,0.7000000000000001,245
2002,1,1,20,30,-17,82.60000000000001,937,0.7000000000000001,245
2002,1,1,21,30,-16.400000000000002,81.89,937,0.7000000000000001,243
2002,1,1,22,30,-15.600000000000001,81.91,937,0.7000000000000001,246
2002,1,1,23,30,-15.100000000000001,85.39,937,0.7000000000000001,249
2002,1,2,0,30,-14,84.41,937,0.7000000000000001,258
2002,1,2,1,30,-13.4,84.96000000000001,936,0.8,266
2002,1,2,2,30,-13.200000000000001,86.82000000000001,936,0.8,272
2002,1,2,3,30,-13.3,87.9,936,0.8,276
2002,1,2,4,30,-13.5,87.69,936,0.8,279
2002,1,2,5,30,-13.8,87.51,936,0.8,281
2002,1,2,6,30,-14.200000000000001,87.89,937,0.8,282
2002,1,2,7,30,-14.700000000000001,87.84,937,0.8,283
2002,1,2,8,30,-15.200000000000001,87.18,936,0.9,283
2002,1,2,9,30,-15.700000000000001,86.95,937,0.9,283
2002,1,2,10,30,-16,86.09,937,1,283
2002,1,2,11,30,-16.2,85.34,937,1,281
2002,1,2,12,30,-16,83,937,1,278
2002,1,2,13,30,-15.3,81.63,937,1,277
2002,1,2,14,30,-14.200000000000001,81.5,937,1,274
2002,1,2,15,30,-13.100000000000001,82.92,937,1,272
2002,1,2,16,30,-12.3,85.24,937,1,269
2002,1,2,17,30,-11.8,87.28,937,0.9,267
2002,1,2,18,30,-11.700000000000001,88.84,937,0.9,266
2002,1,2,19,30,-11.700000000000001,88.3,938,1,267
2002,1,2,20,30,-11.4,86.01,939,1.1,270
2002,1,2,21,30,-10.9,86.68,940,1.2000000000000002,274
2002,1,2,22,30,-10.8,88.37,940,1.1,275
2002,1,2,23,30,-10.8,87.92,941,1.1,275
2002,1,3,0,30,-11.4,89.79,942,1,269
2002,1,3,1,30,-11.9,89.8,943,0.9,264
2002,1,3,2,30,-12.4,89.8,943,0.9,260
2002,1,3,3,30,-13,89.85000000000001,944,0.8,256
2002,1,3,4,30,-13.700000000000001,89.44,944,0.8,253
2002,1,3,5,30,-14.3,88.62,945,0.7000000000000001,249
2002,1,3,6,30,-15,88.31,945,0.7000000000000001,246
2002,1,3,7,30,-15.600000000000001,87.69,946,0.7000000000000001,243
2002,1,3,8,30,-16.2,86.87,946,0.7000000000000001,242
2002,1,3,9,30,-16.5,85.63,947,0.7000000000000001,242
2002,1,3,10,30,-16.7,85.59,947,0.7000000000000001,244
2002,1,3,11,30,-17,85.86,948,0.6000000000000001,244
2002,1,3,12,30,-17.2,84.01,948,0.6000000000000001,246
2002,1,3,13,30,-16.7,81.44,948,0.6000000000000001,247
2002,1,3,14,30,-15.9,81.63,948,0.6000000000000001,249
2002,1,3,15,30,-15.4,83.5,948,0.6000000000000001,251
2002,1,3,16,30,-15.3,85.2,948,0.5,249
2002,1,3,17,30,-15.8,88.28,948,0.4,245
2002,1,3,18,30,-17.6,93.99,948,0.30000000000000004,246
2002,1,3,19,30,-19.700000000000003,89.32000000000001,948,0.30000000000000004,252
2002,1,3,20,30,-20.400000000000002,81.48,948,0.4,260
2002,1,3,21,30,-20.400000000000002,82.56,949,0.4,269
2002,1,3,22,30,-21.400000000000002,86.9,949,0.4,278
2002,1,3,23,30,-22.200000000000003,80.41,949,0.4,283
2002,1,4,0,30,-23.8,81.57000000000001,949,0.4,290
2002,1,4,1,30,-24.400000000000002,81.17,948,0.4,293
2002,1,4,2,30,-25.3,82.66,948,0.4,292
2002,1,4,3,30,-26.5,81.81,947,0.4,288
2002,1,4,4,30,-27.700000000000003,80.36,946,0.4,281
2002,1,4,5,30,-28.5,77.9,946,0.4,274
2002,1,4,6,30,-29,76.88,946,0.4,267
2002,1,4,7,30,-29.400000000000002,77.15,945,0.4,262
2002,1,4,8,30,-29.700000000000003,76.41,944,0.5,260
2002,1,4,9,30,-30.1,76.63,943,0.6000000000000001,259
2002,1,4,10,30,-30.5,76.7,942,0.6000000000000001,257
2002,1,4,11,30,-30.8,74.73,942,0.6000000000000001,252
2002,1,4,12,30,-30.6,71.4,941,0.6000000000000001,241
2002,1,4,13,30,-29.8,69.87,939,0.6000000000000001,229
2002,1,4,14,30,-28.5,69.83,938,0.7000000000000001,220
2002,1,4,15,30,-27,70.35000000000001,937,0.7000000000000001,217
2002,1,4,16,30,-25.700000000000003,72.31,936,0.7000000000000001,224
2002,1,4,17,30,-24.400000000000002,72.88,935,0.8,236
2002,1,4,18,30,-23.200000000000003,75.4,935,0.8,245
2002,1,4,19,30,-22.200000000000003,76.60000000000001,935,0.8,259
2002,1,4,20,30,-21.3,77.9,936,0.9,281
2002,1,4,21,30,-21.200000000000003,83.10000000000001,937,1.2000000000000002,296
2002,1,4,22,30,-21.8,83.38,938,1.3,298
2002,1,4,23,30,-22.200000000000003,79.26,939,1.3,297
2002,1,5,0,30,-23,79.93,940,1.2000000000000002,289
2002,1,5,1,30,-23.400000000000002,79.99,941,1.1,284
2002,1,5,2,30,-23.900000000000002,80.23,942,1,278
2002,1,5,3,30,-24.400000000000002,79.82000000000001,942,0.9,273
2002,1,5,4,30,-24.8,78.55,942,0.8,268
2002,1,5,5,30,-24.8,77.06,943,0.8,264
2002,1,5,6,30,-24.3,75.55,943,0.9,260
2002,1,5,7,30,-23.200000000000003,74.29,943,0.9,258
2002,1,5,8,30,-21.6,74.63,943,1,259
2002,1,5,9,30,-19.700000000000003,75.13,943,1,264
2002,1,5,10,30,-18,78.7,943,1.2000000000000002,272
2002,1,5,11,30,-17,81.74,944,1.2000000000000002,277
2002,1,5,12,30,-16.3,82.25,945,1.2000000000000002,279
2002,1,5,13,30,-15.8,83.37,946,1.3,279
2002,1,5,14,30,-15.700000000000001,84.62,947,1.4000000000000001,279
2002,1,5,15,30,-15.600000000000001,84.45,948,1.4000000000000001,279
2002,1,5,16,30,-15.5,84.42,948,1.3,279
2002,1,5,17,30,-15.4,84.37,949,1.3,279
2002,1,5,18,30,-15.5,85.12,950,1.2000000000000002,280
2002,1,5,19,30,-15.700000000000001,85.24,951,1.2000000000000002,281
2002,1,5,20,30,-15.9,84.94,952,1.2000000000000002,281
2002,1,5,21,30,-16,84.44,952,1.2000000000000002,280
2002,1,5,22,30,-16.2,84.76,953,1.2000000000000002,279
2002,1,5,23,30,-16.3,83.69,953,1.2000000000000002,278
2002,1,6,0,30,-16.7,84.53,954,1.1,275
2002,1,6,1,30,-17.1,84.65,954,1.1,273
2002,1,6,2,30,-17.7,85.31,954,1.1,272
2002,1,6,3,30,-18.2,84.44,954,1,272
2002,1,6,4,30,-18.8,84.38,955,1,271
2002,1,6,5,30,-19.1,83.08,956,1,270
2002,1,6,6,30,-19.3,82.39,956,0.9,268
2002,1,6,7,30,-19.3,81.92,957,0.9,267
2002,1,6,8,30,-19.3,81.92,957,0.9,266
2002,1,6,9,30,-19.200000000000003,81.81,957,0.8,264
2002,1,6,10,30,-19.1,82.06,958,0.8,262
2002,1,6,11,30,-19.1,82.77,958,0.7000000000000001,257
2002,1,6,12,30,-19,80.56,958,0.7000000000000001,253
2002,1,6,13,30,-18.1,77.64,958,0.8,250
2002,1,6,14,30,-16.8,79.22,958,0.8,243
2002,1,6,15,30,-15.8,81.09,958,0.8,234
2002,1,6,16,30,-15.200000000000001,82.85000000000001,958,0.8,226
2002,1,6,17,30,-15,84.72,959,0.8,219
2002,1,6,18,30,-15.200000000000001,86.42,958,0.7000000000000001,215
2002,1,6,19,30,-15.600000000000001,85.97,958,0.7000000000000001,212
2002,1,6,20,30,-16,85.66,958,0.7000000000000001,210
2002,1,6,21,30,-16.3,85.39,958,0.8,212
2002,1,6,22,30,-16.5,84.67,958,0.8,219
2002,1,6,23,30,-16.6,84.48,958,0.8,222
2002,1,7,0,30,-16.2,84.09,958,0.8,228
2002,1,7,1,30,-16,84.34,958,0.8,227
2002,1,7,2,30,-15.9,84.49,958,0.8,227
2002,1,7,3,30,-15.5,83.19,957,0.7000000000000001,227
2002,1,7,4,30,-14.700000000000001,81.91,957,0.7000000000000001,228
2002,1,7,5,30,-13.8,84.52,956,0.6000000000000001,227
2002,1,7,6,30,-13.3,85.78,956,0.5,227
2002,1,7,7,30,-13.100000000000001,86.98,955,0.4,232
2002,1,7,8,30,-13,87.25,954,0.4,240
2002,1,7,9,30,-13,87.13,954,0.30000000000000004,248
2002,1,7,10,30,-13,87.09,954,0.30000000000000004,257
2002,1,7,11,30,-12.9,86.8,954,0.4,272
2002,1,7,12,30,-12.700000000000001,86.65,955,0.5,290
2002,1,7,13,30,-12.4,86.66,955,0.6000000000000001,305
2002,1,7,14,30,-12.5,88.55,955,0.8,318
2002,1,7,15,30,-12.9,89.68,954,0.9,326
2002,1,7,16,30,-13.700000000000001,90.03,954,1,329
2002,1,7,17,30,-14.8,89.95,955,0.9,331
2002,1,7,18,30,-16.5,91.67,956,0.9,331
2002,1,7,19,30,-18.5,91.13,956,0.8,330
2002,1,7,20,30,-20.3,87.78,956,0.8,327
2002,1,7,21,30,-21.6,85.28,956,0.7000000000000001,323
2002,1,7,22,30,-22.8,84.46000000000001,956,0.7000000000000001,319
2002,1,7,23,30,-23.3,79.31,956,0.7000000000000001,316
2002,1,8,0,30,-24.8,82.29,956,0.7000000000000001,312
2002,1,8,1,30,-25.700000000000003,81.3,956,0.7000000000000001,311
2002,1,8,2,30,-26.6,80.69,956,0.7000000000000001,307
2002,1,8,3,30,-27.400000000000002,79.94,956,0.6000000000000001,301
2002,1,8,4,30,-28.1,78.9,956,0.6000000000000001,298
2002,1,8,5,30,-28.700000000000003,77.79,957,0.6000000000000001,298
2002,1,8,6,30,-29.3,77.06,956,0.6000000000000001,296
2002,1,8,7,30,-29.900000000000002,76.87,956,0.5,289
2002,1,8,8,30,-30.400000000000002,76.17,956,0.5,279
2002,1,8,9,30,-31,76.66,956,0.4,271
2002,1,8,10,30,-31.700000000000003,75.59,956,0.4,268
2002,1,8,11,30,-31.8,70.53,956,0.5,269
2002,1,8,12,30,-30.3,62.9,956,0.5,267
2002,1,8,13,30,-26.8,58.88,956,0.4,261
2002,1,8,14,30,-23.3,66.65,955,0.30000000000000004,246
2002,1,8,15,30,-21.200000000000003,72.57000000000001,954,0.2,214
2002,1,8,16,30,-20.1,76.43,952,0.2,183
2002,1,8,17,30,-19.700000000000003,80.43,952,0.2,171
2002,1,8,18,30,-20.900000000000002,88.95,951,0.30000000000000004,173
2002,1,8,19,30,-22.900000000000002,87.26,951,0.5,188
2002,1,8,20,30,-24.1,79.4,950,1,211
2002,1,8,21,30,-24.900000000000002,78.66,949,1.1,230
2002,1,8,22,30,-25.6,76.76,949,0.8,242
2002,1,8,23,30,-25.900000000000002,75.61,949,0.6000000000000001,246
2002,1,9,0,30,-24.8,73.42,948,0.4,261
2002,1,9,1,30,-23.5,72.34,948,0.5,269
2002,1,9,2,30,-22.3,74.96000000000001,947,0.5,273
2002,1,9,3,30,-21.700000000000003,78.33,947,0.5,271
2002,1,9,4,30,-21.3,78.94,946,0.5,269
2002,1,9,5,30,-21.1,79.9,946,0.6000000000000001,268
2002,1,9,6,30,-21,80.59,946,0.6000000000000001,265
2002,1,9,7,30,-21.1,81.08,946,0.6000000000000001,262
2002,1,9,8,30,-21.3,81.28,946,0.6000000000000001,258
2002,1,9,9,30,-21.6,81.48,947,0.6000000000000001,256
2002,1,9,10,30,-21.8,80.75,947,0.6000000000000001,256
2002,1,9,11,30,-21.8,79.58,947,0.5,256
2002,1,9,12,30,-21.3,76.7,948,0.5,255
2002,1,9,13,30,-19.5,72.95,948,0.6000000000000001,253
2002,1,9,14,30,-17.1,75.33,948,0.6000000000000001,249
2002,1,9,15,30,-15.3,79.69,947,0.6000000000000001,242
2002,1,9,16,30,-14.200000000000001,82.38,947,0.6000000000000001,236
2002,1,9,17,30,-13.600000000000001,85.13,947,0.6000000000000001,231
2002,1,9,18,30,-13.5,87.26,947,0.5,225
2002,1,9,19,30,-14,88.91,947,0.5,223
2002,1,9,20,30,-14.5,87.07000000000001,948,0.5,223
2002,1,9,21,30,-14.4,84.2,948,0.5,227
2002,1,9,22,30,-13.9,84.99,948,0.5,231
2002,1,9,23,30,-13.8,86.87,948,0.5,234
2002,1,10,0,30,-13.8,87.60000000000001,948,0.4,243
2002,1,10,1,30,-13.9,86.7,949,0.5,254
2002,1,10,2,30,-13.9,87.18,949,0.5,260
2002,1,10,3,30,-14.200000000000001,89.08,949,0.5,255
2002,1,10,4,30,-14.700000000000001,88.44,949,0.4,248
2002,1,10,5,30,-15.4,88.26,949,0.30000000000000004,245
2002,1,10,6,30,-15.8,85.83,949,0.30000000000000004,245
2002,1,10,7,30,-15.9,85.11,949,0.30000000000000004,246
2002,1,10,8,30,-15.9,85.5,949,0.2,247
2002,1,10,9,30,-15.8,84.59,950,0.2,251
2002,1,10,10,30,-15.5,83.55,950,0.30000000000000004,257
2002,1,10,11,30,-14.700000000000001,81.52,950,0.5,272
2002,1,10,12,30,-13.9,81.36,951,0.5,310
2002,1,10,13,30,-13,80.64,951,0.30000000000000004,184
2002,1,10,14,30,-12.100000000000001,84.49,951,0.30000000000000004,39
2002,1,10,15,30,-11.3,85.57000000000001,951,0.4,53
2002,1,10,16,30,-10.8,87.85000000000001,951,0.5,60
2002,1,10,17,30,-10.700000000000001,89.74,951,0.5,60
2002,1,10,18,30,-11,91.34,951,0.4,56
2002,1,10,19,30,-11.8,91.9,951,0.4,54
2002,1,10,20,30,-12.3,89.31,951,0.5,51
2002,1,10,21,30,-12.700000000000001,89.43,951,0.5,45
