Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,708673,-,Töv,Mongolia,47.93,105.58,0,1072,8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,Temperature,Pressure,Relative Humidity,Wind Speed,Wind Direction
2012,1,1,0,30,-14.200000000000001,903,75.74,4.7,357
2012,1,1,1,30,-13.600000000000001,903,72.22,5,358
2012,1,1,2,30,-12.600000000000001,903,71.2,5.7,180
2012,1,1,3,30,-11.8,903,69.46000000000001,6.2,2
2012,1,1,4,30,-11.3,903,68.14,6.300000000000001,2
2012,1,1,5,30,-11.100000000000001,903,68.45,6.2,180
2012,1,1,6,30,-11.100000000000001,904,69.47,5.800000000000001,359
2012,1,1,7,30,-11.5,904,71.75,5,357
2012,1,1,8,30,-12.600000000000001,905,77.17,3.7,355
2012,1,1,9,30,-13.8,905,78.85000000000001,2.9000000000000004,354
2012,1,1,10,30,-14.600000000000001,905,79.38,2.4000000000000004,355
2012,1,1,11,30,-15.100000000000001,906,79.76,2.1,354
2012,1,1,12,30,-15.3,906,79.86,2,351
2012,1,1,13,30,-15.3,906,79.76,1.8,345
2012,1,1,14,30,-15.5,906,80.91,1.7000000000000002,336
2012,1,1,15,30,-15.700000000000001,906,80.99,1.8,326
2012,1,1,16,30,-16,906,80.87,2,319
2012,1,1,17,30,-16.400000000000002,906,80.49,2.3000000000000003,314
2012,1,1,18,30,-16.7,906,78.48,2.5,313
2012,1,1,19,30,-17,906,76.79,2.7,314
2012,1,1,20,30,-17.5,906,76.16,2.8000000000000003,317
2012,1,1,21,30,-18,906,74.37,2.9000000000000004,321
2012,1,1,22,30,-18.400000000000002,907,71.69,3.1,327
2012,1,1,23,30,-18.6,907,69.24,3.2,330
2012,1,2,0,30,-18.7,908,67.19,3.3000000000000003,333
2012,1,2,1,30,-17.6,908,61.72,3.5,333
2012,1,2,2,30,-15.600000000000001,908,59.34,4,331
2012,1,2,3,30,-13.8,908,58.1,4.4,328
2012,1,2,4,30,-12.700000000000001,907,58.65,4.800000000000001,327
2012,1,2,5,30,-12.100000000000001,907,58.63,5,328
2012,1,2,6,30,-12,907,59.43,4.9,329
2012,1,2,7,30,-12.4,908,61.410000000000004,4.2,327
2012,1,2,8,30,-14,908,66.98,3.2,324
2012,1,2,9,30,-15.8,908,66.77,2.6,322
2012,1,2,10,30,-17.1,908,65.56,2.6,320
2012,1,2,11,30,-18.2,908,65.5,2.5,318
2012,1,2,12,30,-19.3,908,65.56,2.3000000000000003,315
2012,1,2,13,30,-20,908,65.48,2.1,310
2012,1,2,14,30,-20.5,907,66.4,1.9000000000000001,300
2012,1,2,15,30,-21,907,68.24,1.9000000000000001,288
2012,1,2,16,30,-21.700000000000003,907,70.8,2,275
2012,1,2,17,30,-22.400000000000002,907,73.35000000000001,2.2,261
2012,1,2,18,30,-23.200000000000003,907,76.62,2.4000000000000004,246
2012,1,2,19,30,-24,907,79.37,2.5,235
2012,1,2,20,30,-24.5,907,79.57000000000001,2.6,228
2012,1,2,21,30,-24.700000000000003,906,78.05,2.6,223
2012,1,2,22,30,-24.5,906,75.32000000000001,2.5,219
2012,1,2,23,30,-24.400000000000002,906,74.3,2.5,216
2012,1,3,0,30,-24,906,71.29,2.5,204
2012,1,3,1,30,-22.8,906,64.05,2.6,195
2012,1,3,2,30,-20.3,906,56,2.8000000000000003,194
2012,1,3,3,30,-17.7,905,54.910000000000004,3.1,202
2012,1,3,4,30,-15.9,904,53.96,3.3000000000000003,210
2012,1,3,5,30,-14.700000000000001,904,54.13,3.4000000000000004,219
2012,1,3,6,30,-14.3,903,55.42,3.1,226
2012,1,3,7,30,-15.200000000000001,903,62.51,2.3000000000000003,229
2012,1,3,8,30,-17.3,903,65.67,1.7000000000000002,227
2012,1,3,9,30,-18.900000000000002,903,66.16,1.7000000000000002,220
2012,1,3,10,30,-19.700000000000003,903,68.61,2,215
2012,1,3,11,30,-20.1,902,70.03,2.2,213
2012,1,3,12,30,-20.400000000000002,902,71.41,2.4000000000000004,212
2012,1,3,13,30,-20.5,901,71.81,2.5,214
2012,1,3,14,30,-20.5,901,72.21000000000001,2.5,216
2012,1,3,15,30,-20.6,901,73.9,2.4000000000000004,218
2012,1,3,16,30,-20.700000000000003,900,76.32000000000001,2.3000000000000003,222
2012,1,3,17,30,-20.8,900,79.21000000000001,2.2,225
2012,1,3,18,30,-21,900,82.55,2.1,228
2012,1,3,19,30,-21,899,83.47,2,231
2012,1,3,20,30,-21,899,83.57000000000001,2,233
2012,1,3,21,30,-20.8,899,81.85000000000001,1.9000000000000001,233
2012,1,3,22,30,-20.700000000000003,898,79.45,2,231
2012,1,3,23,30,-20.700000000000003,898,75.89,2,230
2012,1,4,0,30,-20.8,898,73.83,2,222
2012,1,4,1,30,-19.8,898,67.48,2.1,216
2012,1,4,2,30,-18,898,64.28,2.3000000000000003,218
2012,1,4,3,30,-16,898,61.21,2.3000000000000003,230
2012,1,4,4,30,-14.4,897,58,2.2,241
2012,1,4,5,30,-13.4,897,57.2,2.1,252
2012,1,4,6,30,-12.8,896,56.54,1.7000000000000002,265
2012,1,4,7,30,-13.4,897,62.5,1.2000000000000002,283
2012,1,4,8,30,-14.600000000000001,897,62.370000000000005,0.9,313
2012,1,4,9,30,-15.700000000000001,897,62.88,1,346
2012,1,4,10,30,-16.6,897,65.47,1.2000000000000002,186
2012,1,4,11,30,-17.6,898,68.82000000000001,1.4000000000000001,15
2012,1,4,12,30,-18.5,898,71.79,1.5,19
2012,1,4,13,30,-19.3,898,74.61,1.6,21
2012,1,4,14,30,-20,898,77.19,1.7000000000000002,22
2012,1,4,15,30,-20.6,899,79.92,1.8,21
2012,1,4,16,30,-21.1,899,82.44,1.9000000000000001,21
2012,1,4,17,30,-21.400000000000002,899,83.43,2,22
2012,1,4,18,30,-21.400000000000002,900,81.45,2.1,23
2012,1,4,19,30,-21.400000000000002,900,78.51,2.1,23
2012,1,4,20,30,-21.6,900,76.2,2,24
2012,1,4,21,30,-22,900,75.12,1.8,30
2012,1,4,22,30,-22.3,900,71.94,1.6,40
2012,1,4,23,30,-22.400000000000002,900,70.61,1.5,47
2012,1,5,0,30,-22.200000000000003,901,69.58,1.1,85
2012,1,5,1,30,-21.400000000000002,902,65.8,1.1,125
2012,1,5,2,30,-19.900000000000002,902,63.53,1.6,160
2012,1,5,3,30,-18.3,902,62.29,2.1,181
2012,1,5,4,30,-17.1,902,61.7,2.1,195
2012,1,5,5,30,-16.2,901,61.42,2,202
2012,1,5,6,30,-15.700000000000001,901,61.74,1.8,201
2012,1,5,7,30,-15.700000000000001,901,63.47,1.5,194
2012,1,5,8,30,-16.400000000000002,902,67.61,1.1,187
2012,1,5,9,30,-17.1,902,66.6,1,175
2012,1,5,10,30,-17.5,902,67.91,1.2000000000000002,164
2012,1,5,11,30,-17.900000000000002,902,69.61,1.5,160
2012,1,5,12,30,-18.2,902,70.36,2,162
2012,1,5,13,30,-18,902,69.61,2.6,165
2012,1,5,14,30,-17.6,902,69.15,3.2,167
2012,1,5,15,30,-17.3,902,68.74,3.8000000000000003,169
2012,1,5,16,30,-17.2,902,69.05,4.2,173
2012,1,5,17,30,-17.2,902,69.8,4.3,176
2012,1,5,18,30,-17.5,901,71.22,4.2,178
2012,1,5,19,30,-17.900000000000002,901,72.12,4.1000000000000005,179
2012,1,5,20,30,-18.2,901,72.48,4,180
2012,1,5,21,30,-18.7,901,73.88,3.9000000000000004,178
2012,1,5,22,30,-19.5,901,75.27,3.8000000000000003,177
2012,1,5,23,30,-20,901,74.26,3.8000000000000003,177
2012,1,6,0,30,-20.5,901,74.07000000000001,3.9000000000000004,180
2012,1,6,1,30,-19.1,902,66.18,4.2,182
2012,1,6,2,30,-16.7,902,61.99,4.800000000000001,191
2012,1,6,3,30,-14.9,902,59.77,5.1000000000000005,201
2012,1,6,4,30,-14,902,57.49,4.6000000000000005,203
2012,1,6,5,30,-13.5,901,56.93,4.1000000000000005,203
2012,1,6,6,30,-13.5,901,58.35,3.4000000000000004,202
2012,1,6,7,30,-14.4,902,64.3,2.4000000000000004,200
2012,1,6,8,30,-16.2,902,66.99,1.6,193
2012,1,6,9,30,-17.7,902,67.69,1.4000000000000001,183
2012,1,6,10,30,-18.6,903,70.2,1.4000000000000001,175
2012,1,6,11,30,-19.5,903,73.58,1.5,172
2012,1,6,12,30,-20.1,903,75.42,1.6,173
2012,1,6,13,30,-20.6,903,77.03,1.6,177
2012,1,6,14,30,-21.1,903,78.82000000000001,1.6,182
2012,1,6,15,30,-21.6,903,80.24,1.7000000000000002,188
2012,1,6,16,30,-22,904,81.3,1.7000000000000002,194
2012,1,6,17,30,-22.1,904,81.26,1.7000000000000002,197
2012,1,6,18,30,-22,904,80.93,1.6,198
2012,1,6,19,30,-21.8,904,80.02,1.6,198
2012,1,6,20,30,-21.6,903,78.66,1.5,196
2012,1,6,21,30,-21.400000000000002,903,76.13,1.5,190
2012,1,6,22,30,-21.5,903,75.27,1.5,182
2012,1,6,23,30,-21.6,903,73.89,1.6,179
2012,1,7,0,30,-21.700000000000003,904,72.54,1.8,177
2012,1,7,1,30,-20.6,904,66.07000000000001,2,178
2012,1,7,2,30,-18.8,904,63.67,2.3000000000000003,183
2012,1,7,3,30,-16.900000000000002,904,62.13,2.3000000000000003,201
2012,1,7,4,30,-15.4,904,61.67,2.2,224
2012,1,7,5,30,-14.3,903,60.06,2.1,241
2012,1,7,6,30,-13.9,903,59.910000000000004,1.9000000000000001,254
2012,1,7,7,30,-14.700000000000001,903,65.56,1.3,259
2012,1,7,8,30,-16.3,903,65.73,1,260
2012,1,7,9,30,-17.400000000000002,903,66.12,1,262
2012,1,7,10,30,-18.1,903,68.74,0.9,263
2012,1,7,11,30,-18.6,903,70.84,0.8,264
2012,1,7,12,30,-18.900000000000002,903,72.26,0.7000000000000001,266
2012,1,7,13,30,-19.200000000000003,903,73.88,0.6000000000000001,268
2012,1,7,14,30,-19.5,903,75.62,0.5,255
2012,1,7,15,30,-19.8,903,77.12,0.6000000000000001,231
2012,1,7,16,30,-20,903,76.95,0.8,218
2012,1,7,17,30,-20,903,75.25,0.9,217
2012,1,7,18,30,-19.700000000000003,903,72.75,0.9,216
2012,1,7,19,30,-19.3,903,70.59,1,215
2012,1,7,20,30,-19,903,69.7,1.1,214
2012,1,7,21,30,-18.8,903,69.7,1,212
2012,1,7,22,30,-18.7,903,69.72,1,207
2012,1,7,23,30,-18.8,903,70.03,1,204
2012,1,8,0,30,-19.1,903,70.79,1.2000000000000002,204
2012,1,8,1,30,-18.400000000000002,903,66.24,1.4000000000000001,210
2012,1,8,2,30,-16.7,903,62.1,1.6,222
2012,1,8,3,30,-14.8,903,60.46,1.9000000000000001,235
2012,1,8,4,30,-13.5,902,59.13,2,248
2012,1,8,5,30,-12.700000000000001,902,58.36,2.1,260
2012,1,8,6,30,-12.600000000000001,902,59.53,2,270
2012,1,8,7,30,-13.4,902,66.24,1.5,277
2012,1,8,8,30,-15.100000000000001,902,72.04,1.1,281
2012,1,8,9,30,-16.400000000000002,902,74.76,1.2000000000000002,282
2012,1,8,10,30,-17.3,902,80.85000000000001,1.2000000000000002,277
2012,1,8,11,30,-17.900000000000002,902,85.79,1.3,271
2012,1,8,12,30,-18.5,902,89.04,1.4000000000000001,265
2012,1,8,13,30,-19.1,902,89.86,1.5,259
2012,1,8,14,30,-19.6,902,86.02,1.7000000000000002,254
2012,1,8,15,30,-20,902,80.27,1.9000000000000001,251
2012,1,8,16,30,-20.5,902,77.5,2,251
2012,1,8,17,30,-20.900000000000002,902,77.09,2,252
2012,1,8,18,30,-21.400000000000002,902,77.2,2.1,252
2012,1,8,19,30,-21.8,901,76.06,2.1,250
2012,1,8,20,30,-22.200000000000003,901,75.12,2.1,249
2012,1,8,21,30,-22.5,901,74.05,2.1,247
2012,1,8,22,30,-22.6,901,72.49,2.1,244
2012,1,8,23,30,-22.700000000000003,901,71.71000000000001,2.1,243
2012,1,9,0,30,-22.1,902,68.48,2,239
2012,1,9,1,30,-20.6,902,62.77,2.1,239
2012,1,9,2,30,-18.2,902,59.2,2.3000000000000003,247
2012,1,9,3,30,-16.2,902,56.58,2.5,258
2012,1,9,4,30,-14.8,901,54.85,2.4000000000000004,264
2012,1,9,5,30,-13.700000000000001,901,53.980000000000004,2.4000000000000004,274
2012,1,9,6,30,-13.100000000000001,901,54.31,2.2,286
2012,1,9,7,30,-13.4,902,59.410000000000004,1.5,299
2012,1,9,8,30,-14.5,902,66.04,1.1,315
2012,1,9,9,30,-15.700000000000001,903,66.17,1.2000000000000002,332
2012,1,9,10,30,-16.400000000000002,903,68.47,1.3,344
2012,1,9,11,30,-17,904,71.83,1.5,350
2012,1,9,12,30,-17.8,904,75.85000000000001,1.5,355
2012,1,9,13,30,-18.5,905,78.98,1.5,358
2012,1,9,14,30,-19,905,82.10000000000001,1.5,355
2012,1,9,15,30,-19.3,906,85.77,1.4000000000000001,342
2012,1,9,16,30,-19.5,906,88.47,1.3,322
2012,1,9,17,30,-19.8,906,87.92,1.5,301
2012,1,9,18,30,-19.900000000000002,906,81.45,1.9000000000000001,285
2012,1,9,19,30,-20.1,906,76.63,2.1,274
2012,1,9,20,30,-20.1,907,74.66,2.2,267
2012,1,9,21,30,-20.1,906,74.52,2.2,264
2012,1,9,22,30,-20.1,906,73.85000000000001,2.3000000000000003,261
2012,1,9,23,30,-20.200000000000003,906,73.24,2.4000000000000004,260
2012,1,10,0,30,-20.5,907,72.45,2.6,252
2012,1,10,1,30,-19.700000000000003,907,65.98,3,246
2012,1,10,2,30,-18,906,60.94,3.6,242
2012,1,10,3,30,-16.400000000000002,906,56.550000000000004,4.1000000000000005,240
2012,1,10,4,30,-15.200000000000001,906,54.39,4.4,237
2012,1,10,5,30,-14.200000000000001,905,53.57,4.7,236
2012,1,10,6,30,-13.8,905,55.07,4.5,235
2012,1,10,7,30,-14.600000000000001,905,61.52,3.4000000000000004,231
2012,1,10,8,30,-17.1,904,69.59,2.5,225
2012,1,10,9,30,-18.900000000000002,904,69.13,2.6,223
2012,1,10,10,30,-19.3,904,69.27,2.9000000000000004,225
2012,1,10,11,30,-19.200000000000003,903,69.53,3,228
2012,1,10,12,30,-19.200000000000003,903,70.81,3,232
2012,1,10,13,30,-19.200000000000003,902,72.28,3,235
2012,1,10,14,30,-19.200000000000003,902,74.97,2.9000000000000004,239
2012,1,10,15,30,-19,902,77.98,2.8000000000000003,243
2012,1,10,16,30,-18.6,901,80.10000000000001,2.8000000000000003,244
2012,1,10,17,30,-18,901,79.76,2.9000000000000004,245
2012,1,10,18,30,-17.5,901,79.04,2.9000000000000004,246
2012,1,10,19,30,-17.3,901,79.27,2.8000000000000003,248
2012,1,10,20,30,-17.400000000000002,900,79.59,2.6,251
2012,1,10,21,30,-17.900000000000002,900,80.53,2.4000000000000004,254
2012,1,10,22,30,-18.5,900,80.77,2.1,255
2012,1,10,23,30,-18.7,899,79.28,2,256
2012,1,11,0,30,-18.6,899,77.12,2.2,246
2012,1,11,1,30,-17,898,69,2.9000000000000004,241
2012,1,11,2,30,-14.600000000000001,898,66.44,3.5,242
2012,1,11,3,30,-12.600000000000001,897,64.23,3.8000000000000003,251
2012,1,11,4,30,-11.100000000000001,897,61.89,3.9000000000000004,262
2012,1,11,5,30,-10.100000000000001,896,60.85,3.9000000000000004,271
2012,1,11,6,30,-9.8,896,62.65,3.4000000000000004,279
2012,1,11,7,30,-11,896,71.59,2.3000000000000003,283
2012,1,11,8,30,-13.3,896,78.98,1.8,286
2012,1,11,9,30,-15.100000000000001,896,80.57000000000001,1.9000000000000001,290
2012,1,11,10,30,-16.1,896,82.51,1.9000000000000001,294
2012,1,11,11,30,-16.900000000000002,896,84.09,1.9000000000000001,296
2012,1,11,12,30,-17.5,896,84.89,1.9000000000000001,295
2012,1,11,13,30,-17.900000000000002,896,85.21000000000001,1.8,289
2012,1,11,14,30,-18.400000000000002,896,86.68,1.7000000000000002,280
2012,1,11,15,30,-19.3,896,89.87,1.8,273
2012,1,11,16,30,-20.200000000000003,896,92.13,1.8,267
2012,1,11,17,30,-20.700000000000003,896,90.89,2,264
2012,1,11,18,30,-20.8,897,85.74,2.2,262
2012,1,11,19,30,-20.700000000000003,897,79.64,2.3000000000000003,261
2012,1,11,20,30,-20.8,897,77.5,2.1,258
2012,1,11,21,30,-21,897,76.88,2,252
2012,1,11,22,30,-21.3,897,76.37,1.9000000000000001,244
2012,1,11,23,30,-21.5,897,74.69,1.9000000000000001,240
2012,1,12,0,30,-21.700000000000003,898,73.25,2,222
2012,1,12,1,30,-20.400000000000002,898,65.71000000000001,2.4000000000000004,213
2012,1,12,2,30,-18.2,898,62.76,2.8000000000000003,210
2012,1,12,3,30,-16.1,898,61.370000000000005,2.9000000000000004,216
2012,1,12,4,30,-14.4,898,59.43,2.9000000000000004,223
2012,1,12,5,30,-13.100000000000001,898,57.86,2.8000000000000003,231
2012,1,12,6,30,-12.5,898,58.21,2.4000000000000004,242
2012,1,12,7,30,-13.200000000000001,898,65.38,1.6,250
2012,1,12,8,30,-14.700000000000001,898,65.77,1.2000000000000002,257
2012,1,12,9,30,-15.700000000000001,898,65.1,1.3,264
2012,1,12,10,30,-16.1,899,66.89,1.3,275
2012,1,12,11,30,-16.6,899,69.66,1.3,286
2012,1,12,12,30,-17,899,71.78,1.4000000000000001,292
2012,1,12,13,30,-17.400000000000002,899,73.67,1.4000000000000001,293
2012,1,12,14,30,-17.8,899,75.4,1.3,289
2012,1,12,15,30,-18.400000000000002,899,78.44,1.3,277
2012,1,12,16,30,-19.3,899,83.48,1.3,262
2012,1,12,17,30,-20.3,899,88.84,1.4000000000000001,251
2012,1,12,18,30,-21.1,899,92.31,1.4000000000000001,242
2012,1,12,19,30,-21.400000000000002,899,89.29,1.6,233
2012,1,12,20,30,-21.5,899,81.4,1.9000000000000001,222
2012,1,12,21,30,-21.6,899,76.59,2,213
2012,1,12,22,30,-21.700000000000003,899,75.17,2.1,209
2012,1,12,23,30,-21.8,899,73.34,2.2,208
2012,1,13,0,30,-21.900000000000002,899,70.77,2.3000000000000003,205
2012,1,13,1,30,-20.6,899,64.96000000000001,2.7,206
2012,1,13,2,30,-18.5,899,63.81,3,215
2012,1,13,3,30,-16.7,898,64.41,2.9000000000000004,227
2012,1,13,4,30,-15.4,898,64,2.9000000000000004,233
2012,1,13,5,30,-14.3,897,63.27,2.8000000000000003,240
2012,1,13,6,30,-13.600000000000001,897,63.56,2.6,248
2012,1,13,7,30,-14.200000000000001,897,69.42,1.8,253
2012,1,13,8,30,-15.600000000000001,897,72.19,1.2000000000000002,259
2012,1,13,9,30,-16.5,897,72.01,1.1,264
2012,1,13,10,30,-16.900000000000002,897,73.83,1.1,268
2012,1,13,11,30,-17.2,897,75.35000000000001,1.1,273
2012,1,13,12,30,-17.6,897,77.64,1.1,273
2012,1,13,13,30,-18.2,897,81.18,1.2000000000000002,267
2012,1,13,14,30,-18.8,897,84.59,1.2000000000000002,260
2012,1,13,15,30,-19.5,897,88.74,1.3,254
2012,1,13,16,30,-20.1,897,91.87,1.3,249
2012,1,13,17,30,-20.400000000000002,897,90.89,1.2000000000000002,240
2012,1,13,18,30,-20.700000000000003,897,86.58,1.2000000000000002,227
2012,1,13,19,30,-21.1,897,80.45,1.4000000000000001,213
2012,1,13,20,30,-21.6,897,76.7,1.6,204
2012,1,13,21,30,-22.3,897,76.06,1.8,198
2012,1,13,22,30,-22.900000000000002,897,73.34,2,196
2012,1,13,23,30,-23.1,897,70.92,2.1,196
2012,1,14,0,30,-23.1,897,69.43,2.4000000000000004,199
2012,1,14,1,30,-21.900000000000002,897,64.39,3,203
2012,1,14,2,30,-20.3,897,63.9,3.6,204
2012,1,14,3,30,-18.8,896,62.7,3.8000000000000003,206
2012,1,14,4,30,-17.3,896,63.440000000000005,3.9000000000000004,209
2012,1,14,5,30,-16.1,895,64.08,3.8000000000000003,210
2012,1,14,6,30,-15.4,895,65.76,3.5,209
2012,1,14,7,30,-15.5,894,70.15,2.8000000000000003,206
2012,1,14,8,30,-16.900000000000002,894,77.16,2.1,198
2012,1,14,9,30,-18.5,894,81.37,2,191
2012,1,14,10,30,-19.3,893,85.07000000000001,2.1,189
2012,1,14,11,30,-19.900000000000002,893,88,2.2,191
2012,1,14,12,30,-20.3,892,89.25,2.2,195
2012,1,14,13,30,-20.400000000000002,892,89.08,2.1,202
2012,1,14,14,30,-20.400000000000002,892,88.68,2.1,210
2012,1,14,15,30,-20.5,891,88.63,2,216
2012,1,14,16,30,-20.700000000000003,891,88.76,1.9000000000000001,221
2012,1,14,17,30,-21,891,88.84,1.9000000000000001,224
2012,1,14,18,30,-21.400000000000002,891,89.07000000000001,1.9000000000000001,224
2012,1,14,19,30,-21.700000000000003,890,88.2,1.9000000000000001,222
2012,1,14,20,30,-21.8,890,86.13,1.9000000000000001,218
2012,1,14,21,30,-21.8,890,83.91,1.9000000000000001,214
2012,1,14,22,30,-21.8,889,81.88,1.9000000000000001,208
2012,1,14,23,30,-21.900000000000002,889,80.9,1.8,206
2012,1,15,0,30,-21.8,889,78.46000000000001,1.9000000000000001,199
2012,1,15,1,30,-20.400000000000002,889,69.84,2.2,193
2012,1,15,2,30,-18.2,889,63.65,2.7,189
2012,1,15,3,30,-16,888,62.18,3,193
2012,1,15,4,30,-14.3,888,61.02,3.1,198
2012,1,15,5,30,-13.200000000000001,888,60.31,3,200
2012,1,15,6,30,-12.600000000000001,887,60.160000000000004,2.6,204
2012,1,15,7,30,-13.5,887,67.07000000000001,1.8,205
2012,1,15,8,30,-15.5,888,70.56,1.3,199
2012,1,15,9,30,-17.2,888,72.47,1.5,191
2012,1,15,10,30,-18.1,887,76.12,1.6,186
2012,1,15,11,30,-18.6,887,78.62,1.7000000000000002,186
2012,1,15,12,30,-18.8,887,79.69,1.7000000000000002,189
2012,1,15,13,30,-18.8,887,79.86,1.7000000000000002,196
2012,1,15,14,30,-18.8,887,80.26,1.6,206
2012,1,15,15,30,-19,887,81.72,1.5,220
2012,1,15,16,30,-19.400000000000002,887,84.23,1.4000000000000001,235
2012,1,15,17,30,-20,887,87.87,1.4000000000000001,246
2012,1,15,18,30,-20.6,887,91.06,1.3,253
2012,1,15,19,30,-21.200000000000003,887,92.57000000000001,1.3,255
2012,1,15,20,30,-21.6,887,87.45,1.3,258
2012,1,15,21,30,-22.1,888,79.60000000000001,1.3,261
2012,1,15,22,30,-22.8,888,75.23,1.3,257
2012,1,15,23,30,-23.200000000000003,888,71.04,1.3,253
2012,1,16,0,30,-23.3,889,68.84,1.3,253
2012,1,16,1,30,-22.400000000000002,890,64.54,1.4000000000000001,265
2012,1,16,2,30,-21.1,890,63.35,1.6,271
2012,1,16,3,30,-19.700000000000003,890,61.26,1.9000000000000001,273
2012,1,16,4,30,-18.400000000000002,890,60.64,2.1,278
2012,1,16,5,30,-17.5,890,60.74,2.3000000000000003,286
2012,1,16,6,30,-16.900000000000002,890,61.31,2.3000000000000003,295
2012,1,16,7,30,-17.2,890,64.71000000000001,1.9000000000000001,302
2012,1,16,8,30,-18.3,890,68.42,1.3,309
2012,1,16,9,30,-19,891,66.68,1,314
