Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,753953,-,Selenge,Mongolia,48.81,106.9,0,1583,8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,Temperature,Wind Direction,Relative Humidity,Pressure
2012,1,3,18,30,-23.700000000000003,191,87.25,844
2012,1,3,19,30,-23.400000000000002,193,87.76,843
2012,1,3,20,30,-23.1,195,88.69,843
2012,1,3,21,30,-23.400000000000002,197,93,843
2012,1,3,22,30,-24.200000000000003,193,97.27,842
2012,1,3,23,30,-24.700000000000003,188,95.61,842
2012,1,4,0,30,-24.8,187,93.45,842
2012,1,4,1,30,-23,194,81.22,842
2012,1,4,2,30,-20,207,73.76,842
2012,1,4,3,30,-17.8,221,74.26,842
2012,1,4,4,30,-16.8,231,74.72,841
2012,1,4,5,30,-16.6,236,77.06,841
2012,1,4,6,30,-16.6,240,78.13,841
2012,1,4,7,30,-17.1,248,81.21000000000001,841
2012,1,4,8,30,-17.8,271,85.02,842
2012,1,4,9,30,-18.3,314,81.95,842
2012,1,4,10,30,-18.7,175,82.82000000000001,843
2012,1,4,11,30,-19.1,14,84.76,843
2012,1,4,12,30,-19.6,20,87.38,843
2012,1,4,13,30,-20.5,23,91.84,843
2012,1,4,14,30,-21.700000000000003,27,96.5,844
2012,1,4,15,30,-22.5,33,99.14,844
2012,1,4,16,30,-22.900000000000002,42,100,844
2012,1,4,17,30,-23.1,53,100,844
2012,1,4,18,30,-23.200000000000003,66,99.5,845
2012,1,4,19,30,-23.200000000000003,79,97.93,845
2012,1,4,20,30,-23.400000000000002,91,98.24000000000001,845
2012,1,4,21,30,-23.900000000000002,102,99.06,845
2012,1,4,22,30,-24.3,111,97.32000000000001,845
2012,1,4,23,30,-24.5,114,94.61,845
2012,1,5,0,30,-24.8,127,93.26,846
2012,1,5,1,30,-23.900000000000002,139,83.93,846
2012,1,5,2,30,-22,165,76.37,846
2012,1,5,3,30,-19.900000000000002,208,73.71000000000001,846
2012,1,5,4,30,-18.400000000000002,242,71.82000000000001,846
2012,1,5,5,30,-17.6,251,72.19,846
2012,1,5,6,30,-17.8,250,76.10000000000001,846
2012,1,5,7,30,-19.1,246,84.25,846
2012,1,5,8,30,-21,243,85.60000000000001,846
2012,1,5,9,30,-22.1,232,87.98,846
2012,1,5,10,30,-22.900000000000002,210,93.59,846
2012,1,5,11,30,-23.900000000000002,195,99.45,846
2012,1,5,12,30,-24.700000000000003,189,100,846
2012,1,5,13,30,-25.3,189,100,846
2012,1,5,14,30,-25.3,191,98.38,846
2012,1,5,15,30,-24.900000000000002,191,92.68,846
2012,1,5,16,30,-24.3,187,88.62,846
2012,1,5,17,30,-23.900000000000002,183,85.88,846
2012,1,5,18,30,-23.400000000000002,183,82.65,846
2012,1,5,19,30,-23,186,81.63,846
2012,1,5,20,30,-22.900000000000002,184,83.88,846
2012,1,5,21,30,-23,181,84.33,846
2012,1,5,22,30,-23.200000000000003,180,84.64,846
2012,1,5,23,30,-23.400000000000002,178,84,846
2012,1,6,0,30,-23.700000000000003,180,83.34,846
2012,1,6,1,30,-22.200000000000003,184,74.52,846
2012,1,6,2,30,-19.700000000000003,194,71.92,846
2012,1,6,3,30,-17.900000000000002,206,73.82000000000001,846
2012,1,6,4,30,-17.2,212,75.03,846
2012,1,6,5,30,-16.900000000000002,214,76.09,846
2012,1,6,6,30,-17,215,77.86,846
2012,1,6,7,30,-18,214,84.18,847
2012,1,6,8,30,-19.8,210,89.98,847
2012,1,6,9,30,-21.3,206,88.93,847
2012,1,6,10,30,-21.900000000000002,201,87.77,847
2012,1,6,11,30,-22.3,197,89.03,848
2012,1,6,12,30,-22.700000000000003,195,90.55,848
2012,1,6,13,30,-22.900000000000002,194,90.65,848
2012,1,6,14,30,-23.200000000000003,192,91.89,848
2012,1,6,15,30,-23.6,190,92.94,848
2012,1,6,16,30,-24,189,93.56,848
2012,1,6,17,30,-24.400000000000002,187,94.37,848
2012,1,6,18,30,-24.6,185,93.67,848
2012,1,6,19,30,-24.700000000000003,182,92.76,848
2012,1,6,20,30,-24.5,182,90.72,848
2012,1,6,21,30,-24.3,182,90.03,848
2012,1,6,22,30,-24.400000000000002,184,91.49,848
2012,1,6,23,30,-24.6,185,93.16,848
2012,1,7,0,30,-24.700000000000003,183,93.49,848
2012,1,7,1,30,-23.400000000000002,187,84.27,848
2012,1,7,2,30,-20.8,201,73.94,848
2012,1,7,3,30,-18.6,217,75.17,848
2012,1,7,4,30,-17.5,226,75.62,848
2012,1,7,5,30,-17.1,231,76.19,848
2012,1,7,6,30,-17.2,231,78.12,848
2012,1,7,7,30,-18.7,229,87.98,848
2012,1,7,8,30,-21.1,225,93.26,848
2012,1,7,9,30,-22.900000000000002,218,98.19,848
2012,1,7,10,30,-23.8,210,100,848
2012,1,7,11,30,-24.400000000000002,204,100,848
2012,1,7,12,30,-24.6,199,100,848
2012,1,7,13,30,-24.6,195,100,848
2012,1,7,14,30,-24.5,193,96.48,848
2012,1,7,15,30,-24.400000000000002,192,94.22,848
2012,1,7,16,30,-24.5,191,95.18,848
2012,1,7,17,30,-24.700000000000003,190,95.44,848
2012,1,7,18,30,-24.900000000000002,191,94.72,848
2012,1,7,19,30,-24.900000000000002,192,92.55,848
2012,1,7,20,30,-24.700000000000003,192,90.74,848
2012,1,7,21,30,-24.3,189,89.03,847
2012,1,7,22,30,-24.1,186,89.26,847
2012,1,7,23,30,-24.1,185,89.15,847
2012,1,8,0,30,-23.700000000000003,189,85.87,847
2012,1,8,1,30,-22.3,195,77.95,847
2012,1,8,2,30,-19.8,204,71.32000000000001,847
2012,1,8,3,30,-17.7,216,72.06,847
2012,1,8,4,30,-16.400000000000002,229,73.28,847
2012,1,8,5,30,-15.9,240,75.45,846
2012,1,8,6,30,-16.1,245,78.39,846
2012,1,8,7,30,-17.2,245,85.77,847
2012,1,8,8,30,-19.200000000000003,241,93.35000000000001,847
2012,1,8,9,30,-20.700000000000003,230,92.13,847
2012,1,8,10,30,-21.5,222,92.77,846
2012,1,8,11,30,-22,221,92.96000000000001,846
2012,1,8,12,30,-22.200000000000003,221,92.65,846
2012,1,8,13,30,-22.3,219,92.36,846
2012,1,8,14,30,-22.5,216,93.92,846
2012,1,8,15,30,-22.700000000000003,212,94.44,846
2012,1,8,16,30,-23.1,209,95.37,846
2012,1,8,17,30,-23.5,207,95.33,845
2012,1,8,18,30,-23.900000000000002,203,95.07000000000001,845
2012,1,8,19,30,-24.3,199,94.04,845
2012,1,8,20,30,-24.6,196,92.7,845
2012,1,8,21,30,-24.6,197,90.39,845
2012,1,8,22,30,-24.3,198,87.66,845
2012,1,8,23,30,-24.1,198,87.34,845
2012,1,9,0,30,-23.200000000000003,199,82.72,846
2012,1,9,1,30,-21.8,204,77.9,846
2012,1,9,2,30,-20.1,210,77.17,846
2012,1,9,3,30,-18.900000000000002,216,76.43,846
2012,1,9,4,30,-17.8,225,75.92,846
2012,1,9,5,30,-17.2,236,77.85000000000001,846
2012,1,9,6,30,-17.1,245,80.77,846
2012,1,9,7,30,-17.7,253,86.72,847
2012,1,9,8,30,-18.900000000000002,264,91.33,847
2012,1,9,9,30,-19.900000000000002,278,89.99,847
2012,1,9,10,30,-20.3,295,90.05,848
2012,1,9,11,30,-20.6,312,90.86,848
2012,1,9,12,30,-20.900000000000002,323,92.46000000000001,849
2012,1,9,13,30,-21,325,93.51,849
2012,1,9,14,30,-21,320,95.24,849
2012,1,9,15,30,-21.1,309,97.13,849
2012,1,9,16,30,-21.3,298,98.66,850
2012,1,9,17,30,-21.5,288,98.77,850
2012,1,9,18,30,-21.700000000000003,276,98.83,850
2012,1,9,19,30,-22.1,260,98.83,850
2012,1,9,20,30,-22.700000000000003,243,96.58,850
2012,1,9,21,30,-23.200000000000003,226,94.39,850
2012,1,9,22,30,-23.5,214,93.44,850
2012,1,9,23,30,-23.700000000000003,210,92.03,850
2012,1,10,0,30,-23.5,208,88.61,850
2012,1,10,1,30,-22.200000000000003,212,82.10000000000001,850
2012,1,10,2,30,-20.5,217,81.05,850
2012,1,10,3,30,-19.200000000000003,219,77.09,849
2012,1,10,4,30,-18.2,219,73.52,849
2012,1,10,5,30,-17.7,219,72.87,848
2012,1,10,6,30,-17.7,219,74.51,848
2012,1,10,7,30,-18.6,217,80.35000000000001,848
2012,1,10,8,30,-20.5,211,88.22,848
2012,1,10,9,30,-21.900000000000002,206,87.24,847
2012,1,10,10,30,-22.6,202,87.88,847
2012,1,10,11,30,-22.8,201,87.25,846
2012,1,10,12,30,-22.5,202,86.16,846
2012,1,10,13,30,-21.8,205,85.35000000000001,846
2012,1,10,14,30,-20.900000000000002,208,85.37,845
2012,1,10,15,30,-20.3,207,87.97,845
2012,1,10,16,30,-19.8,203,88.68,844
2012,1,10,17,30,-19.5,201,89.92,844
2012,1,10,18,30,-19.200000000000003,199,90.78,844
2012,1,10,19,30,-19.1,200,92.03,844
2012,1,10,20,30,-19,203,91.8,844
2012,1,10,21,30,-19.1,204,92.84,844
2012,1,10,22,30,-19.3,203,93.19,843
2012,1,10,23,30,-19.5,202,92.05,843
2012,1,11,0,30,-20,200,92.25,842
2012,1,11,1,30,-19.200000000000003,201,85.81,842
2012,1,11,2,30,-17.900000000000002,206,83.64,841
2012,1,11,3,30,-16.6,213,81.57000000000001,841
2012,1,11,4,30,-15.600000000000001,219,80.07000000000001,840
2012,1,11,5,30,-15,227,80.22,840
2012,1,11,6,30,-14.9,234,82.41,840
2012,1,11,7,30,-15.3,240,86.63,840
2012,1,11,8,30,-16.2,241,92.53,840
2012,1,11,9,30,-17.1,240,93.89,840
2012,1,11,10,30,-17.8,242,94.54,840
2012,1,11,11,30,-18.6,243,95.94,840
2012,1,11,12,30,-19.6,236,98.88,840
2012,1,11,13,30,-20.6,226,100,840
2012,1,11,14,30,-21.5,220,100,840
2012,1,11,15,30,-22.1,218,100,840
2012,1,11,16,30,-22.5,216,100,840
2012,1,11,17,30,-22.400000000000002,214,100,840
2012,1,11,18,30,-22.200000000000003,213,97,841
2012,1,11,19,30,-22,211,95.04,841
2012,1,11,20,30,-22,205,94.82000000000001,841
2012,1,11,21,30,-22.1,200,93.75,841
2012,1,11,22,30,-22.400000000000002,197,94.54,841
2012,1,11,23,30,-22.6,196,93.28,841
2012,1,12,0,30,-22.6,192,90.4,842
2012,1,12,1,30,-21,195,81.23,842
2012,1,12,2,30,-18.8,202,80.45,842
2012,1,12,3,30,-17,211,80.42,842
2012,1,12,4,30,-15.9,221,79.8,842
2012,1,12,5,30,-15.3,229,79.76,842
2012,1,12,6,30,-15.3,233,81.88,842
2012,1,12,7,30,-16.1,234,86.87,842
2012,1,12,8,30,-17.7,234,93.69,843
2012,1,12,9,30,-19.1,234,91.74,843
2012,1,12,10,30,-20.1,230,92.19,843
2012,1,12,11,30,-21.3,225,94.07000000000001,843
2012,1,12,12,30,-22.200000000000003,221,94.82000000000001,843
2012,1,12,13,30,-22.8,220,96.48,844
2012,1,12,14,30,-23,220,96.38,844
2012,1,12,15,30,-23.200000000000003,217,97.84,844
2012,1,12,16,30,-23.6,209,100,843
2012,1,12,17,30,-24.1,203,100,843
2012,1,12,18,30,-24.5,199,100,843
2012,1,12,19,30,-24.700000000000003,197,100,843
2012,1,12,20,30,-24.700000000000003,195,100,843
2012,1,12,21,30,-24.6,194,100,843
2012,1,12,22,30,-24.5,192,98.24000000000001,843
2012,1,12,23,30,-24.5,190,96.47,843
2012,1,13,0,30,-24.1,191,90.56,843
2012,1,13,1,30,-22.1,198,79.87,843
2012,1,13,2,30,-19.5,209,78.57000000000001,842
2012,1,13,3,30,-17.8,218,79.10000000000001,842
2012,1,13,4,30,-16.900000000000002,223,79.82000000000001,842
2012,1,13,5,30,-16.5,228,80.41,841
2012,1,13,6,30,-16.7,231,82.83,841
2012,1,13,7,30,-18,231,91.07000000000001,841
2012,1,13,8,30,-20.3,229,97.95,842
2012,1,13,9,30,-22.1,227,96.58,842
2012,1,13,10,30,-22.700000000000003,224,95.82000000000001,842
2012,1,13,11,30,-23,219,96.58,842
2012,1,13,12,30,-23.3,211,98.74000000000001,842
2012,1,13,13,30,-23.700000000000003,206,100,842
2012,1,13,14,30,-24.200000000000003,203,100,842
2012,1,13,15,30,-24.700000000000003,200,100,841
2012,1,13,16,30,-25.1,196,100,841
2012,1,13,17,30,-25.200000000000003,193,100,841
2012,1,13,18,30,-25.1,190,99.86,841
2012,1,13,19,30,-24.900000000000002,186,95.69,841
2012,1,13,20,30,-24.8,184,93.53,841
2012,1,13,21,30,-24.700000000000003,183,92.22,841
2012,1,13,22,30,-24.8,184,92.59,841
2012,1,13,23,30,-24.900000000000002,184,91.92,841
2012,1,14,0,30,-24.5,189,87.51,840
2012,1,14,1,30,-23.1,193,81.99,840
2012,1,14,2,30,-21.1,200,80.08,840
2012,1,14,3,30,-19.400000000000002,206,79.2,840
2012,1,14,4,30,-18.1,210,77.66,839
2012,1,14,5,30,-17.3,214,77.65,838
2012,1,14,6,30,-17.3,214,79.87,838
2012,1,14,7,30,-18.400000000000002,208,87.04,838
2012,1,14,8,30,-20.8,199,96.99000000000001,838
2012,1,14,9,30,-23,193,94.79,838
2012,1,14,10,30,-23.900000000000002,191,93.09,837
2012,1,14,11,30,-24.3,191,92.66,837
2012,1,14,12,30,-24.5,191,92.84,837
2012,1,14,13,30,-24.700000000000003,191,94.60000000000001,836
2012,1,14,14,30,-24.900000000000002,192,96.48,836
2012,1,14,15,30,-25,191,98.43,836
2012,1,14,16,30,-24.8,188,97.91,835
2012,1,14,17,30,-24.400000000000002,185,96.03,835
2012,1,14,18,30,-24.1,184,95.26,835
2012,1,14,19,30,-23.8,183,94.11,835
2012,1,14,20,30,-23.5,182,92.59,834
2012,1,14,21,30,-23.3,180,91.82000000000001,834
2012,1,14,22,30,-23.1,179,91.29,834
2012,1,14,23,30,-23.1,178,91.32000000000001,834
2012,1,15,0,30,-22.900000000000002,179,88.51,833
2012,1,15,1,30,-21.5,182,82.54,833
2012,1,15,2,30,-19.400000000000002,191,79.69,833
2012,1,15,3,30,-17.3,205,77.61,833
2012,1,15,4,30,-15.8,214,75.92,832
2012,1,15,5,30,-15,218,75.72,832
2012,1,15,6,30,-15.100000000000001,219,78.7,832
2012,1,15,7,30,-16.7,219,90.04,832
2012,1,15,8,30,-19.8,214,99.52,832
2012,1,15,9,30,-22,206,100,832
2012,1,15,10,30,-23.200000000000003,198,100,832
2012,1,15,11,30,-24,193,100,832
2012,1,15,12,30,-24.5,191,100,832
2012,1,15,13,30,-24.700000000000003,190,100,832
2012,1,15,14,30,-24.900000000000002,190,100,832
2012,1,15,15,30,-25,193,100,832
2012,1,15,16,30,-25.1,196,100,832
2012,1,15,17,30,-25.200000000000003,198,100,832
2012,1,15,18,30,-25.400000000000002,200,100,832
2012,1,15,19,30,-25.400000000000002,201,100,832
2012,1,15,20,30,-25.3,200,100,832
2012,1,15,21,30,-25.1,197,100,832
2012,1,15,22,30,-25.1,195,98.85000000000001,832
2012,1,15,23,30,-25.1,194,96.60000000000001,833
2012,1,16,0,30,-24.700000000000003,203,91.3,833
2012,1,16,1,30,-23.5,212,83.22,834
2012,1,16,2,30,-21.8,223,79.93,834
2012,1,16,3,30,-20.3,237,78.78,834
2012,1,16,4,30,-19.400000000000002,251,79.10000000000001,834
2012,1,16,5,30,-18.900000000000002,260,79.91,834
2012,1,16,6,30,-19.1,264,82.82000000000001,834
2012,1,16,7,30,-19.8,263,86.12,834
2012,1,16,8,30,-21,259,90.45,835
2012,1,16,9,30,-22.1,251,88.81,835
2012,1,16,10,30,-22.700000000000003,235,88.7,835
2012,1,16,11,30,-23.200000000000003,214,90.39,835
2012,1,16,12,30,-23.8,198,93.23,835
2012,1,16,13,30,-24.6,191,97.25,835
2012,1,16,14,30,-25.200000000000003,190,100,835
2012,1,16,15,30,-25.6,192,100,835
2012,1,16,16,30,-25.8,193,100,835
2012,1,16,17,30,-25.900000000000002,192,98.98,835
2012,1,16,18,30,-25.8,192,96.9,835
2012,1,16,19,30,-25.700000000000003,192,95.48,835
2012,1,16,20,30,-25.700000000000003,191,94.25,835
2012,1,16,21,30,-25.700000000000003,188,92.58,835
2012,1,16,22,30,-25.6,185,90.71000000000001,835
2012,1,16,23,30,-25.5,184,90.35000000000001,835
2012,1,17,0,30,-24.8,181,85.93,836
2012,1,17,1,30,-23,187,78.03,836
2012,1,17,2,30,-20.6,203,77.31,836
2012,1,17,3,30,-19,219,78.31,836
2012,1,17,4,30,-18.2,229,78.87,835
2012,1,17,5,30,-17.900000000000002,235,80.62,835
2012,1,17,6,30,-17.900000000000002,237,81.51,835
2012,1,17,7,30,-18.6,237,85.79,836
2012,1,17,8,30,-19.8,241,90.79,836
2012,1,17,9,30,-20.700000000000003,245,88.88,836
2012,1,17,10,30,-21.1,240,88.58,836
2012,1,17,11,30,-21.1,228,87.57000000000001,836
2012,1,17,12,30,-21,216,87.2,836
2012,1,17,13,30,-21,213,87.92,836
2012,1,17,14,30,-20.900000000000002,218,87.56,836
2012,1,17,15,30,-20.900000000000002,228,87.84,837
2012,1,17,16,30,-21,244,88.65,837
2012,1,17,17,30,-21.400000000000002,268,91.01,837
2012,1,17,18,30,-21.900000000000002,295,92.72,837
2012,1,17,19,30,-22.700000000000003,318,95.03,837
2012,1,17,20,30,-23.3,332,94.14,837
2012,1,17,21,30,-23.900000000000002,340,93.77,837
2012,1,17,22,30,-24.400000000000002,344,93.15,838
2012,1,17,23,30,-24.6,345,90.42,839
2012,1,18,0,30,-24.700000000000003,351,87.39,840
2012,1,18,1,30,-23.8,354,81.2,840
2012,1,18,2,30,-22.900000000000002,352,80.65,841
2012,1,18,3,30,-22.6,349,79.59,841
2012,1,18,4,30,-22.5,346,78.43,841
2012,1,18,5,30,-22.700000000000003,346,78.25,842
2012,1,18,6,30,-23,348,78.11,842
2012,1,18,7,30,-23.5,350,78.9,843
2012,1,18,8,30,-24.5,352,82.39,843
2012,1,18,9,30,-25.6,354,82.61,844
2012,1,18,10,30,-26.6,355,81.94,845
2012,1,18,11,30,-27.5,356,82.3,845
2012,1,18,12,30,-28.400000000000002,357,83.17,846
2012,1,18,13,30,-29.3,179,84.88,846
2012,1,18,14,30,-30.1,1,86.95,847
2012,1,18,15,30,-30.700000000000003,1,88.23,847
2012,1,18,16,30,-31.200000000000003,180,90.37,847
2012,1,18,17,30,-31.6,180,92.32000000000001,848
2012,1,18,18,30,-31.8,1,92.64,848
2012,1,18,19,30,-32.1,4,93.36,848
2012,1,18,20,30,-32.2,8,90.44,849
2012,1,18,21,30,-32,12,84.8,849
2012,1,18,22,30,-31.700000000000003,14,80.35000000000001,849
2012,1,18,23,30,-31.6,14,78.77,849
2012,1,19,0,30,-31,7,74.53,850
2012,1,19,1,30,-29.900000000000002,176,65.38,850
2012,1,19,2,30,-27.700000000000003,344,57.06,851
2012,1,19,3,30,-26,335,61.85,851
2012,1,19,4,30,-25.700000000000003,329,63.22,851
2012,1,19,5,30,-25.8,326,65.08,851
2012,1,19,6,30,-26.200000000000003,325,67.38,851
2012,1,19,7,30,-26.900000000000002,326,70.71000000000001,851
2012,1,19,8,30,-28.200000000000003,328,76.85000000000001,852
2012,1,19,9,30,-29.6,333,74.99,852
2012,1,19,10,30,-30.200000000000003,337,72.21000000000001,853
2012,1,19,11,30,-30.6,341,72.04,853
2012,1,19,12,30,-30.900000000000002,342,72.98,854
2012,1,19,13,30,-31.1,338,74.5,854
2012,1,19,14,30,-31.200000000000003,325,75.09,854
2012,1,19,15,30,-31.400000000000002,296,77.2,854
2012,1,19,16,30,-31.8,267,80.73,855
2012,1,19,17,30,-32.300000000000004,254,83.63,855
2012,1,19,18,30,-32.7,249,85.56,855
2012,1,19,19,30,-32.9,246,86.27,855
2012,1,19,20,30,-33.1,239,87.16,855
2012,1,19,21,30,-33.300000000000004,230,87.86,855
2012,1,19,22,30,-33.4,222,87.81,855
2012,1,19,23,30,-33.4,218,87.13,855
2012,1,20,0,30,-33,210,83.58,856
2012,1,20,1,30,-31.3,215,72.01,856
2012,1,20,2,30,-28.3,239,62.29,856
2012,1,20,3,30,-25.900000000000002,266,63.88,855
2012,1,20,4,30,-25.1,280,64.49,855
2012,1,20,5,30,-24.700000000000003,290,65.21000000000001,855
2012,1,20,6,30,-24.900000000000002,296,67.77,855
2012,1,20,7,30,-25.5,300,71.33,855
2012,1,20,8,30,-26.700000000000003,304,77.7,855
2012,1,20,9,30,-27.8,306,76.09,855
2012,1,20,10,30,-28.400000000000002,305,74.28,855
2012,1,20,11,30,-28.700000000000003,301,74.68,855
2012,1,20,12,30,-28.8,296,75.21000000000001,855
2012,1,20,13,30,-29,294,76.74,855
2012,1,20,14,30,-29.200000000000003,295,77.96000000000001,855
2012,1,20,15,30,-29.3,291,79.03,855
2012,1,20,16,30,-29.6,281,81.44,854
2012,1,20,17,30,-30,268,84.16,854
2012,1,20,18,30,-30.400000000000002,262,85.63,854
2012,1,20,19,30,-30.8,260,86.96000000000001,854
2012,1,20,20,30,-31,257,86.91,853
2012,1,20,21,30,-31.200000000000003,252,86.99,853
2012,1,20,22,30,-31.400000000000002,247,86.72,853
2012,1,20,23,30,-31.5,245,85.5,853
2012,1,21,0,30,-31.400000000000002,241,82.95,853
2012,1,21,1,30,-29.8,243,72.81,853
2012,1,21,2,30,-27.6,255,71.27,853
2012,1,21,3,30,-26.200000000000003,268,71.09,852
2012,1,21,4,30,-25.400000000000002,273,70.78,852
2012,1,21,5,30,-25,274,71.60000000000001,851
2012,1,21,6,30,-24.700000000000003,273,72.15,851
2012,1,21,7,30,-24.900000000000002,273,74.81,851
2012,1,21,8,30,-25.8,272,81.07000000000001,851
2012,1,21,9,30,-26.700000000000003,270,79.7,851
2012,1,21,10,30,-27,268,77.8,850
2012,1,21,11,30,-27,266,77.91,850
2012,1,21,12,30,-27.1,263,79.79,850
2012,1,21,13,30,-27.3,263,81.32000000000001,849
2012,1,21,14,30,-27.700000000000003,268,82.85000000000001,849
2012,1,21,15,30,-28,274,84.05,849
2012,1,21,16,30,-28.1,271,84.67,848
2012,1,21,17,30,-28.200000000000003,263,85.37,848
2012,1,21,18,30,-28.400000000000002,254,86.31,847
2012,1,21,19,30,-28.5,246,85.62,847
